Saṁyutta Nikāya 46.2 ||| Linked Discourses 46.2
1. Pabbatavagga ||| 1. Mountains
Kāyasutta ||| The Body
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Seyyathāpi, bhikkhave, ayaṁ kāyo āhāraṭṭhitiko, āhāraṁ paṭicca tiṭṭhati, anāhāro no tiṭṭhati; ||| “Mendicants, this body is sustained by food. It depends on food to continue, and without food it doesn’t continue.
evameva kho, bhikkhave, pañca nīvaraṇā āhāraṭṭhitikā, āhāraṁ paṭicca tiṭṭhanti, anāhārā no tiṭṭhanti. ||| In the same way, the five hindrances are sustained by fuel. They depend on fuel to continue, and without fuel they don’t continue.
Ko ca, bhikkhave, āhāro anuppannassa vā kāmacchandassa uppādāya, uppannassa vā kāmacchandassa bhiyyobhāvāya vepullāya? ||| And what fuels the arising of sensual desire, or, when it has arisen, makes it increase and grow?
Atthi, bhikkhave, subhanimittaṁ. ||| There is the feature of beauty.
Tattha ayonisomanasikārabahulīkāro— ||| Frequent irrational application of mind to that
ayamāhāro anuppannassa vā kāmacchandassa uppādāya, uppannassa vā kāmacchandassa bhiyyobhāvāya vepullāya. ||| fuels the arising of sensual desire, or, when it has arisen, makes it increase and grow.
Ko ca, bhikkhave, āhāro anuppannassa vā byāpādassa uppādāya, uppannassa vā byāpādassa bhiyyobhāvāya vepullāya? ||| And what fuels the arising of ill will, or, when it has arisen, makes it increase and grow?
Atthi, bhikkhave, paṭighanimittaṁ. ||| There is the feature of aversion.
Tattha ayonisomanasikārabahulīkāro— ||| Frequent irrational application of mind to that
ayamāhāro anuppannassa vā byāpādassa uppādāya, uppannassa vā byāpādassa bhiyyobhāvāya vepullāya. ||| fuels the arising of ill will, or, when it has arisen, makes it increase and grow.
Ko ca, bhikkhave, āhāro anuppannassa vā thinamiddhassa uppādāya, uppannassa vā thinamiddhassa bhiyyobhāvāya vepullāya? ||| And what fuels the arising of dullness and drowsiness, or, when they have arisen, makes them increase and grow?
Atthi, bhikkhave, arati tandi vijambhitā bhattasammado cetaso ca līnattaṁ. ||| There is discontent, sloth, yawning, sleepiness after eating, and mental sluggishness.
Tattha ayonisomanasikārabahulīkāro— ||| Frequent irrational application of mind to them
ayamāhāro anuppannassa vā thinamiddhassa uppādāya, uppannassa vā thinamiddhassa bhiyyobhāvāya vepullāya. ||| fuels the arising of dullness and drowsiness, or, when they have arisen, makes them increase and grow.
Ko ca, bhikkhave, āhāro anuppannassa vā uddhaccakukkuccassa uppādāya, uppannassa vā uddhaccakukkuccassa bhiyyobhāvāya vepullāya? ||| And what fuels the arising of restlessness and remorse, or, when they have arisen, makes them increase and grow?
Atthi, bhikkhave, cetaso avūpasamo. ||| There is the unsettled mind.
Tattha ayonisomanasikārabahulīkāro— ||| Frequent irrational application of mind to that
ayamāhāro anuppannassa vā uddhaccakukkuccassa uppādāya, uppannassa vā uddhaccakukkuccassa bhiyyobhāvāya vepullāya. ||| fuels the arising of restlessness and remorse, or, when they have arisen, makes them increase and grow.
Ko ca, bhikkhave, āhāro anuppannāya vā vicikicchāya uppādāya, uppannāya vā vicikicchāya bhiyyobhāvāya vepullāya? ||| And what fuels the arising of doubt, or, when it has arisen, makes it increase and grow?
Atthi, bhikkhave, vicikicchāṭṭhānīyā dhammā. ||| There are things that are grounds for doubt.
Tattha ayonisomanasikārabahulīkāro— ||| Frequent irrational application of mind to them
ayamāhāro anuppannāya vā vicikicchāya uppādāya, uppannāya vā vicikicchāya bhiyyobhāvāya vepullāya. ||| fuels the arising of doubt, or, when it has arisen, makes it increase and grow.
Seyyathāpi, bhikkhave, ayaṁ kāyo āhāraṭṭhitiko, āhāraṁ paṭicca tiṭṭhati, anāhāro no tiṭṭhati; ||| This body is sustained by food. It depends on food to continue, and without food it doesn’t continue.
evameva kho, bhikkhave, ime pañca nīvaraṇā āhāraṭṭhitikā, āhāraṁ paṭicca tiṭṭhanti, anāhārā no tiṭṭhanti. ||| In the same way, the five hindrances are sustained by fuel. They depend on fuel to continue, and without fuel they don’t continue.
Seyyathāpi, bhikkhave, ayaṁ kāyo āhāraṭṭhitiko, āhāraṁ paṭicca tiṭṭhati, anāhāro no tiṭṭhati; ||| This body is sustained by food. It depends on food to continue, and without food it doesn’t continue.
evameva kho, bhikkhave, satta bojjhaṅgā āhāraṭṭhitikā, āhāraṁ paṭicca tiṭṭhanti, anāhārā no tiṭṭhanti. ||| In the same way, the seven awakening factors are sustained by fuel. They depend on fuel to continue, and without fuel they don’t continue.
Ko ca, bhikkhave, āhāro anuppannassa vā satisambojjhaṅgassa uppādāya, uppannassa vā satisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of mindfulness, or, when it has arisen, fully develops it?
Atthi, bhikkhave, satisambojjhaṅgaṭṭhānīyā dhammā. ||| There are things that are grounds for the awakening factor of mindfulness.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamāhāro anuppannassa vā satisambojjhaṅgassa uppādāya, uppannassa vā satisambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of mindfulness, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, āhāro anuppannassa vā dhammavicayasambojjhaṅgassa uppādāya, uppannassa vā dhammavicayasambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of investigation of principles, or, when it has arisen, fully develops it?
