Saṁyutta Nikāya 42.9 ||| Linked Discourses 42.9
1. Gāmaṇivagga ||| 1. Chiefs
Kulasutta ||| Families
Ekaṁ samayaṁ bhagavā kosalesu cārikaṁ caramāno mahatā bhikkhusaṅghena saddhiṁ yena nāḷandā tadavasari. ||| At one time the Buddha was wandering in the land of the Kosalans together with a large Saṅgha of mendicants when he arrived at Nāḷandā.
Tatra sudaṁ bhagavā nāḷandāyaṁ viharati pāvārikambavane. ||| There he stayed near Nāḷandā in Pāvārika’s mango grove.
Tena kho pana samayena nāḷandā dubbhikkhā hoti dvīhitikā setaṭṭhikā salākāvuttā. ||| Now at that time Nāḷandā was undergoing famine and scarcity, with crops blighted and turned to straw.
Tena kho pana samayena nigaṇṭho nāṭaputto nāḷandāyaṁ paṭivasati mahatiyā nigaṇṭhaparisāya saddhiṁ. ||| At that time the Jain ascetic of the Ñātika clan was residing at Nāḷandā together with a large assembly of Jain ascetics.
Atha kho asibandhakaputto gāmaṇi nigaṇṭhasāvako yena nigaṇṭho nāṭaputto tenupasaṅkami; upasaṅkamitvā nigaṇṭhaṁ nāṭaputtaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho asibandhakaputtaṁ gāmaṇiṁ nigaṇṭho nāṭaputto etadavoca: ||| Then Asibandhaka’s son the chief, who was a disciple of the Jains, went up to the Jain Ñātika, bowed, and sat down to one side. The Jain Ñātika said to him:
“ehi tvaṁ, gāmaṇi, samaṇassa gotamassa vādaṁ āropehi. ||| “Come, chief, refute the ascetic Gotama’s doctrine.
Evaṁ te kalyāṇo kittisaddo abbhuggacchissati: ||| Then you will get a good reputation:
‘asibandhakaputtena gāmaṇinā samaṇassa gotamassa evaṁmahiddhikassa evaṁmahānubhāvassa vādo āropito’”ti. ||| ‘Asibandhaka’s son the chief refuted the doctrine of the ascetic Gotama, so mighty and powerful!’”
“Kathaṁ panāhaṁ, bhante, samaṇassa gotamassa evaṁmahiddhikassa evaṁmahānubhāvassa vādaṁ āropessāmī”ti? ||| “But sir, how am I to do this?”
“Ehi tvaṁ, gāmaṇi, yena samaṇo gotamo tenupasaṅkama; upasaṅkamitvā samaṇaṁ gotamaṁ evaṁ vadehi: ||| “Here, brahmin, go to the ascetic Gotama and say to him:
‘nanu, bhante, bhagavā anekapariyāyena kulānaṁ anuddayaṁ vaṇṇeti, anurakkhaṁ vaṇṇeti, anukampaṁ vaṇṇetī’ti? ||| ‘Sir, don’t you in many ways praise kindness, protection, and sympathy for families?’
Sace kho, gāmaṇi, samaṇo gotamo evaṁ puṭṭho evaṁ byākaroti: ||| When he’s asked this, if he answers:
‘evaṁ, gāmaṇi, tathāgato anekapariyāyena kulānaṁ anuddayaṁ vaṇṇeti, anurakkhaṁ vaṇṇeti, anukampaṁ vaṇṇetī’ti, tamenaṁ tvaṁ evaṁ vadeyyāsi: ||| ‘Indeed I do, chief,’ say this to him:
‘atha kiñcarahi, bhante, bhagavā dubbhikkhe dvīhitike setaṭṭhike salākāvutte mahatā bhikkhusaṅghena saddhiṁ cārikaṁ carati? ||| ‘So what then are you doing, wandering together with this large Saṅgha of mendicants during a time of famine and scarcity, with crops blighted and turned to straw?
Ucchedāya bhagavā kulānaṁ paṭipanno, anayāya bhagavā kulānaṁ paṭipanno, upaghātāya bhagavā kulānaṁ paṭipanno’ti. ||| The Buddha is practicing to annihilate, collapse, and ruin families!’
Imaṁ kho te, gāmaṇi, samaṇo gotamo ubhatokoṭikaṁ pañhaṁ puṭṭho neva sakkhati uggilituṁ, neva sakkhati ogilitun”ti. ||| When you put this dilemma to him, the Buddha won’t be able to either spit it out or swallow it down.”
