Saṁyutta Nikāya 55.5 ||| Linked Discourses 55.5
1. Veḷudvāravagga ||| 1. At Bamboo Gate
Dutiyasāriputtasutta ||| With Sāriputta (2nd)
Atha kho āyasmā sāriputto yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho āyasmantaṁ sāriputtaṁ bhagavā etadavoca: ||| Then Sāriputta went up to the Buddha, bowed, and sat down to one side. The Buddha said to him:
“‘sotāpattiyaṅgaṁ, sotāpattiyaṅgan’ti hidaṁ, sāriputta, vuccati. ||| “Sāriputta, they speak of a ‘factor for stream-entry’.
Katamaṁ nu kho, sāriputta, sotāpattiyaṅgan”ti? ||| What is a factor for stream-entry?”
“Sappurisasaṁsevo hi, bhante, sotāpattiyaṅgaṁ, saddhammassavanaṁ sotāpattiyaṅgaṁ, yonisomanasikāro sotāpattiyaṅgaṁ, dhammānudhammappaṭipatti sotāpattiyaṅgan”ti. ||| “Sir, the factors for stream-entry are associating with true persons, listening to the true teaching, rational application of mind, and practicing in line with the teaching.”
“Sādhu sādhu, sāriputta. ||| “Good, good, Sāriputta!
Sappurisasaṁsevo hi, sāriputta, sotāpattiyaṅgaṁ, saddhammassavanaṁ sotāpattiyaṅgaṁ, yonisomanasikāro sotāpattiyaṅgaṁ, dhammānudhammappaṭipatti sotāpattiyaṅgaṁ. ||| For the factors for stream-entry are associating with true persons, listening to the true teaching, rational application of mind, and practicing in line with the teaching.
‘Soto, soto’ti hidaṁ, sāriputta, vuccati. ||| Sāriputta, they speak of ‘the stream’.
Katamo nu kho, sāriputta, soto”ti? ||| What is the stream?”
“Ayameva hi, bhante, ariyo aṭṭhaṅgiko maggo soto, seyyathidaṁ— ||| “Sir, the stream is simply this noble eightfold path, that is:
sammādiṭṭhi, sammāsaṅkappo, sammāvācā, sammākammanto, sammāājīvo, sammāvāyāmo, sammāsati, sammāsamādhī”ti. ||| right view, right purpose, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion.”
“Sādhu sādhu, sāriputta. ||| “Good, good, Sāriputta!
Ayameva hi, sāriputta, ariyo aṭṭhaṅgiko maggo soto, seyyathidaṁ— ||| For the stream is simply this noble eightfold path, that is:
sammādiṭṭhi …pe… sammāsamādhi. ||| right view, right purpose, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion.
‘Sotāpanno, sotāpanno’ti hidaṁ, sāriputta, vuccati. ||| Sāriputta, they speak of ‘a stream-enterer’.
Katamo nu kho, sāriputta, sotāpanno”ti? ||| What is a stream-enterer?”
“Yo hi, bhante, iminā ariyena aṭṭhaṅgikena maggena samannāgato ayaṁ vuccati sotāpanno, svāyaṁ āyasmā evaṁnāmo evaṅgotto”ti. ||| “Sir, anyone who possesses this noble eightfold path is called a stream-enterer, the venerable of such and such name and clan.”
“Sādhu sādhu, sāriputta. ||| “Good, good, Sāriputta!
Yo hi, sāriputta, iminā ariyena aṭṭhaṅgikena maggena samannāgato ayaṁ vuccati sotāpanno, svāyaṁ āyasmā evaṁnāmo evaṅgotto”ti. ||| For anyone who possesses this noble eightfold path is called a stream-enterer, the venerable of such and such name and clan.”
Pañcamaṁ.
