Saṁyutta Nikāya 55.13 ||| Linked Discourses 55.13
2. Rājakārāmavagga ||| 2. The Royal Monastery
Ānandattherasutta ||| With the Senior Monk Ānanda
Ekaṁ samayaṁ āyasmā ca ānando āyasmā ca sāriputto sāvatthiyaṁ viharanti jetavane anāthapiṇḍikassa ārāme. ||| At one time the venerables Ānanda and Sāriputta were staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.
Atha kho āyasmā sāriputto sāyanhasamayaṁ paṭisallānā vuṭṭhito yenāyasmā ānando tenupasaṅkami; upasaṅkamitvā āyasmatā ānandena saddhiṁ sammodi. ||| Then in the late afternoon, Venerable Sāriputta came out of retreat, went to Venerable Ānanda, and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā sāriputto āyasmantaṁ ānandaṁ etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side and said to him:
“katinaṁ kho, āvuso ānanda, dhammānaṁ pahānā, katinaṁ dhammānaṁ samannāgamanahetu, evamayaṁ pajā bhagavatā byākatā sotāpannā avinipātadhammā niyatā sambodhiparāyaṇā”ti? ||| “Reverend, how many things do people have to give up and how many do they have to possess in order for the Buddha to declare that they’re a stream-enterer, not liable to be reborn in the underworld, assured, destined for awakening?”
“Catunnaṁ kho, āvuso, dhammānaṁ pahānā, catunnaṁ dhammānaṁ samannāgamanahetu, evamayaṁ pajā bhagavatā byākatā sotāpannā avinipātadhammā niyatā sambodhiparāyaṇāti. ||| “Reverend, people have to give up four things and possess four things in order for the Buddha to declare that they’re a stream-enterer, not liable to be reborn in the underworld, assured, destined for awakening.
Katamesaṁ catunnaṁ? ||| What four?
Yathārūpena kho, āvuso, buddhe appasādena samannāgato assutavā puthujjano kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati tathārūpassa buddhe appasādo na hoti. ||| They don’t have the distrust in the Buddha that causes an unlearned ordinary person to be reborn—when their body breaks up, after death—in a place of loss, a bad place, the underworld, hell.
Yathārūpena ca kho, āvuso, buddhe aveccappasādena samannāgato sutavā ariyasāvako kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati tathārūpassa buddhe aveccappasādo hoti— ||| And they do have the experiential confidence in the Buddha that causes a learned noble disciple to be reborn—when their body breaks up, after death—in a good place, a heavenly realm.
itipi so bhagavā …pe… satthā devamanussānaṁ buddho bhagavāti. ||| ‘That Blessed One is perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those fit for training, teacher of gods and humans, awakened, blessed.’
Yathārūpena ca kho, āvuso, dhamme appasādena samannāgato assutavā puthujjano kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati tathārūpassa dhamme appasādo na hoti. ||| They don’t have the distrust in the teaching that causes an unlearned ordinary person to be reborn—when their body breaks up, after death—in a place of loss, a bad place, the underworld, hell.
Yathārūpena ca kho, āvuso, dhamme aveccappasādena samannāgato sutavā ariyasāvako kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati tathārūpassa dhamme aveccappasādo hoti— ||| And they do have the experiential confidence in the teaching that causes a learned noble disciple to be reborn—when their body breaks up, after death—in a good place, a heavenly realm.
svākkhāto bhagavatā dhammo …pe… viññūhīti. ||| ‘The teaching is well explained by the Buddha—apparent in the present life, immediately effective, inviting inspection, relevant, so that sensible people can know it for themselves.’
