Saṁyutta Nikāya 46.41 ||| Linked Discourses 46.41
5. Cakkavattivagga ||| 5. A Wheel-Turning Monarch
Vidhāsutta ||| Discriminations
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Ye hi keci, bhikkhave, atītamaddhānaṁ samaṇā vā brāhmaṇā vā tisso vidhā pajahiṁsu, sabbe te sattannaṁ bojjhaṅgānaṁ bhāvitattā bahulīkatattā. ||| “Mendicants, all the ascetics and brahmins in the past who have given up the three discriminations have done so by developing and cultivating the seven awakening factors.
Ye hi keci, bhikkhave, anāgatamaddhānaṁ samaṇā vā brāhmaṇā vā tisso vidhā pajahissanti, sabbe te sattannaṁ bojjhaṅgānaṁ bhāvitattā bahulīkatattā. ||| All the ascetics and brahmins in the future who will give up the three discriminations will do so by developing and cultivating the seven awakening factors.
Ye hi keci, bhikkhave, etarahi samaṇā vā brāhmaṇā vā tisso vidhā pajahanti, sabbe te sattannaṁ bojjhaṅgānaṁ bhāvitattā bahulīkatattā. ||| All the ascetics and brahmins in the present who are giving up the three discriminations do so by developing and cultivating the seven awakening factors.
Katamesaṁ sattannaṁ bojjhaṅgānaṁ? ||| What seven?
Satisambojjhaṅgassa …pe… upekkhāsambojjhaṅgassa. ||| The awakening factors of mindfulness, investigation of principles, energy, rapture, tranquility, immersion, and equanimity.
Ye hi keci, bhikkhave, atītamaddhānaṁ samaṇā vā brāhmaṇā vā tisso vidhā pajahiṁsu …pe… ||| All the ascetics and brahmins in the past …
pajahissanti …pe… ||| future …
pajahanti, sabbe te imesaṁyeva sattannaṁ bojjhaṅgānaṁ bhāvitattā bahulīkatattā”ti. ||| and present who give up the three discriminations do so by developing and cultivating the seven awakening factors.”
Paṭhamaṁ.
