Saṁyutta Nikāya 22.50 ||| Linked Discourses 22.50
5. Attadīpavagga ||| 5. Be Your Own Island
Dutiyasoṇasutta ||| With Soṇa (2nd)
Evaṁ me sutaṁ— ||| So I have heard.
ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe. ||| At one time the Buddha was staying near Rājagaha, in the Bamboo Grove, the squirrels’ feeding ground.
Atha kho soṇo gahapatiputto yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho soṇaṁ gahapatiputtaṁ bhagavā etadavoca: ||| Then the householder Soṇa went up to the Buddha, bowed, and sat down to one side. The Buddha said to him:
“Ye hi keci, soṇa, samaṇā vā brāhmaṇā vā rūpaṁ nappajānanti, rūpasamudayaṁ nappajānanti, rūpanirodhaṁ nappajānanti, rūpanirodhagāminiṁ paṭipadaṁ nappajānanti; ||| “Soṇa, there are ascetics and brahmins who don’t understand form, its origin, its cessation, and the practice that leads to its cessation.
vedanaṁ nappajānanti, vedanāsamudayaṁ nappajānanti, vedanānirodhaṁ nappajānanti, vedanānirodhagāminiṁ paṭipadaṁ nappajānanti; ||| They don’t understand feeling …
saññaṁ nappajānanti …pe… ||| perception …
saṅkhāre nappajānanti, saṅkhārasamudayaṁ nappajānanti, saṅkhāranirodhaṁ nappajānanti, saṅkhāranirodhagāminiṁ paṭipadaṁ nappajānanti; ||| choices …
viññāṇaṁ nappajānanti, viññāṇasamudayaṁ nappajānanti, viññāṇanirodhaṁ nappajānanti, viññāṇanirodhagāminiṁ paṭipadaṁ nappajānanti. ||| consciousness, its origin, its cessation, and the practice that leads to its cessation.
Na me te, soṇa, samaṇā vā brāhmaṇā vā samaṇesu vā samaṇasammatā brāhmaṇesu vā brāhmaṇasammatā, na ca pana te āyasmanto sāmaññatthaṁ vā brahmaññatthaṁ vā diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharanti. ||| I don’t deem them as true ascetics and brahmins. Those venerables don’t realize the goal of life as an ascetic or brahmin, and don’t live having realized it with their own insight.
Ye ca kho keci, soṇa, samaṇā vā brāhmaṇā vā rūpaṁ pajānanti, rūpasamudayaṁ pajānanti, rūpanirodhaṁ pajānanti, rūpanirodhagāminiṁ paṭipadaṁ pajānanti; ||| There are ascetics and brahmins who do understand form, its origin, its cessation, and the practice that leads to its cessation.
vedanaṁ pajānanti …pe… ||| They do understand feeling …
saññaṁ pajānanti … ||| perception …
saṅkhāre pajānanti … ||| choices …
viññāṇaṁ pajānanti, viññāṇasamudayaṁ pajānanti, viññāṇanirodhaṁ pajānanti, viññāṇanirodhagāminiṁ paṭipadaṁ pajānanti. ||| consciousness, its origin, its cessation, and the practice that leads to its cessation.
Te ca kho me, soṇa, samaṇā vā brāhmaṇā vā samaṇesu ceva samaṇasammatā brāhmaṇesu ca brāhmaṇasammatā, te ca panāyasmanto sāmaññatthañca brahmaññatthañca diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharantī”ti. ||| I deem them as true ascetics and brahmins. Those venerables realize the goal of life as an ascetic or brahmin, and live having realized it with their own insight.”
Aṭṭhamaṁ.
