Saṁyutta Nikāya 22.117 ||| Linked Discourses 22.117
12. Dhammakathikavagga ||| 12. A Dhamma speaker
Bandhanasutta ||| Shackles
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Idha, bhikkhave, assutavā puthujjano ariyānaṁ adassāvī …pe… sappurisadhamme avinīto ||| “Mendicants, take an unlearned ordinary person who has not seen the noble ones, and is neither skilled nor trained in the teaching of the noble ones. They’ve not seen true persons, and are neither skilled nor trained in the teaching of the true persons.
rūpaṁ attato samanupassati, rūpavantaṁ vā attānaṁ; attani vā rūpaṁ, rūpasmiṁ vā attānaṁ. ||| They regard form as self, self as having form, form in self, or self in form.
Ayaṁ vuccati, bhikkhave, assutavā puthujjano rūpabandhanabaddho santarabāhirabandhanabaddho atīradassī apāradassī, baddho jīyati baddho mīyati baddho asmā lokā paraṁ lokaṁ gacchati. ||| They’re called an unlearned ordinary person who is bound to form, inside and out. They see neither the near shore nor the far shore. They’re born in bonds and die in bonds, and in bonds they go from this world to the next.
Vedanaṁ attato samanupassati …pe… vedanāya vā attānaṁ. ||| They regard feeling …
Ayaṁ vuccati, bhikkhave, assutavā puthujjano vedanābandhanabaddho santarabāhirabandhanabaddho atīradassī apāradassī, baddho jīyati baddho mīyati baddho asmā lokā paraṁ lokaṁ gacchati.
Saññaṁ … ||| perception …
saṅkhāre … ||| choices …
viññāṇaṁ attato samanupassati …pe… ||| consciousness as self.
ayaṁ vuccati, bhikkhave, assutavā puthujjano viññāṇabandhanabaddho santarabāhirabandhanabaddho atīradassī apāradassī, baddho jīyati baddho mīyati baddho asmā lokā paraṁ lokaṁ gacchati. ||| They’re called an unlearned ordinary person who is bound to consciousness, inside and out. They see neither the near shore nor the far shore. They’re born in bonds and die in bonds, and in bonds they go from this world to the next.
Sutavā ca kho, bhikkhave, ariyasāvako ariyānaṁ dassāvī …pe… sappurisadhamme suvinīto ||| A learned noble disciple has seen the noble ones, and is skilled and trained in the teaching of the noble ones. They’ve seen true persons, and are skilled and trained in the teaching of the true persons.
na rūpaṁ attato samanupassati, na rūpavantaṁ vā attānaṁ; na attani vā rūpaṁ, na rūpasmiṁ vā attānaṁ. ||| They don’t regard form as self, self as having form, form in self, or self in form.
Ayaṁ vuccati, bhikkhave, sutavā ariyasāvako na rūpabandhanabaddho, na santarabāhirabandhanabaddho, tīradassī, pāradassī; ‘parimutto so dukkhasmā’ti vadāmi. ||| They’re called a learned noble disciple who is not bound to form, inside or out. They see the near shore and the far shore. They’re free from suffering, I say.
Na vedanaṁ attato …pe… ||| They don’t regard feeling …
na saññaṁ attato …pe… ||| perception …
na saṅkhāre attato …pe… ||| choices …
na viññāṇaṁ attato samanupassati …pe… ||| consciousness as self.
ayaṁ vuccati, bhikkhave, sutavā ariyasāvako na viññāṇabandhanabaddho, na santarabāhirabandhanabaddho, tīradassī, pāradassī, ‘parimutto so dukkhasmā’ti vadāmī”ti. ||| They’re called a learned noble disciple who is not bound to consciousness, inside or out. They see the near shore and the far shore. They’re free from suffering, I say.”
Pañcamaṁ.
