Saṁyutta Nikāya 46.1 ||| Linked Discourses 46.1
1. Pabbatavagga ||| 1. Mountains
Himavantasutta ||| The Himalaya
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Seyyathāpi, bhikkhave, himavantaṁ pabbatarājānaṁ nissāya nāgā kāyaṁ vaḍḍhenti, balaṁ gāhenti; ||| “Mendicants, dragons grow and wax strong supported by the Himalayas, the king of mountains.
te tattha kāyaṁ vaḍḍhetvā balaṁ gāhetvā kusobbhe otaranti, kusobbhe otaritvā mahāsobbhe otaranti, mahāsobbhe otaritvā kunnadiyo otaranti, kunnadiyo otaritvā mahānadiyo otaranti, mahānadiyo otaritvā mahāsamuddasāgaraṁ otaranti; te tattha mahantattaṁ vepullattaṁ āpajjanti kāyena; ||| When they’re strong they dive into the pools. Then they dive into the lakes, the streams, the rivers, and finally the ocean. There they acquire a great and abundant body.
evameva kho, bhikkhave, bhikkhu sīlaṁ nissāya sīle patiṭṭhāya satta bojjhaṅge bhāvento satta bojjhaṅge bahulīkaronto mahantattaṁ vepullattaṁ pāpuṇāti dhammesu. ||| In the same way, a mendicant develops and cultivates the seven awakening factors depending on and grounded on ethics, acquiring great and abundant good qualities.
Kathañca, bhikkhave, bhikkhu sīlaṁ nissāya sīle patiṭṭhāya satta bojjhaṅge bhāvento satta bojjhaṅge bahulīkaronto mahantattaṁ vepullattaṁ pāpuṇāti dhammesūti? ||| And how does a mendicant develop the seven awakening factors depending on and grounded on ethics, acquiring great and abundant good qualities?
Idha, bhikkhave, bhikkhu satisambojjhaṅgaṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ; ||| It’s when a mendicant develops the awakening factor of mindfulness, which relies on seclusion, fading away, and cessation, and ripens as letting go.
dhammavicayasambojjhaṅgaṁ bhāveti …pe… ||| They develop the awakening factor of investigation of principles …
vīriyasambojjhaṅgaṁ bhāveti …pe… ||| They develop the awakening factor of energy …
pītisambojjhaṅgaṁ bhāveti …pe… ||| They develop the awakening factor of rapture …
passaddhisambojjhaṅgaṁ bhāveti …pe… ||| They develop the awakening factor of tranquility …
samādhisambojjhaṅgaṁ bhāveti …pe… ||| They develop the awakening factor of immersion …
upekkhāsambojjhaṅgaṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ. ||| They develop the awakening factor of equanimity, which relies on seclusion, fading away, and cessation, and ripens as letting go.
Evaṁ kho, bhikkhave, bhikkhu sīlaṁ nissāya sīle patiṭṭhāya satta bojjhaṅge bhāvento satta bojjhaṅge bahulīkaronto mahantattaṁ vepullattaṁ pāpuṇāti dhammesū”ti. ||| That’s how a mendicant develops and cultivates the seven awakening factors depending on and grounded on ethics, acquiring great and abundant good qualities.”
Paṭhamaṁ.
