Saṁyutta Nikāya 46.42 ||| Linked Discourses 46.42
5. Cakkavattivagga ||| 5. A Wheel-Turning Monarch
Cakkavattisutta ||| A Wheel-Turning Monarch
“Rañño, bhikkhave, cakkavattissa pātubhāvā sattannaṁ ratanānaṁ pātubhāvo hoti. ||| “Mendicants, when a Wheel-Turning Monarch appears seven treasures appear.
Katamesaṁ sattannaṁ? ||| What seven?
Cakkaratanassa pātubhāvo hoti, hatthiratanassa pātubhāvo hoti, assaratanassa pātubhāvo hoti, maṇiratanassa pātubhāvo hoti, itthiratanassa pātubhāvo hoti, gahapatiratanassa pātubhāvo hoti, pariṇāyakaratanassa pātubhāvo hoti. ||| The wheel, the elephant, the horse, the jewel, the woman, the householder, and the commander.
Rañño, bhikkhave, cakkavattissa pātubhāvā imesaṁ sattannaṁ ratanānaṁ pātubhāvo hoti. ||| When a Wheel-Turning Monarch appears these seven treasures appear.
Tathāgatassa, bhikkhave, pātubhāvā arahato sammāsambuddhassa sattannaṁ bojjhaṅgaratanānaṁ pātubhāvo hoti. ||| When a Realized One, a perfected one, a fully awakened Buddha appears the seven treasures of the awakening factors appear.
Katamesaṁ sattannaṁ? ||| What seven?
Satisambojjhaṅgassa ratanassa pātubhāvo hoti …pe… upekkhāsambojjhaṅgassa ratanassa pātubhāvo hoti. ||| The treasures of the awakening factors of mindfulness, investigation of principles, energy, rapture, tranquility, immersion, and equanimity.
Tathāgatassa, bhikkhave, pātubhāvā arahato sammāsambuddhassa imesaṁ sattannaṁ bojjhaṅgaratanānaṁ pātubhāvo hotī”ti. ||| When a Realized One, a perfected one, a fully awakened Buddha appears these seven treasures of the awakening factors appear.”
Dutiyaṁ.
