Saṁyutta Nikāya 40.5 ||| Linked Discourses 40.5
1. Moggallānavagga ||| 1. By Moggallāna
Ākāsānañcāyatanapañhāsutta ||| A Question About the Dimension of Infinite Space
“‘Ākāsānañcāyatanaṁ, ākāsānañcāyatanan’ti vuccati. ||| “They speak of this thing called the ‘dimension of infinite space’.
Katamaṁ nu kho ākāsānañcāyatananti? ||| What is the dimension of infinite space?
Tassa mayhaṁ, āvuso, etadahosi: ||| It occurred to me:
‘idha bhikkhu sabbaso rūpasaññānaṁ samatikkamā paṭighasaññānaṁ atthaṅgamā nānattasaññānaṁ amanasikārā ananto ākāsoti ākāsānañcāyatanaṁ upasampajja viharati. ||| ‘It’s when a mendicant—going totally beyond perceptions of form, with the disappearance of perceptions of impingement, not focusing on perceptions of diversity—aware that “space is infinite”, enters and remains in the dimension of infinite space.
Idaṁ vuccati ākāsānañcāyatanan’ti. ||| This is called the dimension of infinite space.’
So khvāhaṁ, āvuso, sabbaso rūpasaññānaṁ samatikkamā paṭighasaññānaṁ atthaṅgamā nānattasaññānaṁ amanasikārā ananto ākāsoti ākāsānañcāyatanaṁ upasampajja viharāmi. ||| And so … I was entering and remaining in the dimension of infinite space.
Tassa mayhaṁ, āvuso, iminā vihārena viharato rūpasahagatā saññāmanasikārā samudācaranti. ||| While I was in that meditation, perception and focus accompanied by forms beset me.
Atha kho maṁ, āvuso, bhagavā iddhiyā upasaṅkamitvā etadavoca: ||| Then the Buddha came up to me with his psychic power and said,
‘moggallāna, moggallāna. ||| ‘Moggallāna, Moggallāna!
Mā, brāhmaṇa, ākāsānañcāyatanaṁ pamādo, ākāsānañcāyatane cittaṁ saṇṭhapehi, ākāsānañcāyatane cittaṁ ekodiṁ karohi, ākāsānañcāyatane cittaṁ samādahā’ti. ||| Don’t neglect the dimension of infinite space, brahmin! Settle your mind in the dimension of infinite space; unify your mind and immerse it in the dimension of infinite space.’
So khvāhaṁ, āvuso, aparena samayena sabbaso rūpasaññānaṁ samatikkamā paṭighasaññānaṁ atthaṅgamā nānattasaññānaṁ amanasikārā ananto ākāsoti ākāsānañcāyatanaṁ upasampajja vihāsiṁ. ||| And so, after some time … I entered and remained in the dimension of infinite space.
Yañhi taṁ, āvuso, sammā vadamāno vadeyya …pe… mahābhiññataṁ patto”ti. ||| So if anyone should be rightly called a disciple who attained to great direct knowledge with help from the Teacher, it’s me.”
Pañcamaṁ.
