Saṁyutta Nikāya 46.23 ||| Linked Discourses 46.23
3. Udāyivagga ||| 3. With Udāyī
Ṭhāniyasutta ||| Grounds
“Kāmarāgaṭṭhāniyānaṁ, bhikkhave, dhammānaṁ manasikārabahulīkārā anuppanno ceva kāmacchando uppajjati, uppanno ca kāmacchando bhiyyobhāvāya vepullāya saṁvattati. ||| “Mendicants, when you frequently apply the mind to things that are grounds for sensual greed, sensual desire arises, and once arisen it increases and grows.
Byāpādaṭṭhāniyānaṁ, bhikkhave, dhammānaṁ manasikārabahulīkārā anuppanno ceva byāpādo uppajjati, uppanno ca byāpādo bhiyyobhāvāya vepullāya saṁvattati. ||| When you frequently apply the mind to things that are grounds for ill will, ill will arises, and once arisen it increases and grows.
Thinamiddhaṭṭhāniyānaṁ, bhikkhave, dhammānaṁ manasikārabahulīkārā anuppannañceva thinamiddhaṁ uppajjati, uppannañca thinamiddhaṁ bhiyyobhāvāya vepullāya saṁvattati. ||| When you frequently apply the mind to things that are grounds for dullness and drowsiness, dullness and drowsiness arise, and once arisen they increase and grow.
Uddhaccakukkuccaṭṭhāniyānaṁ, bhikkhave, dhammānaṁ manasikārabahulīkārā anuppannañceva uddhaccakukkuccaṁ uppajjati, uppannañca uddhaccakukkuccaṁ bhiyyobhāvāya vepullāya saṁvattati. ||| When you frequently apply the mind to things that are grounds for restlessness and remorse, restlessness and remorse arise, and once arisen they increase and grow.
Vicikicchāṭṭhāniyānaṁ, bhikkhave, dhammānaṁ manasikārabahulīkārā anuppannā ceva vicikicchā uppajjati, uppannā ca vicikicchā bhiyyobhāvāya vepullāya saṁvattati. ||| When you frequently apply the mind to things that are grounds for doubt, doubt arises, and once arisen it increases and grows.
Satisambojjhaṅgaṭṭhāniyānaṁ, bhikkhave, dhammānaṁ manasikārabahulīkārā anuppanno ceva satisambojjhaṅgo uppajjati, uppanno ca satisambojjhaṅgo bhāvanāpāripūriṁ gacchati …pe… ||| When you frequently apply the mind to things that are grounds for the awakening factor of mindfulness, the awakening factor of mindfulness arises, and once arisen it’s fully developed. …
upekkhāsambojjhaṅgaṭṭhāniyānaṁ, bhikkhave, dhammānaṁ manasikārabahulīkārā anuppanno ceva upekkhāsambojjhaṅgo uppajjati, uppanno ca upekkhāsambojjhaṅgo bhāvanāpāripūriṁ gacchatī”ti. ||| When you frequently apply the mind to things that are grounds for the awakening factor of equanimity, the awakening factor of equanimity arises, and once arisen it’s fully developed.”
Tatiyaṁ.
