Saṁyutta Nikāya 51.31 ||| Linked Discourses 51.31
3. Ayoguḷavagga ||| 3. The Iron Ball
Moggallānasutta ||| About Moggallāna
Tatra kho bhagavā bhikkhū āmantesi: ||| There the Buddha addressed the mendicants:
“Taṁ kiṁ maññatha, bhikkhave, ||| “What do you think, mendicants?
katamesaṁ dhammānaṁ bhāvitattā bahulīkatattā moggallāno bhikkhu evaṁmahiddhiko evaṁmahānubhāvo”ti? ||| What things has the mendicant Moggallāna developed and cultivated so as to have such power and might?”
“Bhagavaṁmūlakā no, bhante, dhammā bhagavaṁnettikā …pe… ||| “Our teachings are rooted in the Buddha. He is our guide and our refuge. …”
“catunnaṁ kho, bhikkhave, iddhipādānaṁ bhāvitattā bahulīkatattā moggallāno bhikkhu evaṁmahiddhiko evaṁmahānubhāvo. ||| “The mendicant Moggallāna has become so powerful and mighty by developing and cultivating the four bases of psychic power.
Katamesaṁ catunnaṁ? ||| What four?
Idha, bhikkhave, moggallāno bhikkhu chandasamādhippadhānasaṅkhārasamannāgataṁ iddhipādaṁ bhāveti— ||| Moggallāna develops the basis of psychic power that has immersion due to enthusiasm, and active effort.
iti me chando na ca atilīno bhavissati, na ca atippaggahito bhavissati, na ca ajjhattaṁ saṅkhitto bhavissati, na ca bahiddhā vikkhitto bhavissati. ||| He thinks: ‘My enthusiasm won’t be too lax or too tense. And it’ll be neither constricted internally nor scattered externally.’
Pacchāpuresaññī ca viharati— ||| And he meditates perceiving before and behind:
yathā pure tathā pacchā, yathā pacchā tathā pure; ||| as before, so behind; as behind, so before;
yathā adho tathā uddhaṁ, yathā uddhaṁ tathā adho; ||| as below, so above; as above, so below;
yathā divā tathā rattiṁ, yathā rattiṁ tathā divā. ||| as by day, so by night; as by night, so by day.
Iti vivaṭena cetasā apariyonaddhena sappabhāsaṁ cittaṁ bhāveti. ||| And so, with an open and unenveloped heart, he develops a mind that’s full of radiance.
Vīriyasamādhi …pe… ||| He develops the basis of psychic power that has immersion due to energy …
cittasamādhi … ||| mental development …
vīmaṁsāsamādhippadhānasaṅkhārasamannāgataṁ iddhipādaṁ bhāveti— ||| inquiry, and active effort.
iti me vīmaṁsā na ca atilīnā bhavissati, na ca atippaggahitā bhavissati, na ca ajjhattaṁ saṅkhittā bhavissati, na ca bahiddhā vikkhittā bhavissati …pe… ||| He thinks: ‘My inquiry won’t be too lax or too tense. And it’ll be neither constricted internally nor scattered externally.’ …
iti vivaṭena cetasā apariyonaddhena sappabhāsaṁ cittaṁ bhāveti. ||| And so, with an open and unenveloped heart, he develops a mind that’s full of radiance.
Imesaṁ kho, bhikkhave, catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā moggallāno bhikkhu evaṁmahiddhiko evaṁmahānubhāvo. ||| The mendicant Moggallāna has become so powerful and mighty by developing and cultivating these four bases of psychic power.
Imesañca pana, bhikkhave, catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā moggallāno bhikkhu evaṁ anekavihitaṁ iddhividhaṁ paccanubhoti—ekopi hutvā bahudhā hoti, bahudhāpi hutvā eko hoti …pe… yāva brahmalokāpi kāyena vasaṁ vatteti. ||| And by developing and cultivating these four bases of psychic power, the mendicant Moggallāna wields the many kinds of psychic power: multiplying himself and becoming one again … controlling the body as far as the realm of divinity.
Imesañca pana, bhikkhave, catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā moggallāno bhikkhu āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharatī”ti. ||| And by developing and cultivating these four bases of psychic power, the mendicant Moggallāna realizes the undefiled freedom of heart and freedom by wisdom in this very life. And he lives having realized it with his own insight due to the ending of defilements.”
Ekādasamaṁ.
