Saṁyutta Nikāya 45.49 ||| Linked Discourses 45.49
6. Sūriyapeyyālavagga ||| 6. Abbreviated Texts on the Sun
Kalyāṇamittasutta ||| Good Friends (1st)
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Sūriyassa, bhikkhave, udayato etaṁ pubbaṅgamaṁ etaṁ pubbanimittaṁ, yadidaṁ—aruṇuggaṁ; ||| “Mendicants, the dawn is the forerunner and harbinger of the sunrise.
evameva kho, bhikkhave, bhikkhuno ariyassa aṭṭhaṅgikassa maggassa uppādāya etaṁ pubbaṅgamaṁ etaṁ pubbanimittaṁ, yadidaṁ—kalyāṇamittatā. ||| In the same way good friendship is the forerunner and harbinger of the noble eightfold path for a mendicant.
Kalyāṇamittassetaṁ, bhikkhave, bhikkhuno pāṭikaṅkhaṁ—ariyaṁ aṭṭhaṅgikaṁ maggaṁ bhāvessati, ariyaṁ aṭṭhaṅgikaṁ maggaṁ bahulīkarissati. ||| A mendicant with good friends can expect to develop and cultivate the noble eightfold path.
Kathañca, bhikkhave, bhikkhu kalyāṇamitto ariyaṁ aṭṭhaṅgikaṁ maggaṁ bhāveti, ariyaṁ aṭṭhaṅgikaṁ maggaṁ bahulīkaroti? ||| And how does a mendicant with good friends develop and cultivate the noble eightfold path?
Idha, bhikkhave, bhikkhu sammādiṭṭhiṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ …pe… sammāsamādhiṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ. ||| It’s when a mendicant develops right view, right purpose, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion, which rely on seclusion, fading away, and cessation, and ripen as letting go.
Evaṁ kho, bhikkhave, bhikkhu kalyāṇamitto ariyaṁ aṭṭhaṅgikaṁ maggaṁ bhāveti, ariyaṁ aṭṭhaṅgikaṁ maggaṁ bahulīkarotī”ti. ||| That’s how a mendicant with good friends develops and cultivates the noble eightfold path.”
Paṭhamaṁ.
