Saṁyutta Nikāya 47.13 ||| Linked Discourses 47.13
2. Nālandavagga ||| 2. At Nāḷandā
Cundasutta ||| With Cunda
Ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme. ||| At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.
Tena kho pana samayena āyasmā sāriputto magadhesu viharati nālakagāmake ābādhiko dukkhito bāḷhagilāno. ||| At that time Venerable Sāriputta was staying in the Magadhan lands near the little village of Nālaka, and he was sick, suffering, gravely ill.
Cundo ca samaṇuddeso āyasmato sāriputtassa upaṭṭhāko hoti. ||| And the novice Cunda was his carer.
Atha kho āyasmā sāriputto teneva ābādhena parinibbāyi. ||| Then Venerable Sāriputta was fully extinguished from that sickness.
Atha kho cundo samaṇuddeso āyasmato sāriputtassa pattacīvaramādāya yena sāvatthi jetavanaṁ anāthapiṇḍikassa ārāmo yenāyasmā ānando tenupasaṅkami; upasaṅkamitvā āyasmantaṁ ānandaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho cundo samaṇuddeso āyasmantaṁ ānandaṁ etadavoca: ||| Then Cunda took Sāriputta’s bowl and robes and set out for Sāvatthī. He went to see Venerable Ānanda at Jeta’s grove, Anāthapiṇḍika’s monastery, bowed, sat down to one side, and said to him:
“āyasmā, bhante, sāriputto parinibbuto. ||| “Sir, Venerable Sāriputta has become fully quenched.
Idamassa pattacīvaran”ti. ||| This is his bowl and robe.”
“Atthi kho idaṁ, āvuso cunda, kathāpābhataṁ bhagavantaṁ dassanāya. ||| “Reverend Cunda, we should see the Buddha about this matter.
Āyāmāvuso cunda, yena bhagavā tenupasaṅkamissāma; upasaṅkamitvā bhagavato etamatthaṁ ārocessāmā”ti. ||| Come, let’s go to the Buddha and inform him about this.”
“Evaṁ, bhante”ti kho cundo samaṇuddeso āyasmato ānandassa paccassosi. ||| “Yes, sir,” replied Cunda.
Atha kho āyasmā ca ānando cundo ca samaṇuddeso yena bhagavā tenupasaṅkamiṁsu; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu. Ekamantaṁ nisinno kho āyasmā ānando bhagavantaṁ etadavoca: ||| Then Ānanda and Cunda went to the Buddha, bowed, sat down to one side, and said to him:
“ayaṁ, bhante, cundo samaṇuddeso evamāha: ||| “Sir, this novice Cunda says that
‘āyasmā, bhante, sāriputto parinibbuto; ||| Venerable Sāriputta has become fully quenched.
idamassa pattacīvaran’ti. ||| This is his bowl and robe.
Api ca me, bhante, madhurakajāto viya kāyo, disāpi me na pakkhāyanti, dhammāpi maṁ nappaṭibhanti ‘āyasmā sāriputto parinibbuto’ti sutvā”. ||| Since I heard this, my body feels like it’s drugged. I’m disorientated, and the teachings don’t spring to mind.”
“Kiṁ nu kho te, ānanda, sāriputto sīlakkhandhaṁ vā ādāya parinibbuto, samādhikkhandhaṁ vā ādāya parinibbuto, paññākkhandhaṁ vā ādāya parinibbuto, vimuttikkhandhaṁ vā ādāya parinibbuto, vimuttiñāṇadassanakkhandhaṁ vā ādāya parinibbuto”ti? ||| “Well, Ānanda, when Sāriputta was fully quenched, did he take away your entire spectrum of ethical conduct, of immersion, of wisdom, of freedom, or of the knowledge and vision of freedom?”
“Na ca kho me, bhante, āyasmā sāriputto sīlakkhandhaṁ vā ādāya parinibbuto, samādhikkhandhaṁ vā …pe… ||| “No, sir, he did not.
paññākkhandhaṁ vā …pe…
vimuttikkhandhaṁ vā …pe…
vimuttiñāṇadassanakkhandhaṁ vā ādāya parinibbuto.
Api ca me, bhante, āyasmā sāriputto ovādako ahosi otiṇṇo viññāpako sandassako samādapako samuttejako sampahaṁsako, akilāsu dhammadesanāya, anuggāhako sabrahmacārīnaṁ. ||| But Venerable Sāriputta was my adviser and counselor. He educated, encouraged, fired up, and inspired me. He never tired of teaching the Dhamma, and he supported his spiritual companions.
Taṁ mayaṁ āyasmato sāriputtassa dhammojaṁ dhammabhogaṁ dhammānuggahaṁ anussarāmā”ti. ||| I remember the nectar of the teaching, the riches of the teaching, the support of the teaching given by Venerable Sāriputta.”
“Nanu taṁ, ānanda, mayā paṭikacceva akkhātaṁ: ||| “Ānanda, did I not prepare for this when I explained that
‘sabbehi piyehi manāpehi nānābhāvo vinābhāvo aññathābhāvo. ||| we must be parted and separated from all we hold dear and beloved?
Taṁ kutettha, ānanda, labbhā. Yaṁ taṁ jātaṁ bhūtaṁ saṅkhataṁ palokadhammaṁ, taṁ vata mā palujjīti— ||| How could it possibly be so that what is born, created, conditioned, and liable to wear out should not wear out?
netaṁ ṭhānaṁ vijjati. ||| That is not possible.
