Saṁyutta Nikāya 56.11 ||| Linked Discourses 56.11
2. Dhammacakkappavattanavagga ||| 2. Rolling Forth the Wheel of Dhamma
Dhammacakkappavattanasutta ||| Rolling Forth the Wheel of Dhamma
Ekaṁ samayaṁ bhagavā bārāṇasiyaṁ viharati isipatane migadāye. ||| At one time the Buddha was staying near Varanasi, in the deer park at Isipatana.
Tatra kho bhagavā pañcavaggiye bhikkhū āmantesi: ||| There the Buddha addressed the group of five mendicants:
“Dveme, bhikkhave, antā pabbajitena na sevitabbā. ||| “Mendicants, these two extremes should not be cultivated by one gone forth.
Katame dve? ||| What two?
Yo cāyaṁ kāmesu kāmasukhallikānuyogo hīno gammo pothujjaniko anariyo anatthasaṁhito, yo cāyaṁ attakilamathānuyogo dukkho anariyo anatthasaṁhito. ||| Indulgence in sensual pleasures, which is low, crude, ordinary, ignoble, and pointless. And indulgence in self-mortification, which is painful, ignoble, and pointless.
Ete kho, bhikkhave, ubho ante anupagamma majjhimā paṭipadā tathāgatena abhisambuddhā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya nibbānāya saṁvattati. ||| Avoiding these two extremes, the Realized One understood the middle way of practice, which gives vision and knowledge, and leads to peace, direct knowledge, awakening, and extinguishment.
Katamā ca sā, bhikkhave, majjhimā paṭipadā tathāgatena abhisambuddhā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya nibbānāya saṁvattati? ||| And what is that middle way of practice?
Ayameva ariyo aṭṭhaṅgiko maggo, seyyathidaṁ— ||| It is simply this noble eightfold path, that is:
sammādiṭṭhi sammāsaṅkappo sammāvācā sammākammanto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi. ||| right view, right purpose, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion.
Ayaṁ kho sā, bhikkhave, majjhimā paṭipadā tathāgatena abhisambuddhā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya nibbānāya saṁvattati. ||| This is that middle way of practice, which gives vision and knowledge, and leads to peace, direct knowledge, awakening, and extinguishment.
Idaṁ kho pana, bhikkhave, dukkhaṁ ariyasaccaṁ— ||| Now this is the noble truth of suffering.
jātipi dukkhā, jarāpi dukkhā, byādhipi dukkho, maraṇampi dukkhaṁ, appiyehi sampayogo dukkho, piyehi vippayogo dukkho, yampicchaṁ na labhati tampi dukkhaṁ—saṅkhittena pañcupādānakkhandhā dukkhā. ||| Rebirth is suffering; old age is suffering; illness is suffering; death is suffering; being coupled with the disliked is suffering; separation from the liked is suffering; not getting what you wish for is suffering. In brief, the five grasping aggregates are suffering.
Idaṁ kho pana, bhikkhave, dukkhasamudayaṁ ariyasaccaṁ— ||| Now this is the noble truth of the origin of suffering.
yāyaṁ taṇhā ponobbhavikā nandirāgasahagatā tatratatrābhinandinī, seyyathidaṁ— ||| It’s the craving that leads to future lives, mixed up with relishing and greed, taking pleasure there wherever it alights. That is,
kāmataṇhā, bhavataṇhā, vibhavataṇhā. ||| craving for sensual pleasures, craving to continue existence, and craving for nonexistence.
Idaṁ kho pana, bhikkhave, dukkhanirodhaṁ ariyasaccaṁ— ||| Now this is the noble truth of the cessation of suffering.
yo tassāyeva taṇhāya asesavirāganirodho cāgo paṭinissaggo mutti anālayo. ||| It’s the fading away and cessation of that very same craving with nothing left over; giving it away, letting it go, releasing it, and not clinging to it.
