Saṁyutta Nikāya 22.45 ||| Linked Discourses 22.45
5. Attadīpavagga ||| 5. Be Your Own Island
Aniccasutta ||| Impermanence
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Rūpaṁ, bhikkhave, aniccaṁ. ||| “Mendicants, form is impermanent.
Yadaniccaṁ taṁ dukkhaṁ; ||| What’s impermanent is suffering.
yaṁ dukkhaṁ tadanattā; ||| What’s suffering is not-self.
yadanattā taṁ ‘netaṁ mama, nesohamasmi, na meso attā’ti evametaṁ yathābhūtaṁ sammappaññāya daṭṭhabbaṁ. ||| And what’s not-self should be truly seen with right understanding like this: ‘This is not mine, I am not this, this is not my self.’
Evametaṁ yathābhūtaṁ sammappaññāya passato cittaṁ virajjati vimuccati anupādāya āsavehi. ||| Seeing truly with right understanding like this, the mind becomes dispassionate and freed from defilements by not grasping.
Vedanā aniccā … ||| Feeling is impermanent …
saññā … ||| Perception …
saṅkhārā … ||| Choices …
viññāṇaṁ aniccaṁ. ||| Consciousness is impermanent.
Yadaniccaṁ taṁ dukkhaṁ; ||| What’s impermanent is suffering.
yaṁ dukkhaṁ tadanattā; ||| What’s suffering is not-self.
yadanattā taṁ ‘netaṁ mama, nesohamasmi, na meso attā’ti evametaṁ yathābhūtaṁ sammappaññāya daṭṭhabbaṁ. ||| And what’s not-self should be truly seen with right understanding like this: ‘This is not mine, I am not this, this is not my self.’
Evametaṁ yathābhūtaṁ sammappaññāya passato cittaṁ virajjati vimuccati anupādāya āsavehi. ||| Seeing truly with right understanding like this, the mind becomes dispassionate and freed from defilements by not grasping.
Rūpadhātuyā ce, bhikkhave, bhikkhuno cittaṁ virattaṁ vimuttaṁ hoti anupādāya āsavehi, vedanādhātuyā …pe… ||| If a mendicant’s mind is dispassionate towards the form element, the feeling element,
saññādhātuyā … ||| the perception element,
saṅkhāradhātuyā … ||| the choices element,
viññāṇadhātuyā ce, bhikkhave, bhikkhuno cittaṁ virattaṁ vimuttaṁ hoti anupādāya āsavehi. ||| and the consciousness element, it’s freed from defilements by not grasping.
Vimuttattā ṭhitaṁ. Ṭhitattā santusitaṁ. Santusitattā na paritassati. Aparitassaṁ paccattaññeva parinibbāyati. ||| Being free, it’s stable. Being stable, it’s content. Being content, they’re not anxious. Not being anxious, they personally become extinguished.
‘Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānātī”ti. ||| They understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is nothing further for this place.’”
Tatiyaṁ.
