Majjhima Nikāya 77 ||| Middle Discourses 77
Mahāsakuludāyisutta ||| The Longer Discourse with Sakuludāyī
Evaṁ me sutaṁ— ||| So I have heard.
ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe. ||| At one time the Buddha was staying near Rājagaha, in the Bamboo Grove, the squirrels’ feeding ground.
Tena kho pana samayena sambahulā abhiññātā abhiññātā paribbājakā moranivāpe paribbājakārāme paṭivasanti, seyyathidaṁ— ||| Now at that time several very well-known wanderers were residing in the monastery of the wanderers in the peacocks’ feeding ground.
annabhāro varadharo sakuludāyī ca paribbājako aññe ca abhiññātā abhiññātā paribbājakā. ||| They included Annabhāra, Varadhara, Sakuludāyī, and other very well-known wanderers.
Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya rājagahaṁ piṇḍāya pāvisi. ||| Then the Buddha robed up in the morning and, taking his bowl and robe, entered Rājagaha for alms.
Atha kho bhagavato etadahosi: ||| Then it occurred to him,
“atippago kho tāva rājagahe piṇḍāya carituṁ. ||| “It’s too early to wander for alms in Rājagaha.
Yannūnāhaṁ yena moranivāpo paribbājakārāmo yena sakuludāyī paribbājako tenupasaṅkameyyan”ti. ||| Why don’t I visit the wanderer Sakuludāyī at the monastery of the wanderers in the peacocks’ feeding ground?”
Atha kho bhagavā yena moranivāpo paribbājakārāmo tenupasaṅkami. ||| So the Buddha went to the monastery of the wanderers.
Tena kho pana samayena sakuludāyī paribbājako mahatiyā paribbājakaparisāya saddhiṁ nisinno hoti unnādiniyā uccāsaddamahāsaddāya anekavihitaṁ tiracchānakathaṁ kathentiyā, seyyathidaṁ— ||| Now at that time, Sakuludāyī was sitting together with a large assembly of wanderers making an uproar, a colossal racket. They engaged in all kinds of low talk, such as
rājakathaṁ corakathaṁ mahāmattakathaṁ senākathaṁ bhayakathaṁ yuddhakathaṁ annakathaṁ pānakathaṁ vatthakathaṁ sayanakathaṁ mālākathaṁ gandhakathaṁ ñātikathaṁ yānakathaṁ gāmakathaṁ nigamakathaṁ nagarakathaṁ janapadakathaṁ itthikathaṁ sūrakathaṁ visikhākathaṁ kumbhaṭṭhānakathaṁ pubbapetakathaṁ nānattakathaṁ lokakkhāyikaṁ samuddakkhāyikaṁ itibhavābhavakathaṁ iti vā. ||| talk about kings, bandits, and chief ministers; talk about armies, threats, and wars; talk about food, drink, clothes, and beds; talk about garlands and fragrances; talk about family, vehicles, villages, towns, cities, and countries; talk about women and heroes; street talk and well talk; talk about the departed; motley talk; tales of land and sea; and talk about being reborn in this or that state of existence.
Addasā kho sakuludāyī paribbājako bhagavantaṁ dūratova āgacchantaṁ. ||| Sakuludāyī saw the Buddha coming off in the distance,
Disvāna sakaṁ parisaṁ saṇṭhāpeti: ||| and hushed his own assembly,
“appasaddā bhonto hontu; ||| “Be quiet, good fellows, don’t make a sound.
mā bhonto saddamakattha.
Ayaṁ samaṇo gotamo āgacchati; ||| Here comes the ascetic Gotama.
appasaddakāmo kho pana so āyasmā appasaddassa vaṇṇavādī. ||| The venerable likes quiet and praises quiet.
Appeva nāma appasaddaṁ parisaṁ viditvā upasaṅkamitabbaṁ maññeyyā”ti. ||| Hopefully if he sees that our assembly is quiet he’ll see fit to approach.”
Atha kho te paribbājakā tuṇhī ahesuṁ. ||| Then those wanderers fell silent.
Atha kho bhagavā yena sakuludāyī paribbājako tenupasaṅkami. ||| Then the Buddha approached Sakuludāyī,
Atha kho sakuludāyī paribbājako bhagavantaṁ etadavoca: ||| who said to him,
“etu kho, bhante, bhagavā. ||| “Let the Blessed One come, sir!
Svāgataṁ, bhante, bhagavato. ||| Welcome to the Blessed One, sir!
Cirassaṁ kho, bhante, bhagavā imaṁ pariyāyamakāsi yadidaṁ idhāgamanāya. ||| It’s been a long time since you took the opportunity to come here.
Nisīdatu, bhante, bhagavā; ||| Please, sir, sit down, this seat is ready.”
idamāsanaṁ paññattan”ti.
Nisīdi bhagavā paññatte āsane. ||| The Buddha sat on the seat spread out,
Sakuludāyīpi kho paribbājako aññataraṁ nīcaṁ āsanaṁ gahetvā ekamantaṁ nisīdi. ||| while Sakuludāyī took a low seat and sat to one side.
Ekamantaṁ nisinnaṁ kho sakuludāyiṁ paribbājakaṁ bhagavā etadavoca: ||| The Buddha said to him,
