Saṁyutta Nikāya 51.6 ||| Linked Discourses 51.6
1. Cāpālavagga ||| 1. At the Cāpāla Shrine
Samattasutta ||| Completely
“Ye hi keci, bhikkhave, atītamaddhānaṁ samaṇā vā brāhmaṇā vā samattaṁ iddhiṁ abhinipphādesuṁ, sabbe te catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| “Mendicants, all the ascetics and brahmins in the past who have completely manifested psychic powers have done so by developing and cultivating the four bases of psychic power.
Ye hi keci, bhikkhave, anāgatamaddhānaṁ samaṇā vā brāhmaṇā vā samattaṁ iddhiṁ abhinipphādessanti, sabbe te catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| All the ascetics and brahmins in the future who will completely manifest psychic powers will do so by developing and cultivating the four bases of psychic power.
Ye hi keci, bhikkhave, etarahi samaṇā vā brāhmaṇā vā samattaṁ iddhiṁ abhinipphādenti, sabbe te catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| All the ascetics and brahmins in the present who are completely manifesting psychic powers do so by developing and cultivating the four bases of psychic power.
Katamesaṁ catunnaṁ? ||| What four?
Idha, bhikkhave, bhikkhu chandasamādhippadhānasaṅkhārasamannāgataṁ iddhipādaṁ bhāveti, ||| It’s when a mendicant develops the basis of psychic power that has immersion due to enthusiasm …
vīriyasamādhi …pe… ||| energy …
cittasamādhi …pe… ||| mental development …
vīmaṁsāsamādhippadhānasaṅkhārasamannāgataṁ iddhipādaṁ bhāveti. ||| inquiry, and active effort.
Ye hi keci, bhikkhave, atītamaddhānaṁ samaṇā vā brāhmaṇā vā samattaṁ iddhiṁ abhinipphādesuṁ, sabbe te imesaṁyeva catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| All the ascetics and brahmins in the past who have completely manifested psychic powers have done so by developing and cultivating these four bases of psychic power.
Ye hi keci, bhikkhave, anāgatamaddhānaṁ samaṇā vā brāhmaṇā vā samattaṁ iddhiṁ abhinipphādessanti, sabbe te imesaṁyeva catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| All the ascetics and brahmins in the future who will completely manifest psychic powers will do so by developing and cultivating these four bases of psychic power.
Ye hi keci, bhikkhave, etarahi samaṇā vā brāhmaṇā vā samattaṁ iddhiṁ abhinipphādenti, sabbe te imesaṁyeva catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā”ti. ||| All the ascetics and brahmins in the present who are completely manifesting psychic powers do so by developing and cultivating these four bases of psychic power.”
Chaṭṭhaṁ.
