Saṁyutta Nikāya 52.9 ||| Linked Discourses 52.9
1. Rahogatavagga ||| 1. In Private
Ambapālivanasutta ||| In Ambapālī’s Mango Grove
Ekaṁ samayaṁ āyasmā ca anuruddho āyasmā ca sāriputto vesāliyaṁ viharanti ambapālivane. ||| At one time the venerables Anuruddha and Sāriputta were staying near Vesālī, in Ambapālī’s Mango Grove.
Atha kho āyasmā sāriputto sāyanhasamayaṁ paṭisallānā vuṭṭhito …pe… ekamantaṁ nisinno kho āyasmā sāriputto āyasmantaṁ anuruddhaṁ etadavoca: ||| Then in the late afternoon, Sāriputta came out of retreat, went to Anuruddha, and said to him:
“Vippasannāni kho te, āvuso anuruddha, indriyāni, parisuddho mukhavaṇṇo pariyodāto. ||| “Reverend Anuruddha, your faculties are so very clear, and your complexion is pure and bright.
Katamenāyasmā anuruddho vihārena etarahi bahulaṁ viharatī”ti? ||| What kind of meditation are you usually practicing these days?”
“Catūsu khvāhaṁ, āvuso, satipaṭṭhānesu suppatiṭṭhitacitto etarahi bahulaṁ viharāmi. ||| “These days, reverend, I usually meditate with my mind firmly established in the four kinds of mindfulness meditation.
Katamesu catūsu? ||| What four?
Idhāhaṁ, āvuso, kāye kāyānupassī viharāmi ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ; ||| I meditate observing an aspect of the body …
vedanāsu …pe… ||| feelings …
citte …pe… ||| mind …
dhammesu dhammānupassī viharāmi ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ— ||| principles—keen, aware, and mindful, rid of covetousness and displeasure for the world.
imesu khvāhaṁ, āvuso, catūsu satipaṭṭhānesu suppatiṭṭhitacitto etarahi bahulaṁ viharāmi. ||| These days I usually meditate with my mind firmly established in these four kinds of mindfulness meditation.
Yo so, āvuso, bhikkhu arahaṁ khīṇāsavo vusitavā katakaraṇīyo ohitabhāro anuppattasadattho parikkhīṇabhavasaṁyojano sammadaññāvimutto, so imesu catūsu satipaṭṭhānesu suppatiṭṭhitacitto bahulaṁ viharatī”ti. ||| A mendicant who is perfected—with defilements ended, who has completed the spiritual journey, done what had to be done, laid down the burden, achieved their heart’s goal, utterly ended the fetter of continued existence, and is rightly freed through enlightenment—usually meditates with their mind firmly established in these four kinds of mindfulness meditation.”
“Lābhā vata no, āvuso, suladdhaṁ vata no, āvuso. ||| “We’re so fortunate, reverend, so very fortunate,
Ye mayaṁ āyasmato anuruddhassa sammukhāva assumha āsabhiṁ vācaṁ bhāsamānassā”ti. ||| to have heard such a dramatic statement in the presence of Venerable Anuruddha.”
Navamaṁ.
