Saṁyutta Nikāya 35.231 ||| Linked Discourses 35.231
18. Samuddavagga ||| 18. The Ocean
Khīrarukkhopamasutta ||| The Simile of the Latex-Producing Tree
“Yassa kassaci, bhikkhave, bhikkhussa vā bhikkhuniyā vā cakkhuviññeyyesu rūpesu yo rāgo so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno tassa parittā cepi cakkhuviññeyyā rūpā cakkhussa āpāthaṁ āgacchanti pariyādiyantevassa cittaṁ; ko pana vādo adhimattānaṁ. ||| “Mendicants, take any monk or nun who, when it comes to sights known by the eye, still has greed, hate, and delusion, and has not given them up. If even trivial sights come into their range of vision they overcome their mind, let alone those that are compelling.
Taṁ kissa hetu? ||| Why is that?
Yo, bhikkhave, rāgo, so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno …pe…. ||| Because they still have greed, hate, and delusion, and have not given them up.
Yassa kassaci, bhikkhave, bhikkhussa vā bhikkhuniyā vā jivhāviññeyyesu rasesu yo rāgo so atthi …pe…. ||| When it comes to sounds … smells … tastes … touches …
Yassa kassaci, bhikkhave, bhikkhussa vā bhikkhuniyā vā manoviññeyyesu dhammesu yo rāgo so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno, tassa parittā cepi manoviññeyyā dhammā manassa āpāthaṁ āgacchanti pariyādiyantevassa cittaṁ; ko pana vādo adhimattānaṁ. ||| ideas known by the mind, they still have greed, hate, and delusion, and have not given them up. If even trivial thoughts come into the range of the mind they overcome their mind, let alone those that are compelling.
Taṁ kissa hetu? ||| Why is that?
Yo, bhikkhave, rāgo, so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno. ||| Because they still have greed, hate, and delusion, and have not given them up.
Seyyathāpi, bhikkhave, khīrarukkho assattho vā nigrodho vā pilakkho vā udumbaro vā daharo taruṇo komārako. ||| Suppose there was a latex-producing tree—such as a peepal, a banyan, a wavy leaf fig, or a cluster fig—that’s a tender young sapling.
Tamenaṁ puriso tiṇhāya kuṭhāriyā yato yato ābhindeyya āgaccheyya khīran”ti? ||| If a man were to chop it here and there with a sharp axe, would latex come out?”
“Evaṁ, bhante”. ||| “Yes, sir.
“Taṁ kissa hetu”? ||| Why is that?
“Yañhi, bhante, khīraṁ taṁ atthī”ti. ||| Because it still has latex.”
“Evameva kho, bhikkhave, yassa kassaci bhikkhussa vā bhikkhuniyā vā cakkhuviññeyyesu rūpesu yo rāgo so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno, tassa parittā cepi cakkhuviññeyyā rūpā cakkhussa āpāthaṁ āgacchanti pariyādiyantevassa cittaṁ; ko pana vādo adhimattānaṁ. ||| “In the same way, take any monk or nun who, when it comes to sights known by the eye, still has greed, hate, and delusion, and has not given them up. If even trivial sights come into their range of vision they overcome their mind, let alone those that are compelling.
Taṁ kissa hetu? ||| Why is that?
Yo, bhikkhave, rāgo so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno …pe…. ||| Because they still have greed, hate, and delusion, and have not given them up.
Yassa kassaci, bhikkhave, bhikkhussa vā bhikkhuniyā vā jivhāviññeyyesu rasesu yo rāgo so atthi …pe…. ||| When it comes to sounds … smells … tastes … touches …
Yassa kassaci, bhikkhave, bhikkhussa vā bhikkhuniyā vā manoviññeyyesu dhammesu yo rāgo so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno, tassa parittā cepi manoviññeyyā dhammā manassa āpāthaṁ āgacchanti pariyādiyantevassa cittaṁ; ko pana vādo adhimattānaṁ. ||| ideas known by the mind, they still have greed, hate, and delusion, and have not given them up. If even trivial thoughts come into the range of the mind they overcome their mind, let alone those that are compelling.
Taṁ kissa hetu? ||| Why is that?
Yo, bhikkhave, rāgo so atthi, yo doso so atthi, yo moho so atthi, yo rāgo so appahīno, yo doso so appahīno, yo moho so appahīno. ||| Because they still have greed, hate, and delusion, and have not given them up.
Yassa kassaci, bhikkhave, bhikkhussa vā bhikkhuniyā vā cakkhuviññeyyesu rūpesu yo rāgo so natthi, yo doso so natthi, yo moho so natthi, yo rāgo so pahīno, yo doso so pahīno, yo moho so pahīno, tassa adhimattā cepi cakkhuviññeyyā rūpā cakkhussa āpāthaṁ āgacchanti nevassa cittaṁ pariyādiyanti; ko pana vādo parittānaṁ. ||| Take any monk or nun who, when it comes to sights known by the eye, has no greed, hate, and delusion left, and has given them up. If even compelling sights come into their range of vision they don’t overcome their mind, let alone those that are trivial.
Taṁ kissa hetu? ||| Why is that?
Yo, bhikkhave, rāgo so natthi, yo doso so natthi, yo moho so natthi, yo rāgo so pahīno, yo doso so pahīno, yo moho so pahīno …pe…. ||| Because they have no greed, hate, and delusion left, and have given them up.
