Saṁyutta Nikāya 22.122 ||| Linked Discourses 22.122
12. Dhammakathikavagga ||| 12. A Dhamma speaker
Sīlavantasutta ||| An Ethical Mendicant
Ekaṁ samayaṁ āyasmā ca sāriputto āyasmā ca mahākoṭṭhiko bārāṇasiyaṁ viharanti isipatane migadāye. ||| At one time Venerable Sāriputta and Venerable Mahākoṭṭhita were staying near Varanasi, in the deer park at Isipatana.
Atha kho āyasmā mahākoṭṭhiko sāyanhasamayaṁ paṭisallānā vuṭṭhito yenāyasmā sāriputto tenupasaṅkami …pe… etadavoca: ||| Then in the late afternoon, Venerable Mahākoṭṭhita came out of retreat, went to Venerable Sāriputta, and said:
“sīlavatāvuso, sāriputta, bhikkhunā katame dhammā yoniso manasikātabbā”ti? ||| “Reverend Sāriputta, what things should an ethical mendicant rationally apply the mind to?”
“Sīlavatāvuso, koṭṭhika, bhikkhunā pañcupādānakkhandhā aniccato dukkhato rogato gaṇḍato sallato aghato ābādhato parato palokato suññato anattato yoniso manasi kātabbā. ||| “Reverend Koṭṭhita, an ethical mendicant should rationally apply the mind to the five grasping aggregates as impermanent, as suffering, as diseased, as a boil, as a dart, as gloom, as an affliction, as alien, as breaking apart, as empty, as not-self.
Katame pañca? ||| What five?
Seyyathidaṁ—rūpupādānakkhandho, vedanupādānakkhandho, saññupādānakkhandho, saṅkhārupādānakkhandho, viññāṇupādānakkhandho. ||| That is, the grasping aggregates of form, feeling, perception, choices, and consciousness.
Sīlavatāvuso, koṭṭhika, bhikkhunā ime pañcupādānakkhandhā aniccato dukkhato rogato gaṇḍato sallato aghato ābādhato parato palokato suññato anattato yoniso manasi kātabbā. ||| An ethical mendicant should rationally apply the mind to these five grasping aggregates as impermanent, as suffering, as diseased, as a boil, as a dart, as gloom, as an affliction, as alien, as breaking apart, as empty, as not-self.
Ṭhānaṁ kho panetaṁ, āvuso, vijjati yaṁ sīlavā bhikkhu ime pañcupādānakkhandhe aniccato …pe… anattato yoniso manasi karonto sotāpattiphalaṁ sacchikareyyā”ti. ||| It’s possible that an ethical mendicant who rationally applies the mind to the five grasping aggregates will realize the fruit of stream-entry.”
“Sotāpannena panāvuso sāriputta, bhikkhunā katame dhammā yoniso manasi kātabbā”ti? ||| “But Reverend Sāriputta, what things should a mendicant stream-enterer rationally apply the mind to?”
“Sotāpannenapi kho, āvuso koṭṭhika, bhikkhunā ime pañcupādānakkhandhā aniccato …pe… anattato yoniso manasi kātabbā. ||| “A mendicant stream-enterer should also rationally apply the mind to these five grasping aggregates as impermanent … as not-self.
Ṭhānaṁ kho panetaṁ, āvuso, vijjati yaṁ sotāpanno bhikkhu ime pañcupādānakkhandhe aniccato …pe… anattato yoniso manasi karonto sakadāgāmiphalaṁ sacchikareyyā”ti. ||| It’s possible that a mendicant stream-enterer who rationally applies the mind to the five grasping aggregates will realize the fruit of once-return.”
“Sakadāgāminā panāvuso sāriputta, bhikkhunā katame dhammā yoniso manasi kātabbā”ti? ||| “But Reverend Sāriputta, what things should a mendicant once-returner rationally apply the mind to?”
“Sakadāgāmināpi kho, āvuso koṭṭhika, bhikkhunā ime pañcupādānakkhandhā aniccato …pe… anattato yoniso manasi kātabbā. ||| “A mendicant once-returner should also rationally apply the mind to these five grasping aggregates as impermanent … as not-self.
Ṭhānaṁ kho panetaṁ, āvuso, vijjati yaṁ sakadāgāmī bhikkhu ime pañcupādānakkhandhe aniccato …pe… anattato yoniso manasi karonto anāgāmiphalaṁ sacchikareyyā”ti. ||| It’s possible that a mendicant once-returner who rationally applies the mind to the five grasping aggregates will realize the fruit of non-return.”
“Anāgāminā panāvuso sāriputta, bhikkhunā katame dhammā yoniso manasi kātabbā”ti? ||| “But Reverend Sāriputta, what things should a mendicant non-returner rationally apply the mind to?”
“Anāgāmināpi kho, āvuso koṭṭhika, bhikkhunā ime pañcupādānakkhandhā aniccato …pe… anattato yoniso manasi kātabbā. ||| “A mendicant non-returner should also rationally apply the mind to these five grasping aggregates as impermanent … as not-self.
Ṭhānaṁ kho panetaṁ, āvuso, vijjati yaṁ anāgāmī bhikkhu ime pañcupādānakkhandhe aniccato …pe… anattato yoniso manasi karonto arahattaṁ sacchikareyyā”ti. ||| It’s possible that a mendicant non-returner who rationally applies the mind to the five grasping aggregates will realize perfection.”
“Arahatā panāvuso sāriputta, katame dhammā yoniso manasi kātabbā”ti? ||| “But Reverend Sāriputta, what things should a perfected one rationally apply the mind to?”
“Arahatāpi kho, āvuso koṭṭhika, ime pañcupādānakkhandhe aniccato dukkhato rogato gaṇḍato sallato aghato ābādhato parato palokato suññato anattato yoniso manasi kātabbā. ||| “Reverend Koṭṭhita, a perfected one should also rationally apply the mind to the five grasping aggregates as impermanent, as suffering, as diseased, as a boil, as a dart, as gloom, as an affliction, as alien, as breaking apart, as empty, as not-self.
Natthi, khvāvuso, arahato uttari karaṇīyaṁ katassa vā paticayo; ||| A perfected one has nothing more to do, and nothing that needs improvement.
api ca ime dhammā bhāvitā bahulīkatā diṭṭhadhammasukhavihārāya ceva saṁvattanti satisampajaññāya cā”ti. ||| Still, these things, when developed and cultivated, lead to blissful meditation in this life, and also to mindfulness and situational awareness.”
Dasamaṁ.
