Saṁyutta Nikāya 45.3 ||| Linked Discourses 45.3
1. Avijjāvagga ||| 1. Ignorance
Sāriputtasutta ||| Sāriputta
Sāvatthinidānaṁ. ||| At Sāvatthī.
Atha kho āyasmā sāriputto yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā sāriputto bhagavantaṁ etadavoca: ||| Then Sāriputta went up to the Buddha, bowed, sat down to one side, and said to him:
“sakalamidaṁ, bhante, brahmacariyaṁ, yadidaṁ—kalyāṇamittatā kalyāṇasahāyatā kalyāṇasampavaṅkatā”ti. ||| “Sir, good friends, companions, and associates are the whole of the spiritual life.”
“Sādhu sādhu, sāriputta. ||| “Good, good, Sāriputta!
Sakalamidaṁ, sāriputta, brahmacariyaṁ, yadidaṁ—kalyāṇamittatā kalyāṇasahāyatā kalyāṇasampavaṅkatā. ||| Good friends, companions, and associates are the whole of the spiritual life.
Kalyāṇamittassetaṁ, sāriputta, bhikkhuno pāṭikaṅkhaṁ kalyāṇasahāyassa kalyāṇasampavaṅkassa—ariyaṁ aṭṭhaṅgikaṁ maggaṁ bhāvessati, ariyaṁ aṭṭhaṅgikaṁ maggaṁ bahulīkarissati. ||| A mendicant with good friends, companions, and associates can expect to develop and cultivate the noble eightfold path.
Kathañca, sāriputta, bhikkhu kalyāṇamitto kalyāṇasahāyo kalyāṇasampavaṅko ariyaṁ aṭṭhaṅgikaṁ maggaṁ bhāveti, ariyaṁ aṭṭhaṅgikaṁ maggaṁ bahulīkaroti? ||| And how does a mendicant with good friends develop and cultivate the noble eightfold path?
Idha, sāriputta, bhikkhu sammādiṭṭhiṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ …pe… sammāsamādhiṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ. ||| It’s when a mendicant develops right view, right purpose, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion, which rely on seclusion, fading away, and cessation, and ripen as letting go.
Evaṁ kho, sāriputta, bhikkhu kalyāṇamitto kalyāṇasahāyo kalyāṇasampavaṅko ariyaṁ aṭṭhaṅgikaṁ maggaṁ bhāveti, ariyaṁ aṭṭhaṅgikaṁ maggaṁ bahulīkaroti. ||| That’s how a mendicant with good friends develops and cultivates the noble eightfold path.
Tadamināpetaṁ, sāriputta, pariyāyena veditabbaṁ yathā sakalamidaṁ brahmacariyaṁ, yadidaṁ—kalyāṇamittatā kalyāṇasahāyatā kalyāṇasampavaṅkatā. ||| And here’s another way to understand how good friends are the whole of the spiritual life.
Mamañhi, sāriputta, kalyāṇamittaṁ āgamma jātidhammā sattā jātiyā parimuccanti; jarādhammā sattā jarāya parimuccanti; maraṇadhammā sattā maraṇena parimuccanti; sokaparidevadukkhadomanassupāyāsadhammā sattā sokaparidevadukkhadomanassupāyāsehi parimuccanti. ||| For, by relying on me as a good friend, sentient beings who are liable to rebirth, old age, and death, to sorrow, lamentation, pain, sadness, and distress are freed from all these things.
Iminā kho etaṁ, sāriputta, pariyāyena veditabbaṁ yathā sakalamidaṁ brahmacariyaṁ, yadidaṁ—kalyāṇamittatā kalyāṇasahāyatā kalyāṇasampavaṅkatā”ti. ||| This is another way to understand how good friends are the whole of the spiritual life.”
Tatiyaṁ.
