Saṁyutta Nikāya 48.7 ||| Linked Discourses 48.7
1. Suddhikavagga ||| 1. Plain Version
Dutiyasamaṇabrāhmaṇasutta ||| Ascetics and Brahmins (2nd)
“Ye hi keci, bhikkhave, samaṇā vā brāhmaṇā vā saddhindriyaṁ nappajānanti, saddhindriyasamudayaṁ nappajānanti, saddhindriyanirodhaṁ nappajānanti, saddhindriyanirodhagāminiṁ paṭipadaṁ nappajānanti; ||| “Mendicants, there are ascetics and brahmins who don’t understand the faculty of faith, its origin, its cessation, and the practice that leads to its cessation.
vīriyindriyaṁ nappajānanti …pe… ||| They don’t understand the faculty of energy …
satindriyaṁ nappajānanti …pe… ||| mindfulness …
samādhindriyaṁ nappajānanti …pe… ||| immersion …
paññindriyaṁ nappajānanti, paññindriyasamudayaṁ nappajānanti, paññindriyanirodhaṁ nappajānanti, paññindriyanirodhagāminiṁ paṭipadaṁ nappajānanti, ||| wisdom, its origin, its cessation, and the practice that leads to its cessation.
na me te, bhikkhave, samaṇā vā brāhmaṇā vā samaṇesu vā samaṇasammatā brāhmaṇesu vā brāhmaṇasammatā, na ca panete āyasmanto sāmaññatthaṁ vā brahmaññatthaṁ vā diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharanti. ||| I don’t deem them as true ascetics and brahmins. Those venerables don’t realize the goal of life as an ascetic or brahmin, and don’t live having realized it with their own insight.
Ye ca kho keci, bhikkhave, samaṇā vā brāhmaṇā vā saddhindriyaṁ pajānanti, saddhindriyasamudayaṁ pajānanti, saddhindriyanirodhaṁ pajānanti, saddhindriyanirodhagāminiṁ paṭipadaṁ pajānanti; ||| There are ascetics and brahmins who do understand the faculty of faith, its origin, its cessation, and the practice that leads to its cessation.
vīriyindriyaṁ pajānanti, vīriyindriyasamudayaṁ pajānanti, vīriyindriyanirodhaṁ pajānanti, vīriyindriyanirodhagāminiṁ paṭipadaṁ pajānanti; ||| They do understand the faculty of energy …
satindriyaṁ pajānanti …pe… ||| mindfulness …
samādhindriyaṁ pajānanti …pe… ||| immersion …
paññindriyaṁ pajānanti, paññindriyasamudayaṁ pajānanti, paññindriyanirodhaṁ pajānanti, paññindriyanirodhagāminiṁ paṭipadaṁ pajānanti, ||| wisdom, its origin, its cessation, and the practice that leads to its cessation.
te kho me, bhikkhave, samaṇā vā brāhmaṇā vā samaṇesu ceva samaṇasammatā brāhmaṇesu ca brāhmaṇasammatā, te ca panāyasmanto sāmaññatthañca brahmaññatthañca diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharantī”ti. ||| I deem them as true ascetics and brahmins. Those venerables realize the goal of life as an ascetic or brahmin, and live having realized it with their own insight.”
Sattamaṁ.
