Saṁyutta Nikāya 38.3 ||| Linked Discourses 38.3
1. Jambukhādakavagga ||| 1. With Jambukhādaka
Dhammavādīpañhāsutta ||| Principled Speech
“Ke nu kho, āvuso sāriputta, loke dhammavādino, ke loke suppaṭipannā, ke loke sugatā”ti? ||| “Reverend Sāriputta, who in the world have principled speech? Who in the world practice well? Who are the Holy Ones in the world?”
“Ye kho, āvuso, rāgappahānāya dhammaṁ desenti, dosappahānāya dhammaṁ desenti, mohappahānāya dhammaṁ desenti, te loke dhammavādino. ||| “Reverend, those who teach principles for giving up greed, hate, and delusion have principled speech in the world.
Ye kho, āvuso, rāgassa pahānāya paṭipannā, dosassa pahānāya paṭipannā, mohassa pahānāya paṭipannā, te loke suppaṭipannā. ||| Those who practice for giving up greed, hate, and delusion are practicing well in the world.
Yesaṁ kho, āvuso, rāgo pahīno ucchinnamūlo tālāvatthukato anabhāvaṅkato āyatiṁ anuppādadhammo, doso pahīno ucchinnamūlo tālāvatthukato anabhāvaṅkato āyatiṁ anuppādadhammo, moho pahīno ucchinnamūlo tālāvatthukato anabhāvaṅkato āyatiṁ anuppādadhammo, te loke sugatā”ti. ||| Those who have given up greed, hate, and delusion—so they’re cut off at the root, made like a palm stump, obliterated, and unable to arise in the future—are Holy Ones in the world.”
“Atthi panāvuso, maggo atthi paṭipadā etassa rāgassa dosassa mohassa pahānāyā”ti? ||| “But, reverend, is there a path and a practice for giving up that greed, hate, and delusion?”
“Atthi kho, āvuso, maggo atthi paṭipadā etassa rāgassa dosassa mohassa pahānāyā”ti. ||| “There is, reverend.”
“Katamo panāvuso, maggo katamā paṭipadā etassa rāgassa dosassa mohassa pahānāyā”ti? ||| “Well, what is it?”
“Ayameva kho, āvuso, ariyo aṭṭhaṅgiko maggo etassa rāgassa dosassa mohassa pahānāya, seyyathidaṁ— ||| “It is simply this noble eightfold path, that is:
sammādiṭṭhi …pe… sammāsamādhi. ||| right view, right purpose, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion.
Ayaṁ kho, āvuso, maggo ayaṁ paṭipadā etassa rāgassa dosassa mohassa pahānāyā”ti. ||| This is the path, this is the practice for giving up that greed, hate, and delusion.”
“Bhaddako, āvuso, maggo bhaddikā paṭipadā, etassa rāgassa dosassa mohassa pahānāya. ||| “This is a fine path, a fine practice, for giving up greed, hate, and delusion.
Alañca panāvuso sāriputta, appamādāyā”ti. ||| Just this much is enough for diligence.”
Tatiyaṁ.
