Saṁyutta Nikāya 35.65 ||| Linked Discourses 35.65
7. Migajālavagga ||| 7. With Migajāla
Paṭhamasamiddhimārapañhāsutta ||| Samiddhi’s Question About Māra
Ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe. ||| At one time the Buddha was staying near Rājagaha, in the Bamboo Grove, the squirrels’ feeding ground.
Atha kho āyasmā samiddhi yena bhagavā …pe… ||| Then Venerable Samiddhi went up to the Buddha …
bhagavantaṁ etadavoca: ||| and said to him:
“‘māro, māro’ti, bhante, vuccati. ||| “Sir, they speak of this thing called ‘Māra’.
Kittāvatā nu kho, bhante, māro vā assa mārapaññatti vā”ti? ||| How do we define Māra or what is known as Māra?”
“Yattha kho, samiddhi, atthi cakkhu, atthi rūpā, atthi cakkhuviññāṇaṁ, atthi cakkhuviññāṇaviññātabbā dhammā, atthi tattha māro vā mārapaññatti vā. ||| “Samiddhi, where there is the eye, sights, eye consciousness, and things knowable by eye consciousness, there is Māra or what is known as Māra.
Atthi sotaṁ, atthi saddā, atthi sotaviññāṇaṁ, atthi sotaviññāṇaviññātabbā dhammā, atthi tattha māro vā mārapaññatti vā. ||| Where there is the ear, sounds, ear consciousness, and things knowable by ear consciousness, there is Māra or what is known as Māra.
Atthi ghānaṁ, atthi gandhā, atthi ghānaviññāṇaṁ, atthi ghānaviññāṇaviññātabbā dhammā, atthi tattha māro vā mārapaññatti vā. ||| Where there is the nose, smells, nose consciousness, and things knowable by nose consciousness, there is Māra or what is known as Māra.
Atthi jivhā, atthi rasā, atthi jivhāviññāṇaṁ, atthi jivhāviññāṇaviññātabbā dhammā, atthi tattha māro vā mārapaññatti vā. ||| Where there is the tongue, tastes, tongue consciousness, and things knowable by tongue consciousness, there is Māra or what is known as Māra.
Atthi kāyo, atthi phoṭṭhabbā, atthi kāyaviññāṇaṁ, atthi kāyaviññāṇaviññātabbā dhammā, atthi tattha māro vā mārapaññatti vā. ||| Where there is the body, touches, body consciousness, and things knowable by body consciousness, there is Māra or what is known as Māra.
Atthi mano, atthi dhammā, atthi manoviññāṇaṁ, atthi manoviññāṇaviññātabbā dhammā, atthi tattha māro vā mārapaññatti vā. ||| Where there is the mind, ideas, mind consciousness, and things knowable by mind consciousness, there is Māra or what is known as Māra.
Yattha ca kho, samiddhi, natthi cakkhu, natthi rūpā, natthi cakkhuviññāṇaṁ, natthi cakkhuviññāṇaviññātabbā dhammā, natthi tattha māro vā mārapaññatti vā. ||| Where there is no eye, no sights, no eye consciousness, and no things knowable by eye consciousness, there is no Māra or what is known as Māra.
Natthi sotaṁ …pe… ||| Where there is no ear …
natthi ghānaṁ …pe… ||| no nose …
natthi jivhā, natthi rasā, natthi jivhāviññāṇaṁ, natthi jivhāviññāṇaviññātabbā dhammā, natthi tattha māro vā mārapaññatti vā. ||| no tongue …
Natthi kāyo …pe…. ||| no body …
Natthi mano, natthi dhammā, natthi manoviññāṇaṁ, natthi manoviññāṇaviññātabbā dhammā, natthi tattha māro vā mārapaññatti vā”ti. ||| Where there is no mind, no ideas, no mind consciousness, and no things knowable by mind consciousness, there is no Māra or what is known as Māra.”
Tatiyaṁ.
