Saṁyutta Nikāya 56.58 ||| Linked Discourses 56.58
6. Abhisamayavagga ||| 6. Comprehension
Dutiyamahāsamuddasutta ||| The Ocean (2nd)
“Seyyathāpi, bhikkhave, mahāsamudde udakaṁ parikkhayaṁ pariyādānaṁ gaccheyya ṭhapetvā dve vā tīṇi vā udakaphusitāni. ||| “Mendicants, suppose the water in the ocean dried up and evaporated except for two or three drops.
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
katamaṁ nu kho bahutaraṁ—yaṁ vā mahāsamudde udakaṁ parikkhīṇaṁ pariyādinnaṁ, yāni dve vā tīṇi vā udakaphusitāni avasiṭṭhānī”ti? ||| Which is more: the water in the ocean that has dried up and evaporated, or the two or three drops left?”
“Etadeva, bhante, bahutaraṁ mahāsamudde udakaṁ yadidaṁ parikkhīṇaṁ pariyādinnaṁ; appamattakāni dve vā tīṇi vā udakaphusitāni avasiṭṭhāni. ||| “Sir, the water in the ocean that has dried up and evaporated is certainly more. The two or three drops left are tiny.
Saṅkhampi na upenti, upanidhampi na upenti, kalabhāgampi na upenti mahāsamudde udakaṁ parikkhīṇaṁ pariyādinnaṁ upanidhāya dve vā tīṇi vā udakaphusitāni avasiṭṭhānī”ti. ||| Compared to the water in the ocean that has dried up and evaporated, it doesn’t count, there’s no comparison, it’s not worth a fraction.”
“Evameva kho, bhikkhave, ariyasāvakassa …pe… ||| “In the same way, for a noble disciple …
yogo karaṇīyo”ti. ||| That’s why you should practice meditation …”
Aṭṭhamaṁ.
