Saṁyutta Nikāya 48.29 ||| Linked Discourses 48.29
3. Chaḷindriyavagga ||| 3. The Six Faculties
Paṭhamasamaṇabrāhmaṇasutta ||| Ascetics and Brahmins (1st)
“Chayimāni, bhikkhave, indriyāni. ||| “Mendicants, there are these six faculties.
Katamāni cha? ||| What six?
Cakkhundriyaṁ, sotindriyaṁ, ghānindriyaṁ, jivhindriyaṁ, kāyindriyaṁ, manindriyaṁ. ||| The faculties of the eye, ear, nose, tongue, body, and mind.
Ye hi keci, bhikkhave, samaṇā vā brāhmaṇā vā imesaṁ channaṁ indriyānaṁ samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ nappajānanti, ||| There are ascetics and brahmins who don’t truly understand the origin, disappearance, gratification, drawback, and escape when it comes to these six faculties.
na me te, bhikkhave, samaṇā vā brāhmaṇā vā samaṇesu vā samaṇasammatā brāhmaṇesu vā brāhmaṇasammatā, na ca panete āyasmanto sāmaññatthaṁ vā brahmaññatthaṁ vā diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharanti. ||| I don’t deem them as true ascetics and brahmins. Those venerables don’t realize the goal of life as an ascetic or brahmin, and don’t live having realized it with their own insight.
Ye ca kho keci, bhikkhave, samaṇā vā brāhmaṇā vā imesaṁ channaṁ indriyānaṁ samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ pajānanti, ||| There are ascetics and brahmins who do truly understand the origin, disappearance, gratification, drawback, and escape when it comes to these six faculties.
te kho me, bhikkhave, samaṇā vā brāhmaṇā vā samaṇesu ceva samaṇasammatā brāhmaṇesu ca brāhmaṇasammatā, te ca panāyasmanto sāmaññatthañca brahmaññatthañca diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharantī”ti. ||| I deem them as true ascetics and brahmins. Those venerables realize the goal of life as an ascetic or brahmin, and live having realized it with their own insight.”
Navamaṁ.
