Saṁyutta Nikāya 56.52 ||| Linked Discourses 56.52
6. Abhisamayavagga ||| 6. Comprehension
Pokkharaṇīsutta ||| A Lotus Pond
“Seyyathāpi, bhikkhave, pokkharaṇī paññāsayojanāni āyāmena, paññāsayojanāni vitthārena, paññāsayojanāni ubbedhena, puṇṇā udakassa samatittikā kākapeyyā. ||| “Mendicants, suppose there was a lotus pond that was fifty leagues long, fifty leagues wide, and fifty leagues deep, full to the brim so a crow could drink from it.
Tato puriso kusaggena udakaṁ uddhareyya. ||| Then a person would pick up some water on the tip of a blade of grass.
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
katamaṁ nu kho bahutaraṁ—yaṁ vā kusaggena ubbhataṁ, yaṁ vā pokkharaṇiyā udakan”ti? ||| Which is more: the water on the tip of the blade of grass, or the water in the lotus pond?”
“Etadeva, bhante, bahutaraṁ, yadidaṁ—pokkharaṇiyā udakaṁ; appamattakaṁ kusaggena udakaṁ ubbhataṁ. ||| “Sir, the water in the lotus pond is certainly more. The water on the tip of a blade of grass is tiny.
Saṅkhampi na upeti, upanidhampi na upeti, kalabhāgampi na upeti pokkharaṇiyā udakaṁ upanidhāya kusaggena udakaṁ ubbhatan”ti. ||| Compared to the water in the lotus pond, it doesn’t count, there’s no comparison, it’s not worth a fraction.”
“Evameva kho, bhikkhave, ariyasāvakassa …pe… ||| “In the same way, for a noble disciple …
yogo karaṇīyo”ti. ||| That’s why you should practice meditation …”
Dutiyaṁ.
