Saṁyutta Nikāya 46.11 ||| Linked Discourses 46.11
2. Gilānavagga ||| 2. Sick
Pāṇasutta ||| Living Creatures
“Seyyathāpi, bhikkhave, ye keci pāṇā cattāro iriyāpathe kappenti— ||| “Mendicants, whatever living creatures engage in the four postures—
kālena gamanaṁ, kālena ṭhānaṁ, kālena nisajjaṁ, kālena seyyaṁ, sabbe te pathaviṁ nissāya pathaviyaṁ patiṭṭhāya evamete cattāro iriyāpathe kappenti; ||| sometimes walking, sometimes standing, sometimes sitting, sometimes lying down—all do so depending on the earth and grounded on the earth.
evameva kho, bhikkhave, bhikkhu sīlaṁ nissāya sīle patiṭṭhāya satta bojjhaṅge bhāveti, satta bojjhaṅge bahulīkaroti. ||| In the same way, a mendicant develops and cultivates the seven awakening factors depending on and grounded on ethics.
Kathañca, bhikkhave, bhikkhu sīlaṁ nissāya sīle patiṭṭhāya satta bojjhaṅge bhāveti satta bojjhaṅge bahulīkaroti? ||| And how does a mendicant develop the seven awakening factors depending on and grounded on ethics?
Idha, bhikkhave, bhikkhu satisambojjhaṅgaṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ …pe… ||| It’s when a mendicant develops the awakening factors of mindfulness, investigation of principles, energy, rapture, tranquility, immersion,
upekkhāsambojjhaṅgaṁ bhāveti vivekanissitaṁ virāganissitaṁ nirodhanissitaṁ vossaggapariṇāmiṁ. ||| and equanimity, which rely on seclusion, fading away, and cessation, and ripen as letting go.
Evaṁ kho, bhikkhave, bhikkhu sīlaṁ nissāya sīle patiṭṭhāya satta bojjhaṅge bhāveti, satta bojjhaṅge bahulīkarotī”ti. ||| That’s how a mendicant develops and cultivates the seven awakening factors depending on and grounded on ethics.”
Paṭhamaṁ.
