Saṁyutta Nikāya 41.8 ||| Linked Discourses 41.8
1. Cittavagga ||| 1. With Citta
Nigaṇṭhanāṭaputtasutta ||| The Jain Ascetic of the Ñātika Clan
Tena kho pana samayena nigaṇṭho nāṭaputto macchikāsaṇḍaṁ anuppatto hoti mahatiyā nigaṇṭhaparisāya saddhiṁ. ||| Now at that time the Jain ascetic of the Ñātika clan had arrived at Macchikāsaṇḍa together with a large assembly of Jain ascetics.
Assosi kho citto gahapati: “nigaṇṭho kira nāṭaputto macchikāsaṇḍaṁ anuppatto mahatiyā nigaṇṭhaparisāya saddhin”ti. ||| Citta the householder heard that they had arrived.
Atha kho citto gahapati sambahulehi upāsakehi saddhiṁ yena nigaṇṭho nāṭaputto tenupasaṅkami; upasaṅkamitvā nigaṇṭhena nāṭaputtena saddhiṁ sammodi. ||| Together with several lay followers, he went up to the Jain Ñātika and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho cittaṁ gahapatiṁ nigaṇṭho nāṭaputto etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side. The Jain Ñātika said to him,
“saddahasi tvaṁ, gahapati, samaṇassa gotamassa— ||| “Householder, do you have faith in the ascetic Gotama’s claim that
atthi avitakko avicāro samādhi, atthi vitakkavicārānaṁ nirodho”ti? ||| there is a state of immersion without placing the mind and keeping it connected; that there is the cessation of placing the mind and keeping it connected?”
“Na khvāhaṁ ettha, bhante, bhagavato saddhāya gacchāmi. ||| “Sir, in this case I don’t rely on faith in the Buddha’s claim that
Atthi avitakko avicāro samādhi, atthi vitakkavicārānaṁ nirodho”ti. ||| there is a state of immersion without placing the mind and keeping it connected; that there is the cessation of placing the mind and keeping it connected.”
Evaṁ vutte, nigaṇṭho nāṭaputto ulloketvā etadavoca: ||| When he said this, the Jain Ñātika looked up at his assembly and said,
“idaṁ bhavanto passantu, yāva ujuko cāyaṁ citto gahapati, yāva asaṭho cāyaṁ citto gahapati, yāva amāyāvī cāyaṁ citto gahapati, vātaṁ vā so jālena bādhetabbaṁ maññeyya, yo vitakkavicāre nirodhetabbaṁ maññeyya, sakamuṭṭhinā vā so gaṅgāya sotaṁ āvāretabbaṁ maññeyya, yo vitakkavicāre nirodhetabbaṁ maññeyyā”ti. ||| “See, good fellows, how straightforward this householder Citta is! He’s not devious or deceitful at all. To imagine that you can stop placing the mind and keeping it connected would be like imagining that you can catch the wind in a net, or dam the Ganges river with your own hand.”
“Taṁ kiṁ maññasi, bhante, ||| “What do you think, sir?
katamaṁ nu kho paṇītataraṁ—ñāṇaṁ vā saddhā vā”ti? ||| Which is better—knowledge or faith?”
“Saddhāya kho, gahapati, ñāṇaṁyeva paṇītataran”ti. ||| “Knowledge is definitely better than faith, householder.”
“Ahaṁ kho, bhante, yāvadeva ākaṅkhāmi, vivicceva kāmehi vivicca akusalehi dhammehi savitakkaṁ savicāraṁ vivekajaṁ pītisukhaṁ paṭhamaṁ jhānaṁ upasampajja viharāmi. ||| “Well sir, whenever I want, quite secluded from sensual pleasures, secluded from unskillful qualities, I enter and remain in the first absorption, which has the rapture and bliss born of seclusion, while placing the mind and keeping it connected.
Ahaṁ kho, bhante, yāvadeva ākaṅkhāmi, vitakkavicārānaṁ vūpasamā …pe… dutiyaṁ jhānaṁ upasampajja viharāmi. ||| And whenever I want, as the placing of the mind and keeping it connected are stilled … I enter and remain in the second absorption.
Ahaṁ kho, bhante, yāvadeva ākaṅkhāmi, pītiyā ca virāgā …pe… tatiyaṁ jhānaṁ upasampajja viharāmi. ||| And whenever I want, with the fading away of rapture … I enter and remain in the third absorption.
Ahaṁ kho, bhante, yāvadeva ākaṅkhāmi, sukhassa ca pahānā …pe… catutthaṁ jhānaṁ upasampajja viharāmi. ||| And whenever I want, giving up pleasure and pain … I enter and remain in the fourth absorption.
