Saṁyutta Nikāya 56.56 ||| Linked Discourses 56.56
6. Abhisamayavagga ||| 6. Comprehension
Dutiyamahāpathavīsutta ||| The Earth (2nd)
“Seyyathāpi, bhikkhave, mahāpathavī parikkhayaṁ pariyādānaṁ gaccheyya ṭhapetvā satta kolaṭṭhimattiyo guḷikā. ||| “Mendicants, suppose the great earth was worn away and eroded except for seven clay balls the size of jujube seeds.
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
katamaṁ nu kho bahutaraṁ—yaṁ vā mahāpathaviyā parikkhīṇaṁ pariyādinnaṁ, yā vā satta kolaṭṭhimattiyo guḷikā avasiṭṭhā”ti? ||| Which is more: the great earth that has been worn away and eroded, or the seven clay balls the size of jujube seeds that are left?”
“Etadeva, bhante, bahutaraṁ mahāpathaviyā yadidaṁ parikkhīṇaṁ pariyādinnaṁ; appamattikā satta kolaṭṭhimattiyo guḷikā avasiṭṭhā. ||| “Sir, the great earth that has been worn away and eroded is certainly more. The seven clay balls the size of jujube seeds are tiny.
Saṅkhampi na upenti, upanidhampi na upenti, kalabhāgampi na upenti mahāpathaviyā parikkhīṇaṁ pariyādinnaṁ upanidhāya satta kolaṭṭhimattiyo guḷikā avasiṭṭhā”ti. ||| Compared to the great earth that has been worn away and eroded, they don’t count, there’s no comparison, they’re not worth a fraction.”
“Evameva kho, bhikkhave, ariyasāvakassa …pe… ||| “In the same way, for a noble disciple …
yogo karaṇīyo”ti. ||| That’s why you should practice meditation …”
Chaṭṭhaṁ.
