Saṁyutta Nikāya 22.80 ||| Linked Discourses 22.80
8. Khajjanīyavagga ||| 8. Bitable
Piṇḍolyasutta ||| Beggars
Ekaṁ samayaṁ bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme. ||| At one time the Buddha was staying in the land of the Sakyans, near Kapilavatthu in the Banyan Tree Monastery.
Atha kho bhagavā kismiñcideva pakaraṇe bhikkhusaṅghaṁ paṇāmetvā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya kapilavatthuṁ piṇḍāya pāvisi. ||| Then the Buddha, having dismissed the mendicant Saṅgha for some reason, robed up in the morning and, taking his bowl and robe, entered Kapilavatthu for alms.
Kapilavatthusmiṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto yena mahāvanaṁ tenupasaṅkami divāvihārāya. ||| He wandered for alms in Kapilavatthu. After the meal, on his return from almsround, he went to the Great Wood for the day’s meditation,
Mahāvanaṁ ajjhogāhetvā beluvalaṭṭhikāya mūle divāvihāraṁ nisīdi. ||| plunged deep into it, and sat at the root of a young wood-apple tree to meditate.
Atha kho bhagavato rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi: ||| Then as he was in private retreat this thought came to his mind,
“mayā kho bhikkhusaṅgho pabāḷho. ||| “I have purged the mendicant Saṅgha.
Santettha bhikkhū navā acirapabbajitā adhunāgatā imaṁ dhammavinayaṁ. ||| But there are mendicants here who are junior, recently gone forth, newly come to this teaching and training.
Tesaṁ mamaṁ apassantānaṁ siyā aññathattaṁ siyā vipariṇāmo. ||| Not seeing me they may change and fall apart.
Seyyathāpi nāma vacchassa taruṇassa mātaraṁ apassantassa siyā aññathattaṁ siyā vipariṇāmo; ||| If a young calf doesn’t see its mother it may change and fall apart. …
evameva santettha bhikkhū navā acirapabbajitā adhunāgatā imaṁ dhammavinayaṁ tesaṁ mamaṁ apassantānaṁ siyā aññathattaṁ siyā vipariṇāmo.
Seyyathāpi nāma bījānaṁ taruṇānaṁ udakaṁ alabhantānaṁ siyā aññathattaṁ siyā vipariṇāmo; ||| Or if young seedlings don’t get water they may change and fall apart.
evameva santettha …pe… ||| In the same way, there are mendicants here who are junior, recently gone forth, newly come to this teaching and training.
tesaṁ mamaṁ alabhantānaṁ dassanāya siyā aññathattaṁ siyā vipariṇāmo. ||| Not seeing me they may change and fall apart.
Yannūnāhaṁ yatheva mayā pubbe bhikkhusaṅgho anuggahito, evameva etarahi anuggaṇheyyaṁ bhikkhusaṅghan”ti. ||| Why don’t I support the mendicant Saṅgha now as I did in the past?”
Atha kho brahmā sahampati bhagavato cetasā cetoparivitakkamaññāya—seyyathāpi nāma balavā puriso samiñjitaṁ vā bāhaṁ pasāreyya pasāritaṁ vā bāhaṁ samiñjeyya; evameva—brahmaloke antarahito bhagavato purato pāturahosi. ||| Then the divinity Sahampati knew the Buddha’s train of thought. As easily as a strong person would extend or contract their arm, he vanished from the realm of divinity and reappeared in front of the Buddha.
Atha kho brahmā sahampati ekaṁsaṁ uttarāsaṅgaṁ karitvā yena bhagavā tenañjaliṁ paṇāmetvā bhagavantaṁ etadavoca: ||| He arranged his robe over one shoulder, raised his cupped palms toward the Buddha, and said:
“evametaṁ, bhagavā, evametaṁ, sugata. ||| “That’s so true, Blessed One! That’s so true, Holy One!
Bhagavatā, bhante, bhikkhusaṅgho pabāḷho. ||| The Buddha has purged the mendicant Saṅgha.
Santettha bhikkhū navā acirapabbajitā adhunāgatā imaṁ dhammavinayaṁ. ||| But there are mendicants who are junior, recently gone forth, newly come to this teaching and training. …
Tesaṁ bhagavantaṁ apassantānaṁ siyā aññathattaṁ siyā vipariṇāmo.
Seyyathāpi nāma vacchassa taruṇassa mātaraṁ apassantassa siyā aññathattaṁ siyā vipariṇāmo;
evameva santettha bhikkhū navā acirapabbajitā adhunāgatā imaṁ dhammavinayaṁ tesaṁ bhagavantaṁ apassantānaṁ siyā aññathattaṁ siyā vipariṇāmo.
Seyyathāpi nāma bījānaṁ taruṇānaṁ udakaṁ alabhantānaṁ siyā aññathattaṁ siyā vipariṇāmo;
evameva santettha bhikkhū navā acirapabbajitā adhunāgatā imaṁ dhammavinayaṁ, tesaṁ bhagavantaṁ alabhantānaṁ dassanāya siyā aññathattaṁ siyā vipariṇāmo.
Abhinandatu, bhante, bhagavā bhikkhusaṅghaṁ; ||| May the Buddha be happy with the mendicant Saṅgha!
abhivadatu, bhante, bhagavā bhikkhusaṅghaṁ. ||| May the Buddha welcome the mendicant Saṅgha!
Yatheva bhagavatā pubbe bhikkhusaṅgho anuggahito, evameva etarahi anuggaṇhātu bhikkhusaṅghan”ti. ||| May the Buddha support the mendicant Saṅgha now as he did in the past!”
