Saṁyutta Nikāya 35.124 ||| Linked Discourses 35.124
13. Gahapativagga ||| 13. Householders
Vesālīsutta ||| At Vesālī
Ekaṁ samayaṁ bhagavā vesāliyaṁ viharati mahāvane kūṭāgārasālāyaṁ. ||| At one time the Buddha was staying near Vesālī, at the Great Wood, in the hall with the peaked roof.
Atha kho uggo gahapati vesāliko yena bhagavā tenupasaṅkami; upasaṅkamitvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho uggo gahapati vesāliko bhagavantaṁ etadavoca: ||| Then the householder Ugga of Vesālī went up to the Buddha, sat down to one side, and said to him:
“ko nu kho, bhante, hetu, ko paccayo yena m’idhekacce sattā diṭṭheva dhamme no parinibbāyanti? ||| “What is the cause, sir, what is the reason why some sentient beings are not fully extinguished in this very life?
Ko pana, bhante, hetu, ko paccayo yena m’idhekacce sattā diṭṭheva dhamme parinibbāyantī”ti? ||| What is the cause, sir, what is the reason why some sentient beings are fully extinguished in this very life?”
“Santi kho, gahapati, cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā. ||| “Householder, there are sights known by the eye, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
Tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati. Tassa taṁ abhinandato abhivadato ajjhosāya tiṭṭhato tannissitaṁ viññāṇaṁ hoti tadupādānaṁ. ||| If a mendicant approves, welcomes, and keeps clinging to them, their consciousness has that as support and fuel for grasping.
Saupādāno, gahapati, bhikkhu no parinibbāyati …pe… ||| A mendicant with fuel for grasping does not become extinguished.
santi kho, gahapati, jivhāviññeyyā rasā …pe… ||| There are sounds … smells … tastes … touches …
santi kho, gahapati, manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā. ||| ideas known by the mind, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
Tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati. Tassa taṁ abhinandato abhivadato ajjhosāya tiṭṭhato tannissitaṁ viññāṇaṁ hoti tadupādānaṁ. ||| If a mendicant approves, welcomes, and keeps clinging to them, their consciousness has that as support and fuel for grasping.
Saupādāno, gahapati, bhikkhu no parinibbāyati. ||| A mendicant with fuel for grasping does not become extinguished.
Ayaṁ kho, gahapati, hetu, ayaṁ paccayo yena m’idhekacce sattā diṭṭheva dhamme no parinibbāyanti. ||| That’s the cause, that’s the reason why some sentient beings are not fully extinguished in this very life.
Santi ca kho, gahapati, cakkhuviññeyyā rūpā, iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā. ||| There are sights known by the eye, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
Tañce bhikkhu nābhinandati nābhivadati nājjhosāya tiṭṭhati. Tassa taṁ anabhinandato anabhivadato anajjhosāya tiṭṭhato na tannissitaṁ viññāṇaṁ hoti, na tadupādānaṁ. ||| If a mendicant doesn’t approve, welcome, and keep clinging to them, their consciousness doesn’t have that as support and fuel for grasping.
Anupādāno, gahapati, bhikkhu parinibbāyati …pe… ||| A mendicant free of grasping becomes extinguished.
santi kho, gahapati, jivhāviññeyyā rasā …pe… ||| There are sounds … smells … tastes … touches …
santi kho, gahapati, manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā. ||| ideas known by the mind, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
Tañce bhikkhu nābhinandati nābhivadati nājjhosāya tiṭṭhati, tassa taṁ anabhinandato anabhivadato anajjhosāya tiṭṭhato. Na tannissitaṁ viññāṇaṁ hoti, na tadupādānaṁ. ||| If a mendicant doesn’t approve, welcome, and keep clinging to them, their consciousness doesn’t have that as support and fuel for grasping.
Anupādāno, gahapati, bhikkhu parinibbāyati. ||| A mendicant free of grasping becomes extinguished.
Ayaṁ kho, gahapati, hetu ayaṁ paccayo yena m’idhekacce sattā diṭṭheva dhamme parinibbāyantī”ti. ||| That’s the cause, that’s the reason why some sentient beings are fully extinguished in this very life.”
Paṭhamaṁ.
