Saṁyutta Nikāya 44.6 ||| Linked Discourses 44.6
1. Abyākatavagga ||| 1. The Undeclared Points
Catutthasāriputtakoṭṭhikasutta ||| With Sāriputta and Koṭṭhita (4th)
Ekaṁ samayaṁ āyasmā ca sāriputto, āyasmā ca mahākoṭṭhiko bārāṇasiyaṁ viharanti isipatane migadāye. ||| At one time Venerable Sāriputta and Venerable Mahākoṭṭhita were staying near Varanasi, in the deer park at Isipatana.
Atha kho āyasmā sāriputto sāyanhasamayaṁ paṭisallānā vuṭṭhito yenāyasmā mahākoṭṭhiko tenupasaṅkami; upasaṅkamitvā āyasmatā mahākoṭṭhikena saddhiṁ sammodi. ||| Then in the late afternoon, Venerable Sāriputta came out of retreat, went to Venerable Mahākoṭṭhita, and they greeted each other.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā sāriputto āyasmantaṁ mahākoṭṭhikaṁ etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side and said to Mahākoṭṭhita:
“‘kiṁ nu kho, āvuso koṭṭhika, hoti tathāgato paraṁ maraṇā’ti …pe… ||| “Reverend Koṭṭhita, does a realized one still exist after death?” …
‘kiṁ panāvuso, neva hoti na na hoti tathāgato paraṁ maraṇā’ti iti puṭṭho samāno: ||| “Reverend, when asked these questions, you say that this has not been declared by the Buddha.
‘etampi kho, āvuso, abyākataṁ bhagavatā—
neva hoti na na hoti tathāgato paraṁ maraṇā’ti vadesi.
Ko nu kho, āvuso, hetu, ko paccayo, yenetaṁ abyākataṁ bhagavatā”ti? ||| What’s the cause, what’s the reason why this has not been declared by the Buddha?”
“Rūpārāmassa kho, āvuso, rūparatassa rūpasammuditassa rūpanirodhaṁ ajānato apassato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa hoti; ||| “Reverend, if you like, love, and enjoy form, and don’t truly see the cessation of form, you think ‘a realized one still exists after death’ or
‘na hoti tathāgato paraṁ maraṇā’tipissa hoti; ||| ‘A realized one no longer exists after death’ or
‘hoti ca na ca hoti tathāgato paraṁ maraṇā’tipissa hoti; ||| ‘a realized one both still exists and no longer exists after death’ or
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Vedanārāmassa kho, āvuso, vedanāratassa vedanāsammuditassa, vedanānirodhaṁ ajānato apassato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa hoti …pe… ||| If you like, love, and enjoy feeling …
saññārāmassa kho, āvuso …pe… ||| perception …
saṅkhārārāmassa kho āvuso …pe… ||| choices …
viññāṇārāmassa kho, āvuso, viññāṇaratassa viññāṇasammuditassa viññāṇanirodhaṁ ajānato apassato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa hoti …pe… ||| consciousness, and don’t truly see the cessation of consciousness, you think ‘a realized one still exists after death’ …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Na rūpārāmassa kho, āvuso, na rūparatassa na rūpasammuditassa, rūpanirodhaṁ jānato passato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa na hoti …pe… ||| If you don’t like, love, and enjoy form …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa na hoti.
Na vedanārāmassa kho, āvuso …pe… ||| feeling …
na saññārāmassa kho, āvuso …pe… ||| perception …
na saṅkhārārāmassa kho, āvuso …pe… ||| choices …
na viññāṇārāmassa kho, āvuso, na viññāṇaratassa na viññāṇasammuditassa, viññāṇanirodhaṁ jānato passato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa na hoti …pe… ||| consciousness, and you truly see the cessation of consciousness, you don’t think ‘a realized one still exists after death’ …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa na hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Ayaṁ kho, āvuso, hetu, ayaṁ paccayo, yenetaṁ abyākataṁ bhagavatā”ti. ||| This is the cause, this is the reason why this has not been declared by the Buddha.”
“Siyā panāvuso, aññopi pariyāyo, yenetaṁ abyākataṁ bhagavatā”ti? ||| “But reverend, could there be another way of explaining why this was not declared by the Buddha?”
“Siyā, āvuso. ||| “There could, reverend.
