Saṁyutta Nikāya 35.104 ||| Linked Discourses 35.104
11. Yogakkhemivagga ||| 11. Sanctuary from the Yoke
Yogakkhemisutta ||| Sanctuary from the Yoke
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Yogakkhemipariyāyaṁ vo, bhikkhave, dhammapariyāyaṁ desessāmi. ||| “Mendicants, I will teach you an exposition of the teaching, an explanation of one who has found sanctuary from the yoke.
Taṁ suṇātha. ||| Listen …
Katamo ca, bhikkhave, yogakkhemipariyāyo dhammapariyāyo? ||| And what is an exposition of the teaching, an explanation of one who has found sanctuary from the yoke?
Santi, bhikkhave, cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā. ||| There are sights known by the eye, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
Te tathāgatassa pahīnā ucchinnamūlā tālāvatthukatā anabhāvaṅkatā āyatiṁ anuppādadhammā. ||| The Realized One has given these up, cut them off at the root, made them like a palm stump, and obliterated them, so they are unable to arise in the future.
Tesañca pahānāya akkhāsi yogaṁ, tasmā tathāgato ‘yogakkhemī’ti vuccati …pe… ||| He teaches yoking oneself to meditation for giving them up. That’s why the Realized One is called one who has found sanctuary from the yoke. …
santi, bhikkhave, manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā. ||| There are ideas known by the mind, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
Te tathāgatassa pahīnā ucchinnamūlā tālāvatthukatā anabhāvaṅkatā āyatiṁ anuppādadhammā. ||| The Realized One has given these up, cut them off at the root, made them like a palm stump, and obliterated them, so they are unable to arise in the future.
Tesañca pahānāya akkhāsi yogaṁ, tasmā tathāgato ‘yogakkhemī’ti vuccati. ||| He teaches yoking oneself to meditation for giving them up. That’s why the Realized One is called one who has found sanctuary from the yoke.
Ayaṁ kho, bhikkhave, yogakkhemipariyāyo dhammapariyāyo”ti. ||| This is an exposition of the teaching, an explanation of one who has found sanctuary from the yoke.”
Paṭhamaṁ.
