Saṁyutta Nikāya 16.2 ||| Linked Discourses 16.2
1. Kassapavagga ||| 1. Kassapa
Anottappīsutta ||| Imprudent
Evaṁ me sutaṁ— ||| So I have heard.
ekaṁ samayaṁ āyasmā ca mahākassapo āyasmā ca sāriputto bārāṇasiyaṁ viharanti isipatane migadāye. ||| At one time Venerable Mahākassapa and Venerable Sāriputta were staying near Varanasi, in the deer park at Isipatana.
Atha kho āyasmā sāriputto sāyanhasamayaṁ paṭisallānā vuṭṭhito yenāyasmā mahākassapo tenupasaṅkami; upasaṅkamitvā āyasmatā mahākassapena saddhiṁ sammodi. ||| Then in the late afternoon, Venerable Sāriputta came out of retreat, went to Venerable Mahākassapa, and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā sāriputto āyasmantaṁ mahākassapaṁ etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side and said to Mahākassapa:
“vuccati hidaṁ, āvuso kassapa, anātāpī anottappī abhabbo sambodhāya abhabbo nibbānāya abhabbo anuttarassa yogakkhemassa adhigamāya; ||| “Reverend Kassapa, it’s said that without being keen and prudent you can’t achieve awakening, extinguishment, and the supreme sanctuary from the yoke.
ātāpī ca kho ottappī bhabbo sambodhāya bhabbo nibbānāya bhabbo anuttarassa yogakkhemassa adhigamāyā”ti. ||| But if you are keen and prudent you can achieve awakening, extinguishment, and the supreme sanctuary from the yoke.
“Kittāvatā nu kho, āvuso, anātāpī hoti anottappī abhabbo sambodhāya abhabbo nibbānāya abhabbo anuttarassa yogakkhemassa adhigamāya; ||| To what extent is this the case?”
kittāvatā ca panāvuso, ātāpī hoti ottappī bhabbo sambodhāya bhabbo nibbānāya bhabbo anuttarassa yogakkhemassa adhigamāyā”ti?
“Idhāvuso, bhikkhu ‘anuppannā me pāpakā akusalā dhammā uppajjamānā anatthāya saṁvatteyyun’ti na ātappaṁ karoti, ‘uppannā me pāpakā akusalā dhammā appahīyamānā anatthāya saṁvatteyyun’ti na ātappaṁ karoti, ‘anuppannā me kusalā dhammā nuppajjamānā anatthāya saṁvatteyyun’ti na ātappaṁ karoti, ‘uppannā me kusalā dhammā nirujjhamānā anatthāya saṁvatteyyun’ti na ātappaṁ karoti. ||| “Reverend, take a mendicant who doesn’t foster keenness by thinking: ‘If unarisen unskillful qualities arise in me, they’ll lead to harm.’ ‘If I don’t give up arisen unskillful qualities, they’ll lead to harm.’ ‘If I don’t give rise to unarisen skillful qualities, they’ll lead to harm.’ ‘If arisen skillful qualities cease in me, they’ll lead to harm.’
Evaṁ kho, āvuso, anātāpī hoti. ||| That’s how you’re not keen.
