Saṁyutta Nikāya 37.3 ||| Linked Discourses 37.3
1. Paṭhamapeyyālavagga ||| 1. Abbreviated Texts
Āveṇikadukkhasutta ||| Particular Suffering
“Pañcimāni, bhikkhave, mātugāmassa āveṇikāni dukkhāni, yāni mātugāmo paccanubhoti, aññatreva purisehi. ||| “Mendicants, there are these five kinds of suffering that particularly apply to ladies. They’re undergone by ladies and not by men.
Katamāni pañca? ||| What five?
Idha, bhikkhave, mātugāmo daharova samāno patikulaṁ gacchati, ñātakehi vinā hoti. ||| Firstly, a lady, while still young, goes to live with her husband’s family and is separated from her relatives.
Idaṁ, bhikkhave, mātugāmassa paṭhamaṁ āveṇikaṁ dukkhaṁ, yaṁ mātugāmo paccanubhoti, aññatreva purisehi. ||| This is the first kind of suffering that particularly applies to ladies.
Puna caparaṁ, bhikkhave, mātugāmo utunī hoti. ||| Furthermore, a lady undergoes the menstrual cycle.
Idaṁ, bhikkhave, mātugāmassa dutiyaṁ āveṇikaṁ dukkhaṁ, yaṁ mātugāmo paccanubhoti, aññatreva purisehi. ||| This is the second kind of suffering that particularly applies to ladies.
Puna caparaṁ, bhikkhave, mātugāmo gabbhinī hoti. ||| Furthermore, a lady undergoes pregnancy.
Idaṁ, bhikkhave, mātugāmassa tatiyaṁ āveṇikaṁ dukkhaṁ, yaṁ mātugāmo paccanubhoti, aññatreva purisehi. ||| This is the third kind of suffering that particularly applies to ladies.
Puna caparaṁ, bhikkhave, mātugāmo vijāyati. ||| Furthermore, a lady gives birth.
Idaṁ, bhikkhave, mātugāmassa catutthaṁ āveṇikaṁ dukkhaṁ, yaṁ mātugāmo paccanubhoti, aññatreva purisehi. ||| This is the fourth kind of suffering that particularly applies to ladies.
Puna caparaṁ, bhikkhave, mātugāmo purisassa pāricariyaṁ upeti. ||| Furthermore, a lady provides services for a man.
Idaṁ kho, bhikkhave, mātugāmassa pañcamaṁ āveṇikaṁ dukkhaṁ, yaṁ mātugāmo paccanubhoti, aññatreva purisehi. ||| This is the fifth kind of suffering that particularly applies to ladies.
Imāni kho, bhikkhave, pañca mātugāmassa āveṇikāni dukkhāni, yāni mātugāmo paccanubhoti, aññatreva purisehī”ti. ||| These are the five kinds of suffering that particularly apply to ladies. They’re undergone by ladies and not by men.”
Tatiyaṁ.
