Saṁyutta Nikāya 42.7 ||| Linked Discourses 42.7
1. Gāmaṇivagga ||| 1. Chiefs
Khettūpamasutta ||| The Simile of the Field
Ekaṁ samayaṁ bhagavā nāḷandāyaṁ viharati pāvārikambavane. ||| At one time the Buddha was staying near Nāḷandā in Pāvārika’s mango grove.
Atha kho asibandhakaputto gāmaṇi yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho asibandhakaputto gāmaṇi bhagavantaṁ etadavoca: ||| Then Asibandhaka’s son the chief went up to the Buddha, bowed, sat down to one side, and said to him:
“nanu, bhante, bhagavā sabbapāṇabhūtahitānukampī viharatī”ti? ||| “Sir, doesn’t the Buddha live full of sympathy for all living beings?”
“Evaṁ, gāmaṇi, tathāgato sabbapāṇabhūtahitānukampī viharatī”ti. ||| “Yes, chief.”
“Atha kiñcarahi, bhante, bhagavā ekaccānaṁ sakkaccaṁ dhammaṁ deseti, ekaccānaṁ no tathā sakkaccaṁ dhammaṁ desetī”ti? ||| “So why then, sir, do you teach some people thoroughly and others less thoroughly?”
“Tena hi, gāmaṇi, taññevettha paṭipucchissāmi. Yathā te khameyya tathā naṁ byākareyyāsi. ||| “Well then, chief, I’ll ask you about this in return, and you can answer as you like.
Taṁ kiṁ maññasi, gāmaṇi, idhassu kassakassa gahapatino tīṇi khettāni—ekaṁ khettaṁ aggaṁ, ekaṁ khettaṁ majjhimaṁ, ekaṁ khettaṁ hīnaṁ jaṅgalaṁ ūsaraṁ pāpabhūmi. ||| What do you think? Suppose a farmer has three fields: one is good, one is average, and one is poor—bad ground of sand and salt.
Taṁ kiṁ maññasi, gāmaṇi, asu kassako gahapati bījāni patiṭṭhāpetukāmo kattha paṭhamaṁ patiṭṭhāpeyya, yaṁ vā aduṁ khettaṁ aggaṁ, yaṁ vā aduṁ khettaṁ majjhimaṁ, yaṁ vā aduṁ khettaṁ hīnaṁ jaṅgalaṁ ūsaraṁ pāpabhūmī”ti? ||| What do you think? When that farmer wants to plant seeds, where would he plant them first: the good field, the average one, or the poor one?”
“Asu, bhante, kassako gahapati bījāni patiṭṭhāpetukāmo yaṁ aduṁ khettaṁ aggaṁ tattha patiṭṭhāpeyya. Tattha patiṭṭhāpetvā yaṁ aduṁ khettaṁ majjhimaṁ tattha patiṭṭhāpeyya. Tattha patiṭṭhāpetvā yaṁ aduṁ khettaṁ hīnaṁ jaṅgalaṁ ūsaraṁ pāpabhūmi tattha patiṭṭhāpeyyapi, nopi patiṭṭhāpeyya. ||| “Sir, he’d plant them first in the good field, then the average, then he may or may not plant seed in the poor field.
Taṁ kissa hetu? ||| Why is that?
Antamaso gobhattampi bhavissatī”ti. ||| Because at least it can be fodder for the cattle.”
“Seyyathāpi, gāmaṇi, yaṁ aduṁ khettaṁ aggaṁ; evameva mayhaṁ bhikkhubhikkhuniyo. ||| “To me, the monks and nuns are like the good field.
Tesāhaṁ dhammaṁ desemi—ādikalyāṇaṁ majjhekalyāṇaṁ pariyosānakalyāṇaṁ, sātthaṁ sabyañjanaṁ kevalaparipuṇṇaṁ parisuddhaṁ brahmacariyaṁ pakāsemi. ||| I teach them the Dhamma that’s good in the beginning, good in the middle, and good in the end, meaningful and well-phrased. And I reveal a spiritual practice that’s entirely full and pure.
Taṁ kissa hetu? ||| Why is that?
Ete hi, gāmaṇi, maṁdīpā maṁleṇā maṁtāṇā maṁsaraṇā viharanti. ||| Because they live with me as their island, asylum, shelter, and refuge.
Seyyathāpi, gāmaṇi, yaṁ aduṁ khettaṁ majjhimaṁ; evameva mayhaṁ upāsakaupāsikāyo. ||| To me, the laymen and laywomen are like the average field.
Tesaṁ pāhaṁ dhammaṁ desemi—ādikalyāṇaṁ majjhekalyāṇaṁ pariyosānakalyāṇaṁ, sātthaṁ sabyañjanaṁ kevalaparipuṇṇaṁ parisuddhaṁ brahmacariyaṁ pakāsemi. ||| I also teach them the Dhamma that’s good in the beginning, good in the middle, and good in the end, meaningful and well-phrased. And I reveal a spiritual practice that’s entirely full and pure.
Taṁ kissa hetu? ||| Why is that?
Ete hi, gāmaṇi, maṁdīpā maṁleṇā maṁtāṇā maṁsaraṇā viharanti. ||| Because they live with me as their island, asylum, shelter, and refuge.
Seyyathāpi, gāmaṇi, yaṁ aduṁ khettaṁ hīnaṁ jaṅgalaṁ ūsaraṁ pāpabhūmi; evameva mayhaṁ aññatitthiyā samaṇabrāhmaṇaparibbājakā. ||| To me, the ascetics, brahmins, and wanderers of other religions are like the poor field, the bad ground of sand and salt.
