Saṁyutta Nikāya 34.2 ||| Linked Discourses 34.2
1. Jhānavagga ||| 1. Absorption
Samādhimūlakaṭhitisutta ||| Remaining in Immersion
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Cattārome, bhikkhave, jhāyī. ||| “Mendicants, there are these four meditators.
Katame cattāro? ||| What four?
Idha, bhikkhave, ekacco jhāyī samādhismiṁ samādhikusalo hoti, na samādhismiṁ ṭhitikusalo. ||| One meditator is skilled in immersion but not in remaining in it.
Idha pana, bhikkhave, ekacco jhāyī samādhismiṁ ṭhitikusalo hoti, na samādhismiṁ samādhikusalo. ||| One meditator is skilled in remaining in immersion but is not skilled in immersion.
Idha pana, bhikkhave, ekacco jhāyī neva samādhismiṁ samādhikusalo hoti, na ca samādhismiṁ ṭhitikusalo. ||| One meditator is skilled neither in immersion nor in remaining in it.
Idha pana, bhikkhave, ekacco jhāyī samādhismiṁ samādhikusalo ca hoti, samādhismiṁ ṭhitikusalo ca. ||| One meditator is skilled both in immersion and in remaining in it.
Tatra, bhikkhave, yvāyaṁ jhāyī samādhismiṁ samādhikusalo ca hoti samādhismiṁ ṭhitikusalo ca ayaṁ imesaṁ catunnaṁ jhāyīnaṁ aggo ca seṭṭho ca mokkho ca uttamo ca pavaro ca. ||| Of these, the meditator skilled in immersion and in remaining in it is the foremost, best, leading, highest, and finest of the four.
Seyyathāpi, bhikkhave, gavā khīraṁ, khīramhā dadhi, dadhimhā navanītaṁ, navanītamhā sappi, sappimhā sappimaṇḍo tatra aggamakkhāyati; ||| From a cow comes milk, from milk comes curds, from curds come butter, from butter comes ghee, and from ghee comes cream of ghee. And the cream of ghee is said to be the best of these.
evameva kho, bhikkhave, yvāyaṁ jhāyī samādhismiṁ samādhikusalo ca hoti samādhismiṁ ṭhitikusalo ca ayaṁ imesaṁ catunnaṁ jhāyīnaṁ aggo ca seṭṭho ca mokkho ca uttamo ca pavaro cā”ti. ||| In the same way, the meditator skilled in immersion and remaining in it is the foremost, best, leading, highest, and finest of the four.”
Dutiyaṁ.
