Saṁyutta Nikāya 56.61 ||| Linked Discourses 56.61
7. Paṭhamaāmakadhaññapeyyālavagga ||| 7. Abbreviated Texts on Raw Grain
Aññatrasutta ||| Not Human
Atha kho bhagavā parittaṁ nakhasikhāyaṁ paṁsuṁ āropetvā bhikkhū āmantesi: ||| Then the Buddha, picking up a little bit of dirt on his fingernail, addressed the mendicants:
“Taṁ kiṁ maññatha, bhikkhave, ||| “What do you think, mendicants?
katamaṁ nu kho bahutaraṁ—yo vāyaṁ mayā paritto nakhasikhāyaṁ paṁsu āropito, ayaṁ vā mahāpathavī”ti? ||| Which is more: the little bit of dirt on my fingernail, or this great earth?”
“Etadeva, bhante, bahutaraṁ, yadidaṁ—mahāpathavī; appamattakāyaṁ bhagavatā paritto nakhasikhāyaṁ paṁsu āropito. ||| “Sir, the great earth is certainly more. The little bit of dirt on your fingernail is tiny.
Saṅkhampi na upeti, upanidhampi na upeti, kalabhāgampi na upeti mahāpathaviṁ upanidhāya bhagavatā paritto nakhasikhāyaṁ paṁsu āropito”ti. ||| Compared to the great earth, it doesn’t count, there’s no comparison, it’s not worth a fraction.”
“Evameva kho, bhikkhave, appamattakā te sattā ye manussesu paccājāyanti; atha kho eteva bahutarā sattā ye aññatra manussehi paccājāyanti. ||| “In the same way, the sentient beings reborn as humans are few, while those not reborn as humans are many.
Taṁ kissa hetu? ||| Why is that?
Adiṭṭhattā, bhikkhave, catunnaṁ ariyasaccānaṁ. ||| It’s because they haven’t seen the four noble truths.
Katamesaṁ catunnaṁ? ||| What four?
Dukkhassa ariyasaccassa …pe… dukkhanirodhagāminiyā paṭipadāya ariyasaccassa. ||| The noble truths of suffering, its origin, its cessation, and the path.
Tasmātiha, bhikkhave, ‘idaṁ dukkhan’ti yogo karaṇīyo …pe… ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yogo karaṇīyo”ti. ||| That’s why you should practice meditation …”
Paṭhamaṁ.
