Saṁyutta Nikāya 47.31 ||| Linked Discourses 47.31
4. Ananussutavagga ||| 4. Not Learned From Anyone Else
Ananussutasutta ||| Not Learned From Anyone Else
Sāvatthinidānaṁ. ||| At Sāvatthī.
“‘Ayaṁ kāye kāyānupassanā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi. ||| “‘This is the observation of an aspect of the body.’ Such, mendicants, was the vision, knowledge, wisdom, realization, and light that arose in me regarding teachings not learned before from another.
‘Sā kho panāyaṁ kāye kāyānupassanā bhāvetabbā’ti me, bhikkhave …pe… ||| ‘This observation of an aspect of the body should be developed.’ …
bhāvitā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi. ||| ‘This observation of an aspect of the body has been developed.’ Such was the vision, knowledge, wisdom, realization, and light that arose in me regarding teachings not learned before from another.
‘Ayaṁ vedanāsu vedanānupassanā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi. ||| ‘This is the observation of an aspect of feelings.’ …
‘Sā kho panāyaṁ vedanāsu vedanānupassanā bhāvetabbā’ti me, bhikkhave …pe… ||| ‘This observation of an aspect of feelings should be developed.’ …
bhāvitā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi. ||| ‘This observation of an aspect of feelings has been developed.’ …
‘Ayaṁ citte cittānupassanā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi. ||| ‘This is the observation of an aspect of the mind.’ …
‘Sā kho panāyaṁ citte cittānupassanā bhāvetabbā’ti me, bhikkhave …pe… ||| ‘This observation of an aspect of the mind should be developed.’ …
bhāvitā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi. ||| ‘This observation of an aspect of the mind has been developed.’ …
‘Ayaṁ dhammesu dhammānupassanā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi. ||| ‘This is the observation of an aspect of principles.’ …
‘Sā kho panāyaṁ dhammesu dhammānupassanā bhāvetabbā’ti me, bhikkhave …pe… ||| ‘This observation of an aspect of principles should be developed.’ …
bhāvitā’ti me, bhikkhave, pubbe ananussutesu dhammesu cakkhuṁ udapādi, ñāṇaṁ udapādi, paññā udapādi, vijjā udapādi, āloko udapādī”ti. ||| ‘This observation of an aspect of principles has been developed.’ Such was the vision, knowledge, wisdom, realization, and light that arose in me regarding teachings not learned before from another.”
Paṭhamaṁ.
