Saṁyutta Nikāya 12.64 ||| Linked Discourses 12.64
7. Mahāvagga ||| 7. The Great Chapter
Atthirāgasutta ||| If There Is Desire
Sāvatthiyaṁ viharati. ||| At Sāvatthī.
“Cattārome, bhikkhave, āhārā bhūtānaṁ vā sattānaṁ ṭhitiyā sambhavesīnaṁ vā anuggahāya. ||| “Mendicants, these four fuels maintain sentient beings that have been born and help those about to be born.
Katame cattāro? ||| What four?
Kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṁ catutthaṁ. ||| Edible food, whether solid or subtle; contact is the second, mental intention the third, and consciousness the fourth.
Ime kho, bhikkhave, cattāro āhārā bhūtānaṁ vā sattānaṁ ṭhitiyā sambhavesīnaṁ vā anuggahāya. ||| These are the four fuels that maintain sentient beings that have been born and help those about to be born.
Kabaḷīkāre ce, bhikkhave, āhāre atthi rāgo atthi nandī atthi taṇhā, patiṭṭhitaṁ tattha viññāṇaṁ virūḷhaṁ. ||| If there is desire, relishing, and craving for edible food, consciousness becomes established there and grows.
Yattha patiṭṭhitaṁ viññāṇaṁ virūḷhaṁ, atthi tattha nāmarūpassa avakkanti. ||| Where consciousness is established and grows, name and form are conceived.
Yattha atthi nāmarūpassa avakkanti, atthi tattha saṅkhārānaṁ vuddhi. ||| Where name and form are conceived, there is the growth of choices.
Yattha atthi saṅkhārānaṁ vuddhi, atthi tattha āyatiṁ punabbhavābhinibbatti. ||| Where choices grow, there is regeneration into a new state of existence in the future.
Yattha atthi āyatiṁ punabbhavābhinibbatti, atthi tattha āyatiṁ jātijarāmaraṇaṁ. ||| Where there is regeneration into a new state of existence in the future, there is rebirth, old age, and death in the future.
Yattha atthi āyatiṁ jātijarāmaraṇaṁ, sasokaṁ taṁ, bhikkhave, sadaraṁ saupāyāsanti vadāmi. ||| Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.
Phasse ce, bhikkhave, āhāre …pe… ||| If there is desire, relishing, and craving for contact as fuel …
manosañcetanāya ce, bhikkhave, āhāre … ||| If there is desire, relishing, and craving for mental intention as fuel …
viññāṇe ce, bhikkhave, āhāre atthi rāgo atthi nandī atthi taṇhā, patiṭṭhitaṁ tattha viññāṇaṁ virūḷhaṁ. ||| If there is desire, relishing, and craving for consciousness as fuel, consciousness becomes established there and grows.
Yattha patiṭṭhitaṁ viññāṇaṁ virūḷhaṁ, atthi tattha nāmarūpassa avakkanti. ||| Where consciousness is established and grows, name and form are conceived.
Yattha atthi nāmarūpassa avakkanti, atthi tattha saṅkhārānaṁ vuddhi. ||| Where name and form are conceived, there is the growth of choices.
Yattha atthi saṅkhārānaṁ vuddhi, atthi tattha āyatiṁ punabbhavābhinibbatti. ||| Where choices grow, there is regeneration into a new state of existence in the future.
Yattha atthi āyatiṁ punabbhavābhinibbatti, atthi tattha āyatiṁ jātijarāmaraṇaṁ. ||| Where there is regeneration into a new state of existence in the future, there is rebirth, old age, and death in the future.
Yattha atthi āyatiṁ jātijarāmaraṇaṁ, sasokaṁ taṁ, bhikkhave, sadaraṁ saupāyāsanti vadāmi. ||| Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.
Seyyathāpi, bhikkhave, rajako vā cittakārako vā sati rajanāya vā lākhāya vā haliddiyā vā nīliyā vā mañjiṭṭhāya vā suparimaṭṭhe vā phalake bhittiyā vā dussapaṭṭe vā itthirūpaṁ vā purisarūpaṁ vā abhinimmineyya sabbaṅgapaccaṅgaṁ; ||| Suppose an artist or painter had some dye, red lac, turmeric, indigo, or rose madder. And on a polished plank or a wall or a canvas they’d create the form of a woman or a man, whole in its major and minor limbs.
evameva kho, bhikkhave, kabaḷīkāre ce āhāre atthi rāgo atthi nandī atthi taṇhā, patiṭṭhitaṁ tattha viññāṇaṁ virūḷhaṁ. ||| In the same way, if there is desire, relishing, and craving for edible food, consciousness becomes established there and grows.
Yattha patiṭṭhitaṁ viññāṇaṁ virūḷhaṁ, atthi tattha nāmarūpassa avakkanti. ||| Where consciousness is established and grows, name and form are conceived.
Yattha atthi nāmarūpassa avakkanti, atthi tattha saṅkhārānaṁ vuddhi. ||| Where name and form are conceived, there is the growth of choices.
Yattha atthi saṅkhārānaṁ vuddhi, atthi tattha āyatiṁ punabbhavābhinibbatti. ||| Where choices grow, there is regeneration into a new state of existence in the future.
Yattha atthi āyatiṁ punabbhavābhinibbatti, atthi tattha āyatiṁ jātijarāmaraṇaṁ. ||| Where there is regeneration into a new state of existence in the future, there is rebirth, old age, and death in the future.
Yattha atthi āyatiṁ jātijarāmaraṇaṁ, sasokaṁ taṁ, bhikkhave, sadaraṁ saupāyāsanti vadāmi. ||| Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.
Phasse ce, bhikkhave, āhāre …pe… ||| If there is desire, relishing, and craving for contact as fuel …
manosañcetanāya ce, bhikkhave, āhāre … ||| If there is desire, relishing, and craving for mental intention as fuel …
viññāṇe ce, bhikkhave, āhāre atthi rāgo atthi nandī atthi taṇhā, patiṭṭhitaṁ tattha viññāṇaṁ virūḷhaṁ. ||| If there is desire, relishing, and craving for consciousness as fuel, consciousness becomes established there and grows.
Yattha patiṭṭhitaṁ viññāṇaṁ virūḷhaṁ, atthi tattha nāmarūpassa avakkanti. ||| Where consciousness is established and grows, name and form are conceived.
Yattha atthi nāmarūpassa avakkanti, atthi tattha saṅkhārānaṁ vuddhi. ||| Where name and form are conceived, there is the growth of choices.
Yattha atthi saṅkhārānaṁ vuddhi, atthi tattha āyatiṁ punabbhavābhinibbatti. ||| Where choices grow, there is regeneration into a new state of existence in the future.
Yattha atthi āyatiṁ punabbhavābhinibbatti, atthi tattha āyatiṁ jātijarāmaraṇaṁ. ||| Where there is regeneration into a new state of existence in the future, there is rebirth, old age, and death in the future.
Yattha atthi āyatiṁ jātijarāmaraṇaṁ, sasokaṁ taṁ, bhikkhave, sadaraṁ saupāyāsanti vadāmi. ||| Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.
Kabaḷīkāre ce, bhikkhave, āhāre natthi rāgo natthi nandī natthi taṇhā, appatiṭṭhitaṁ tattha viññāṇaṁ avirūḷhaṁ. ||| If there is no desire, relishing, and craving for edible food, consciousness does not become established there and doesn’t grow.
Yattha appatiṭṭhitaṁ viññāṇaṁ avirūḷhaṁ, natthi tattha nāmarūpassa avakkanti. ||| Where consciousness is not established and doesn’t grow, name and form are not conceived.
Yattha natthi nāmarūpassa avakkanti, natthi tattha saṅkhārānaṁ vuddhi. ||| Where name and form are not conceived, there is no growth of choices.
Yattha natthi saṅkhārānaṁ vuddhi, natthi tattha āyatiṁ punabbhavābhinibbatti. ||| Where choices don’t grow, there is no regeneration into a new state of existence in the future.
Yattha natthi āyatiṁ punabbhavābhinibbatti, natthi tattha āyatiṁ jātijarāmaraṇaṁ. ||| Where there is no regeneration into a new state of existence in the future, there is no rebirth, old age, and death in the future.
Yattha natthi āyatiṁ jātijarāmaraṇaṁ, asokaṁ taṁ, bhikkhave, adaraṁ anupāyāsanti vadāmi. ||| Where there is no rebirth, old age, and death in the future, I say there’s no sorrow, anguish, and distress.
Phasse ce, bhikkhave, āhāre …pe… ||| If there is no desire, relishing, and craving for contact as fuel …
manosañcetanāya ce, bhikkhave, āhāre … ||| If there is no desire, relishing, and craving for mental intention as fuel …
viññāṇe ce, bhikkhave, āhāre natthi rāgo natthi nandī natthi taṇhā, appatiṭṭhitaṁ tattha viññāṇaṁ avirūḷhaṁ. ||| If there is no desire, relishing, and craving for consciousness as fuel, consciousness doesn’t become established there and doesn’t grow.
Yattha appatiṭṭhitaṁ viññāṇaṁ avirūḷhaṁ, natthi tattha nāmarūpassa avakkanti. ||| Where consciousness is not established and doesn’t grow, name and form are not conceived.
Yattha natthi nāmarūpassa avakkanti, natthi tattha saṅkhārānaṁ vuddhi. ||| Where name and form are not conceived, there is no growth of choices.
Yattha natthi saṅkhārānaṁ vuddhi, natthi tattha āyatiṁ punabbhavābhinibbatti. ||| Where choices don’t grow, there is no regeneration into a new state of existence in the future.
Yattha natthi āyatiṁ punabbhavābhinibbatti, natthi tattha āyatiṁ jātijarāmaraṇaṁ. ||| Where there is no regeneration into a new state of existence in the future, there is no rebirth, old age, and death in the future.
Yattha natthi āyatiṁ jātijarāmaraṇaṁ, asokaṁ taṁ, bhikkhave, adaraṁ anupāyāsanti vadāmi. ||| Where there is no rebirth, old age, and death in the future, I say there’s no sorrow, anguish, and distress.
Seyyathāpi, bhikkhave, kūṭāgāraṁ vā kūṭāgārasālaṁ vā uttarāya vā dakkhiṇāya vā pācīnāya vā vātapānā sūriye uggacchante vātapānena rasmi pavisitvā kvāssa patiṭṭhitā”ti? ||| Suppose there was a bungalow or a hall with a peaked roof, with windows on the northern, southern, or eastern side. When the sun rises and a ray of light enters through a window, where would it land?”
“Pacchimāyaṁ, bhante, bhittiyan”ti. ||| “On the western wall, sir.”
“Pacchimā ce, bhikkhave, bhitti nāssa kvāssa patiṭṭhitā”ti? ||| “If there was no western wall, where would it land?”
“Pathaviyaṁ, bhante”ti. ||| “On the ground, sir.”
“Pathavī ce, bhikkhave, nāssa kvāssa patiṭṭhitā”ti? ||| “If there was no ground, where would it land?”
“Āpasmiṁ, bhante”ti. ||| “In water, sir.”
“Āpo ce, bhikkhave, nāssa kvāssa patiṭṭhitā”ti? ||| “If there was no water, where would it land?”
“Appatiṭṭhitā, bhante”ti. ||| “It wouldn’t land, sir.”
“Evameva kho, bhikkhave, kabaḷīkāre ce āhāre natthi rāgo natthi nandī natthi taṇhā …pe…. ||| “In the same way, if there is no desire, relishing, and craving for edible food, consciousness does not become established there and doesn’t grow. …
Phasse ce, bhikkhave, āhāre … ||| If there is no desire, relishing, and craving for contact as fuel …
manosañcetanāya ce, bhikkhave, āhāre … ||| If there is no desire, relishing, and craving for mental intention as fuel …
viññāṇe ce, bhikkhave, āhāre natthi rāgo natthi nandī natthi taṇhā, appatiṭṭhitaṁ tattha viññāṇaṁ avirūḷhaṁ. ||| If there is no desire, relishing, and craving for consciousness as fuel, consciousness doesn’t become established there and doesn’t grow.
