Majjhima Nikāya 105 ||| Middle Discourses 105
Sunakkhattasutta ||| With Sunakkhatta
Evaṁ me sutaṁ— ||| So I have heard.
ekaṁ samayaṁ bhagavā vesāliyaṁ viharati mahāvane kūṭāgārasālāyaṁ. ||| At one time the Buddha was staying near Vesālī, at the Great Wood, in the hall with the peaked roof.
Tena kho pana samayena sambahulehi bhikkhūhi bhagavato santike aññā byākatā hoti: ||| Now at that time several mendicants had declared their enlightenment in the Buddha’s presence:
“‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānāmā”ti. ||| “We understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is nothing further for this place.’”
Assosi kho sunakkhatto licchaviputto: ||| Sunakkhatta the Licchavi heard about this.
“sambahulehi kira bhikkhūhi bhagavato santike aññā byākatā hoti:
‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’”ti.
Atha kho sunakkhatto licchaviputto yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho sunakkhatto licchaviputto bhagavantaṁ etadavoca: ||| He went to the Buddha, bowed, sat down to one side, and said to him,
“sutaṁ metaṁ, bhante: ||| “Sir, I have heard that
‘sambahulehi kira bhikkhūhi bhagavato santike aññā byākatā— ||| several mendicants have declared their enlightenment in the Buddha’s presence.
khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’ti.
Ye te, bhante, bhikkhū bhagavato santike aññaṁ byākaṁsu:
‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’ti, kacci te, bhante, bhikkhū sammadeva aññaṁ byākaṁsu udāhu santetthekacce bhikkhū adhimānena aññaṁ byākaṁsū”ti? ||| I trust they did so rightly—or are there some who declared enlightenment out of overestimation?”
“Ye te, sunakkhatta, bhikkhū mama santike aññaṁ byākaṁsu:
‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’ti.
Santetthekacce bhikkhū sammadeva aññaṁ byākaṁsu, santi panidhekacce bhikkhū adhimānenapi aññaṁ byākaṁsu. ||| “Some of them did so rightly, Sunakkhatta, while others did so out of overestimation.
Tatra, sunakkhatta, ye te bhikkhū sammadeva aññaṁ byākaṁsu tesaṁ taṁ tatheva hoti; ||| Now, when mendicants declare enlightenment rightly, that is their truth.
ye pana te bhikkhū adhimānena aññaṁ byākaṁsu tatra, sunakkhatta, tathāgatassa evaṁ hoti: ||| But when mendicants declare enlightenment out of overestimation, the Realized One thinks:
‘dhammaṁ nesaṁ desessan’ti. ||| ‘I should teach them the Dhamma.’
Evañcettha, sunakkhatta, tathāgatassa hoti: ||| If the Realized One thinks
‘dhammaṁ nesaṁ desessan’ti. ||| he should teach them the Dhamma,
Atha ca panidhekacce moghapurisā pañhaṁ abhisaṅkharitvā abhisaṅkharitvā tathāgataṁ upasaṅkamitvā pucchanti. ||| but then certain futile men, having carefully planned a question, approach the Realized One and ask it,
Tatra, sunakkhatta, yampi tathāgatassa evaṁ hoti: ||| then the Realized One
‘dhammaṁ nesaṁ desessan’ti tassapi hoti aññathattan”ti. ||| changes his mind.”
“Etassa bhagavā kālo, etassa sugata kālo, ||| “Now is the time, Blessed One! Now is the time, Holy One!
yaṁ bhagavā dhammaṁ deseyya. Bhagavato sutvā bhikkhū dhāressantī”ti. ||| Let the Buddha teach the Dhamma. The mendicants will listen and remember it.”
“Tena hi, sunakkhatta, suṇāhi, sādhukaṁ manasi karohi; bhāsissāmī”ti. ||| “Well then, Sunakkhatta, listen and apply your mind well, I will speak.”
“Evaṁ, bhante”ti kho sunakkhatto licchaviputto bhagavato paccassosi. ||| “Yes, sir,” replied Sunakkhatta.
Bhagavā etadavoca— ||| The Buddha said this:
Pañca kho ime, sunakkhatta, kāmaguṇā. ||| “Sunakkhatta, there are these five kinds of sensual stimulation.
Katame pañca? ||| What five?
Cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā, ||| Sights known by the eye, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
sotaviññeyyā saddā …pe… ||| Sounds known by the ear …
ghānaviññeyyā gandhā … ||| Smells known by the nose …
jivhāviññeyyā rasā … ||| Tastes known by the tongue …
kāyaviññeyyā phoṭṭhabbā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā— ||| Touches known by the body, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
ime kho, sunakkhatta, pañca kāmaguṇā. ||| These are the five kinds of sensual stimulation.
Ṭhānaṁ kho panetaṁ, sunakkhatta, vijjati yaṁ idhekacco purisapuggalo lokāmisādhimutto assa. ||| It’s possible that a certain individual person may be intent on worldly pleasures of the flesh.
