Saṁyutta Nikāya 12.67 ||| Linked Discourses 12.67
7. Mahāvagga ||| 7. The Great Chapter
Naḷakalāpīsutta ||| Sheaves of Reeds
Ekaṁ samayaṁ āyasmā ca sāriputto āyasmā ca mahākoṭṭhiko bārāṇasiyaṁ viharanti isipatane migadāye. ||| At one time Venerable Sāriputta and Venerable Mahākoṭṭhita were staying near Varanasi, in the deer park at Isipatana.
Atha kho āyasmā mahākoṭṭhiko sāyanhasamayaṁ paṭisallānā vuṭṭhito yenāyasmā sāriputto tenupasaṅkami; upasaṅkamitvā āyasmatā sāriputtena saddhiṁ sammodi. ||| Then in the late afternoon, Venerable Mahākoṭṭhita came out of retreat, went to Venerable Sāriputta, and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā mahākoṭṭhiko āyasmantaṁ sāriputtaṁ etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side and said to Sāriputta:
“kiṁ nu kho, āvuso sāriputta, sayaṅkataṁ jarāmaraṇaṁ, paraṅkataṁ jarāmaraṇaṁ, sayaṅkatañca paraṅkatañca jarāmaraṇaṁ, udāhu asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ jarāmaraṇan”ti? ||| “Well, Reverend Sāriputta, are old age and death made by oneself? Or by another? Or by both oneself and another? Or do they arise anomalously, not made by oneself or another?”
“Na kho, āvuso koṭṭhika, sayaṅkataṁ jarāmaraṇaṁ, na paraṅkataṁ jarāmaraṇaṁ, na sayaṅkatañca paraṅkatañca jarāmaraṇaṁ, nāpi asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ jarāmaraṇaṁ. ||| “No, Reverend Koṭṭhita, old age and death are not made by oneself, nor by another, nor by both oneself and another, nor do they arise anomalously, not made by oneself or another.
Api ca jātipaccayā jarāmaraṇan”ti. ||| Rather, rebirth is a requirement for old age and death.”
“Kiṁ nu kho, āvuso sāriputta, sayaṅkatā jāti, paraṅkatā jāti, sayaṅkatā ca paraṅkatā ca jāti, udāhu asayaṅkārā aparaṅkārā adhiccasamuppannā jātī”ti? ||| “Well, Reverend Sāriputta, is rebirth made by oneself? Or by another? Or by both oneself and another? Or does it arise anomalously, not made by oneself or another?”
“Na kho, āvuso koṭṭhika, sayaṅkatā jāti, na paraṅkatā jāti, na sayaṅkatā ca paraṅkatā ca jāti, nāpi asayaṅkārā aparaṅkārā adhiccasamuppannā jāti. ||| “No, Reverend Koṭṭhita, rebirth is not made by oneself, nor by another, nor by both oneself and another, nor does it arise anomalously, not made by oneself or another.
Api ca bhavapaccayā jātī”ti. ||| Rather, continued existence is a requirement for rebirth.”
“Kiṁ nu kho, āvuso sāriputta, sayaṅkato bhavo …pe… ||| “Well, Reverend Sāriputta, is continued existence made by oneself? …” …
sayaṅkataṁ upādānaṁ … ||| “Is grasping made by oneself? …” …
sayaṅkatā taṇhā … ||| “Is craving made by oneself? …” …
sayaṅkatā vedanā … ||| “Is feeling made by oneself? …” …
sayaṅkato phasso … ||| “Is contact made by oneself? …” …
sayaṅkataṁ saḷāyatanaṁ … ||| “Are the six sense fields made by oneself? …” …
sayaṅkataṁ nāmarūpaṁ, paraṅkataṁ nāmarūpaṁ, sayaṅkatañca paraṅkatañca nāmarūpaṁ, udāhu asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ nāmarūpan”ti? ||| “Well, Reverend Sāriputta, are name and form made by oneself? Or by another? Or by both oneself and another? Or do they arise anomalously, not made by oneself or another?”
“Na kho, āvuso koṭṭhika, sayaṅkataṁ nāmarūpaṁ, na paraṅkataṁ nāmarūpaṁ, na sayaṅkatañca paraṅkatañca nāmarūpaṁ, nāpi asayaṅkāraṁ aparaṅkāraṁ, adhiccasamuppannaṁ nāmarūpaṁ. ||| “No, Reverend Koṭṭhita, name and form are not made by oneself, nor by another, nor by both oneself and another, nor do they arise anomalously, not made by oneself or another.
Api ca viññāṇapaccayā nāmarūpan”ti. ||| Rather, consciousness is a requirement for name and form.”
“Kiṁ nu kho, āvuso sāriputta, sayaṅkataṁ viññāṇaṁ, paraṅkataṁ viññāṇaṁ, sayaṅkatañca paraṅkatañca viññāṇaṁ, udāhu asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ viññāṇan”ti? ||| “Well, Reverend Sāriputta, is consciousness made by oneself? Or by another? Or by both oneself and another? Or does it arise anomalously, not made by oneself or another?”
“Na kho, āvuso koṭṭhika, sayaṅkataṁ viññāṇaṁ, na paraṅkataṁ viññāṇaṁ, na sayaṅkatañca paraṅkatañca viññāṇaṁ, nāpi asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ viññāṇaṁ. ||| “No, Reverend Koṭṭhita, consciousness is not made by oneself, nor by another, nor by both oneself and another, nor does it arise anomalously, not made by oneself or another.
Api ca nāmarūpapaccayā viññāṇan”ti. ||| Rather, name and form are requirements for consciousness.”
