Saṁyutta Nikāya 13.10 ||| Linked Discourses 13.10
1. Abhisamayavagga ||| 1. Comprehension
Dutiyapabbatasutta ||| A Mountain (2nd)
Sāvatthiyaṁ viharati. ||| At Sāvatthī.
“Seyyathāpi, bhikkhave, himavā pabbatarājā parikkhayaṁ pariyādānaṁ gaccheyya, ṭhapetvā satta sāsapamattiyo pāsāṇasakkharā. ||| “Mendicants, suppose the Himalayas, the king of mountains, was worn away and eroded except for seven pebbles the size of mustard seeds.
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
katamaṁ nu kho bahutaraṁ, yaṁ vā himavato pabbatarājassa parikkhīṇaṁ pariyādiṇṇaṁ yā vā satta sāsapamattiyo pāsāṇasakkharā avasiṭṭhā”ti? ||| Which is more: the portion of the Himalayas, the king of mountains, that has been worn away and eroded, or the seven pebbles the size of mustard seeds that are left?”
“Etadeva, bhante, bahutaraṁ himavato pabbatarājassa yadidaṁ parikkhīṇaṁ pariyādiṇṇaṁ; ||| “Sir, the portion of the Himalayas, the king of mountains, that has been worn away and eroded is certainly more.
appamattikā satta sāsapamattiyo pāsāṇasakkharā avasiṭṭhā. ||| The seven pebbles the size of mustard seeds are tiny.
Neva satimaṁ kalaṁ upenti na sahassimaṁ kalaṁ upenti na satasahassimaṁ kalaṁ upenti himavato pabbatarājassa parikkhīṇaṁ pariyādiṇṇaṁ upanidhāya satta sāsapamattiyo pāsāṇasakkharā avasiṭṭhā”ti. ||| Compared to the Himalayas, it’s not nearly a hundredth, a thousandth, or a hundred thousandth part.”
“Evameva kho, bhikkhave, ariyasāvakassa diṭṭhisampannassa puggalassa abhisametāvino etadeva bahutaraṁ dukkhaṁ yadidaṁ parikkhīṇaṁ pariyādiṇṇaṁ; ||| “In the same way, for a noble disciple accomplished in view, an individual with comprehension, the suffering that’s over and done with is more,
appamattakaṁ avasiṭṭhaṁ. ||| what’s left is tiny.
Neva satimaṁ kalaṁ upeti na sahassimaṁ kalaṁ upeti na satasahassimaṁ kalaṁ upeti purimaṁ dukkhakkhandhaṁ parikkhīṇaṁ pariyādiṇṇaṁ upanidhāya yadidaṁ sattakkhattuṁparamatā. ||| Compared to the mass of suffering in the past that’s over and done with, it’s not nearly a hundredth, a thousandth, or a hundred thousandth part, since there are at most seven more lives.
Evaṁ mahatthiyo kho, bhikkhave, dhammābhisamayo, evaṁ mahatthiyo dhammacakkhupaṭilābho”ti. ||| That’s how very beneficial it is to comprehend the teaching and gain the vision of the teaching.”
Dasamaṁ.
