Saṁyutta Nikāya 22.53 ||| Linked Discourses 22.53
6. Upayavagga ||| 6. Involvement
Upayasutta ||| Involvement
Sāvatthinidānaṁ. ||| At Sāvatthī.
“Upayo, bhikkhave, avimutto, anupayo vimutto. ||| “Mendicants, if you get involved, you’re not free. If you’re not involved, you’re free.
Rūpupayaṁ vā, bhikkhave, viññāṇaṁ tiṭṭhamānaṁ tiṭṭheyya, rūpārammaṇaṁ rūpappatiṭṭhaṁ nandūpasecanaṁ vuddhiṁ virūḷhiṁ vepullaṁ āpajjeyya. ||| As long as consciousness continues, it would get involved with form, supported by form, established on form. And with a sprinkle of relishing, it would grow, increase, and mature.
Vedanupayaṁ vā …pe… ||| Or consciousness would get involved with feeling …
saññupayaṁ vā …pe… ||| Or consciousness would get involved with perception …
saṅkhārupayaṁ vā, bhikkhave, viññāṇaṁ tiṭṭhamānaṁ tiṭṭheyya, saṅkhārārammaṇaṁ saṅkhārappatiṭṭhaṁ nandūpasecanaṁ vuddhiṁ virūḷhiṁ vepullaṁ āpajjeyya. ||| Or as long as consciousness continues, it would get involved with choices, supported by choices, established on choices. And with a sprinkle of relishing, it would grow, increase, and mature.
Yo, bhikkhave, evaṁ vadeyya: ||| Mendicants, suppose you say:
‘ahamaññatra rūpā aññatra vedanāya aññatra saññāya aññatra saṅkhārehi viññāṇassa āgatiṁ vā gatiṁ vā cutiṁ vā upapattiṁ vā vuddhiṁ vā virūḷhiṁ vā vepullaṁ vā paññāpessāmī’ti, netaṁ ṭhānaṁ vijjati. ||| ‘Apart from form, feeling, perception, and choices, I will describe the coming and going of consciousness, its passing away and reappearing, its growth, increase, and maturity.’ That is not possible.
Rūpadhātuyā ce, bhikkhave, bhikkhuno rāgo pahīno hoti. ||| If a mendicant has given up greed for the form element,
Rāgassa pahānā vocchijjatārammaṇaṁ patiṭṭhā viññāṇassa na hoti. ||| the support is cut off, and there is no establishment of consciousness.
Vedanādhātuyā ce, bhikkhave … ||| If a mendicant has given up greed for the feeling element …
saññādhātuyā ce, bhikkhave … ||| perception element …
saṅkhāradhātuyā ce, bhikkhave … ||| choices element …
viññāṇadhātuyā ce, bhikkhave, bhikkhuno rāgo pahīno hoti. ||| consciousness element,
Rāgassa pahānā vocchijjatārammaṇaṁ patiṭṭhā viññāṇassa na hoti. ||| the support is cut off, and there is no establishment of consciousness.
Tadappatiṭṭhitaṁ viññāṇaṁ avirūḷhaṁ anabhisaṅkhacca vimuttaṁ. ||| Since that consciousness does not become established and does not grow, not making choices, it is freed.
Vimuttattā ṭhitaṁ. Ṭhitattā santusitaṁ. Santusitattā na paritassati. Aparitassaṁ paccattaññeva parinibbāyati. ||| Being free, it’s stable. Being stable, it’s content. Being content, they’re not anxious. Not being anxious, they personally become extinguished.
‘Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānātī”ti. ||| They understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is nothing further for this place.’”
Paṭhamaṁ.
