Saṁyutta Nikāya 14.36 ||| Linked Discourses 14.36
4. Catutthavagga ||| 4. Chapter Four
Uppādasutta ||| Arising
Sāvatthiyaṁ viharati. ||| At Sāvatthī.
“Yo, bhikkhave, pathavīdhātuyā uppādo ṭhiti abhinibbatti pātubhāvo, dukkhasseso uppādo rogānaṁ ṭhiti jarāmaraṇassa pātubhāvo. ||| “Mendicants, the arising, continuation, and manifestation and regeneration of the earth element is the arising of suffering, the continuation of diseases, and the manifestation of old age and death.
Yo āpodhātuyā …pe… ||| The arising, continuation, and manifestation and regeneration of the water element …
yo tejodhātuyā … ||| The arising, continuation, and manifestation and regeneration of the fire element …
yo vāyodhātuyā uppādo ṭhiti abhinibbatti pātubhāvo, dukkhasseso uppādo rogānaṁ ṭhiti jarāmaraṇassa pātubhāvo. ||| The arising, continuation, and manifestation and regeneration of the air element is the arising of suffering, the continuation of diseases, and the manifestation of old age and death.
Yo ca kho, bhikkhave, pathavīdhātuyā nirodho vūpasamo atthaṅgamo, dukkhasseso nirodho rogānaṁ vūpasamo jarāmaraṇassa atthaṅgamo. ||| The cessation, settling, and disappearance of the earth element is the cessation of suffering, the settling of diseases, and the disappearance of old age and death.
Yo āpodhātuyā …pe… ||| The cessation, settling, and ending of the water element …
yo tejodhātuyā … ||| The cessation, settling, and ending of the fire element …
yo vāyodhātuyā nirodho vūpasamo atthaṅgamo, dukkhasseso nirodho rogānaṁ vūpasamo jarāmaraṇassa atthaṅgamo”ti. ||| The cessation, settling, and disappearance of the air element is the cessation of suffering, the settling of diseases, and the disappearance of old age and death.”
Sattamaṁ.
