Saṁyutta Nikāya 37.5 ||| Linked Discourses 37.5
1. Paṭhamapeyyālavagga ||| 1. Abbreviated Texts
Kodhanasutta ||| Irritable
Atha kho āyasmā anuruddho yena bhagavā tenupasaṅkami; upasaṅkamitvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā anuruddho bhagavantaṁ etadavoca: ||| Then Venerable Anuruddha went up to the Buddha, sat down to one side, and said to him:
“idhāhaṁ, bhante, mātugāmaṁ passāmi dibbena cakkhunā visuddhena atikkantamānusakena kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjantaṁ. ||| “Sometimes, sir, with my clairvoyance that’s purified and superhuman, I see that a lady—when her body breaks up, after death—is reborn in a place of loss, a bad place, the underworld, hell.
Katīhi nu kho, bhante, dhammehi samannāgato mātugāmo kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjatī”ti? ||| How many qualities do ladies have so that they’re reborn in a place of loss, a bad place, the underworld, hell?”
“Pañcahi kho, anuruddha, dhammehi samannāgato mātugāmo kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati. ||| “Anuruddha, when ladies have five qualities, when their body breaks up, after death, they are reborn in a place of loss, a bad place, the underworld, hell.
Katamehi pañcahi? ||| What five?
Assaddho ca hoti, ahiriko ca hoti, anottappī ca hoti, kodhano ca hoti, duppañño ca hoti— ||| They’re faithless, shameless, imprudent, irritable, and witless.
imehi kho, anuruddha, pañcahi dhammehi samannāgato mātugāmo kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjatī”ti. ||| When ladies possess these five qualities, when their body breaks up, after death, they are reborn in a place of loss, a bad place, the underworld, hell.”
Pañcamaṁ.
