Saṁyutta Nikāya 56.57 ||| Linked Discourses 56.57
6. Abhisamayavagga ||| 6. Comprehension
Paṭhamamahāsamuddasutta ||| The Ocean (1st)
“Seyyathāpi, bhikkhave, puriso mahāsamuddato dve vā tīṇi vā udakaphusitāni uddharitāni. ||| “Mendicants, suppose a man was to draw up two or three drops of water from the ocean.
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
katamaṁ nu kho bahutaraṁ—yāni dve vā tīṇi vā udakaphusitāni ubbhatāni, yaṁ vā mahāsamudde udakan”ti? ||| Which is more: the two or three drops drawn out or the water in the ocean?”
“Etadeva, bhante, bahutaraṁ, yadidaṁ—mahāsamudde udakaṁ; appamattakāni dve vā tīṇi vā udakaphusitāni ubbhatāni. ||| “Sir, the water in the ocean is certainly more. The two or three drops drawn out are tiny.
Saṅkhampi na upenti, upanidhampi na upenti, kalabhāgampi na upenti mahāsamudde udakaṁ upanidhāya dve vā tīṇi vā udakaphusitāni ubbhatānī”ti. ||| Compared to the water in the ocean, it doesn’t count, there’s no comparison, it’s not worth a fraction.”
“Evameva kho, bhikkhave, ariyasāvakassa …pe… ||| “In the same way, for a noble disciple …
yogo karaṇīyo”ti. ||| That’s why you should practice meditation …”
Sattamaṁ.
