Majjhima Nikāya 80 ||| Middle Discourses 80
Vekhanasasutta ||| With Vekhanasa
Evaṁ me sutaṁ— ||| So I have heard.
ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme. ||| At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.
Atha kho vekhanaso paribbājako yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi. ||| Then the wanderer Vekhanasa went up to the Buddha, and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ aṭṭhāsi. ||| When the greetings and polite conversation were over, he stood to one side,
Ekamantaṁ ṭhito kho vekhanaso paribbājako bhagavato santike udānaṁ udānesi: ||| and expressed this heartfelt sentiment:
“ayaṁ paramo vaṇṇo, ayaṁ paramo vaṇṇo”ti. ||| “This is the ultimate splendor, this is the ultimate splendor.”
“Kiṁ pana tvaṁ, kaccāna, evaṁ vadesi: ||| “But Kaccāna, why do you say:
‘ayaṁ paramo vaṇṇo, ayaṁ paramo vaṇṇo’ti? ||| ‘This is the ultimate splendor, this is the ultimate splendor.’
Katamo, kaccāna, so paramo vaṇṇo”ti? ||| What is that ultimate splendor?”
“Yasmā, bho gotama, vaṇṇā añño vaṇṇo uttaritaro vā paṇītataro vā natthi so paramo vaṇṇo”ti. ||| “Worthy Gotama, the ultimate splendor is the splendor compared to which no other splendor is finer.”
“Katamo pana so, kaccāna, vaṇṇo yasmā vaṇṇā añño vaṇṇo uttaritaro vā paṇītataro vā natthī”ti? ||| “But what is that ultimate splendor compared to which no other splendor is finer?”
“Yasmā, bho gotama, vaṇṇā añño vaṇṇo uttaritaro vā paṇītataro vā natthi so paramo vaṇṇo”ti. ||| “Worthy Gotama, the ultimate splendor is the splendor compared to which no other splendor is finer.”
“Dīghāpi kho te esā, kaccāna, phareyya: ||| “Kaccāna, you could draw this out for a long time.
‘yasmā, bho gotama, vaṇṇā añño vaṇṇo uttaritaro vā paṇītataro vā natthi so paramo vaṇṇo’ti vadesi, tañca vaṇṇaṁ na paññapesi. ||| You say, ‘The ultimate splendor is the splendor compared to which no other splendor is finer.’ But you don’t describe that splendor.
Seyyathāpi, kaccāna, puriso evaṁ vadeyya: ||| Suppose a man was to say,
‘ahaṁ yā imasmiṁ janapade janapadakalyāṇī, taṁ icchāmi taṁ kāmemī’ti. ||| ‘Whoever the finest lady in the land is, it is her that I want, her I desire!’
Tamenaṁ evaṁ vadeyyuṁ: ||| They’d say to him,
‘ambho purisa, yaṁ tvaṁ janapadakalyāṇiṁ icchasi kāmesi, jānāsi taṁ janapadakalyāṇiṁ—khattiyī vā brāhmaṇī vā vessī vā suddī vā’ti? ||| ‘My friend, that finest lady in the land who you desire—do you know whether she’s an aristocrat, a brahmin, a peasant, or a menial?’
Iti puṭṭho ‘no’ti vadeyya. ||| Asked this, he’d say, ‘No.’
Tamenaṁ evaṁ vadeyyuṁ: ||| They’d say to him,
‘ambho purisa, yaṁ tvaṁ janapadakalyāṇiṁ icchasi kāmesi, jānāsi taṁ janapadakalyāṇiṁ evaṁnāmā evaṅgottāti vāti …pe… dīghā vā rassā vā majjhimā vā kāḷī vā sāmā vā maṅguracchavī vāti … amukasmiṁ gāme vā nigame vā nagare vā’ti? ||| ‘My friend, that finest lady in the land who you desire—do you know her name or clan? Whether she’s tall or short or medium? Whether her skin is black, brown, or dingy? What village, town, or city she comes from?’
Iti puṭṭho ‘no’ti vadeyya. ||| Asked this, he’d say, ‘No.’
Tamenaṁ evaṁ vadeyyuṁ: ||| They’d say to him,
‘ambho purisa, yaṁ tvaṁ na jānāsi na passasi, taṁ tvaṁ icchasi kāmesī’ti? ||| ‘My friend, do you desire someone who you’ve never even known or seen?’
Iti puṭṭho ‘āmā’ti vadeyya. ||| Asked this, he’d say, ‘Yes.’
Taṁ kiṁ maññasi, kaccāna, ||| What do you think, Kaccāna?
nanu evaṁ sante tassa purisassa appāṭihīrakataṁ bhāsitaṁ sampajjatī”ti? ||| This being so, doesn’t that man’s statement turn out to have no demonstrable basis?”
