Saṁyutta Nikāya 12.61 ||| Linked Discourses 12.61
7. Mahāvagga ||| 7. The Great Chapter
Assutavāsutta ||| Unlearned
Evaṁ me sutaṁ— ||| So I have heard.
ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme … ||| At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery. …
“assutavā, bhikkhave, puthujjano imasmiṁ cātumahābhūtikasmiṁ kāyasmiṁ nibbindeyyapi virajjeyyapi vimucceyyapi. ||| “Mendicants, an unlearned ordinary person might become disillusioned, dispassionate, and freed from this body made up of the four principal states.
Taṁ kissa hetu? ||| Why is that?
Dissati, bhikkhave, imassa cātumahābhūtikassa kāyassa ācayopi apacayopi ādānampi nikkhepanampi. ||| This body made up of the four principal states is seen to accumulate and disperse, to be taken up and laid to rest.
Tasmā tatrāssutavā puthujjano nibbindeyyapi virajjeyyapi vimucceyyapi. ||| That’s why an unlearned ordinary person might become disillusioned, dispassionate, and freed from it.
Yañca kho etaṁ, bhikkhave, vuccati cittaṁ itipi, mano itipi, viññāṇaṁ itipi, tatrāssutavā puthujjano nālaṁ nibbindituṁ nālaṁ virajjituṁ nālaṁ vimuccituṁ. ||| But an unlearned ordinary person is unable to become disillusioned, dispassionate, or freed from that which is called ‘mind’ and also ‘sentience’ and also ‘consciousness’.
Taṁ kissa hetu? ||| Why is that?
Dīgharattañhetaṁ, bhikkhave, assutavato puthujjanassa ajjhositaṁ mamāyitaṁ parāmaṭṭhaṁ: ||| Because for a long time they’ve been attached to it, thought of it as their own, and mistaken it:
‘etaṁ mama, esohamasmi, eso me attā’ti. ||| ‘This is mine, I am this, this is my self.’
Tasmā tatrāssutavā puthujjano nālaṁ nibbindituṁ nālaṁ virajjituṁ nālaṁ vimuccituṁ. ||| That’s why an unlearned ordinary person is unable to become disillusioned, dispassionate, or freed from it.
Varaṁ, bhikkhave, assutavā puthujjano imaṁ cātumahābhūtikaṁ kāyaṁ attato upagaccheyya, na tveva cittaṁ. ||| But an unlearned ordinary person would be better off taking this body made up of the four principal states to be their self, rather than the mind.
Taṁ kissa hetu? ||| Why is that?
Dissatāyaṁ, bhikkhave, cātumahābhūtiko kāyo ekampi vassaṁ tiṭṭhamāno dvepi vassāni tiṭṭhamāno tīṇipi vassāni tiṭṭhamāno cattāripi vassāni tiṭṭhamāno pañcapi vassāni tiṭṭhamāno dasapi vassāni tiṭṭhamāno vīsatipi vassāni tiṭṭhamāno tiṁsampi vassāni tiṭṭhamāno cattārīsampi vassāni tiṭṭhamāno paññāsampi vassāni tiṭṭhamāno vassasatampi tiṭṭhamāno, bhiyyopi tiṭṭhamāno. ||| This body made up of the four principal states is seen to last for a year, or for two, three, four, five, ten, twenty, thirty, forty, fifty, or a hundred years, or even longer.
Yañca kho etaṁ, bhikkhave, vuccati cittaṁ itipi, mano itipi, viññāṇaṁ itipi, taṁ rattiyā ca divasassa ca aññadeva uppajjati aññaṁ nirujjhati. ||| But that which is called ‘mind’ and also ‘sentience’ and also ‘consciousness’ arises as one thing and ceases as another all day and all night.
Seyyathāpi, bhikkhave, makkaṭo araññe pavane caramāno sākhaṁ gaṇhati, taṁ muñcitvā aññaṁ gaṇhati, taṁ muñcitvā aññaṁ gaṇhati; ||| It’s like a monkey moving through the forest. It grabs hold of one branch, lets it go, and grabs another; then it lets that go and grabs yet another.
evameva kho, bhikkhave, yamidaṁ vuccati cittaṁ itipi, mano itipi, viññāṇaṁ itipi, taṁ rattiyā ca divasassa ca aññadeva uppajjati aññaṁ nirujjhati. ||| In the same way, that which is called ‘mind’ and also ‘sentience’ and also ‘consciousness’ arises as one thing and ceases as another all day and all night.
Tatra, bhikkhave, sutavā ariyasāvako paṭiccasamuppādaṁyeva sādhukaṁ yoniso manasi karoti: ||| In this case, a learned noble disciple carefully and rationally applies the mind to dependent origination itself:
‘iti imasmiṁ sati idaṁ hoti, imassuppādā idaṁ uppajjati; ||| ‘When this exists, this comes to be; due to the arising of this, this arises.
imasmiṁ asati idaṁ na hoti, imassa nirodhā idaṁ nirujjhati— ||| When this doesn’t exist, this doesn’t come to be; due to the cessation of this, this ceases. That is:
yadidaṁ avijjāpaccayā saṅkhārā; ||| Ignorance is a requirement for choices.
saṅkhārapaccayā viññāṇaṁ …pe… ||| Choices are a requirement for consciousness. …
evametassa kevalassa dukkhakkhandhassa samudayo hoti. ||| That is how this entire mass of suffering originates.
Avijjāya tveva asesavirāganirodhā saṅkhāranirodho; ||| When ignorance fades away and ceases with nothing left over, choices cease.
saṅkhāranirodhā viññāṇanirodho …pe… ||| When choices cease, consciousness ceases. …
evametassa kevalassa dukkhakkhandhassa nirodho hotī’ti. ||| That is how this entire mass of suffering ceases.’
Evaṁ passaṁ, bhikkhave, sutavā ariyasāvako rūpasmimpi nibbindati, vedanāyapi nibbindati, saññāyapi nibbindati, saṅkhāresupi nibbindati, viññāṇasmimpi nibbindati; ||| Seeing this, a learned noble disciple grows disillusioned with form, feeling, perception, choices, and consciousness.
nibbindaṁ virajjati, virāgā vimuccati, vimuttasmiṁ vimuttamiti ñāṇaṁ hoti. ||| Being disillusioned, desire fades away. When desire fades away they’re freed. When they’re freed, they know they’re freed.
‘Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānātī”ti. ||| They understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is nothing further for this place.’”
Paṭhamaṁ.
