Saṁyutta Nikāya 35.79 ||| Linked Discourses 35.79
8. Gilānavagga ||| 8. Sick
Paṭhamaavijjāpahānasutta ||| Giving Up Ignorance (1st)
Atha kho aññataro bhikkhu yena bhagavā tenupasaṅkami …pe… ||| Then a mendicant went up to the Buddha …
ekamantaṁ nisinno kho so bhikkhu bhagavantaṁ etadavoca: ||| and said to him:
“atthi nu kho, bhante, eko dhammo yassa pahānā bhikkhuno avijjā pahīyati, vijjā uppajjatī”ti? ||| “Sir, is there one thing such that by giving it up a mendicant gives up ignorance and gives rise to knowledge?”
“Atthi kho, bhikkhu, eko dhammo yassa pahānā bhikkhuno avijjā pahīyati, vijjā uppajjatī”ti. ||| “There is, mendicant.”
“Katamo pana, bhante, eko dhammo yassa pahānā bhikkhuno avijjā pahīyati, vijjā uppajjatī”ti? ||| “But what is that one thing?”
“Avijjā kho, bhikkhu, eko dhammo yassa pahānā bhikkhuno avijjā pahīyati, vijjā uppajjatī”ti. ||| “Ignorance is one thing such that by giving it up a mendicant gives up ignorance and gives rise to knowledge.”
“Kathaṁ pana, bhante, jānato, kathaṁ passato bhikkhuno avijjā pahīyati, vijjā uppajjatī”ti? ||| “But how does a mendicant know and see so as to give up ignorance and give rise to knowledge?”
“Cakkhuṁ kho, bhikkhu, aniccato jānato passato bhikkhuno avijjā pahīyati, vijjā uppajjati. Rūpe … cakkhuviññāṇaṁ … cakkhusamphassaṁ … ||| “When a mendicant knows and sees the eye, sights, eye consciousness, and eye contact as impermanent, ignorance is given up and knowledge arises.
yampidaṁ, cakkhusamphassapaccayā uppajjati vedayitaṁ sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā tampi aniccato jānato passato bhikkhuno avijjā pahīyati, vijjā uppajjati …pe… ||| And also knowing and seeing the pleasant, painful, or neutral feeling that arises dependent on eye contact as impermanent, ignorance is given up and knowledge arises. …
manaṁ aniccato jānato passato bhikkhuno avijjā pahīyati, vijjā uppajjati. Dhamme … manoviññāṇaṁ … manosamphassaṁ … ||| Knowing and seeing the mind, ideas, mind consciousness, and mind contact as impermanent, ignorance is given up and knowledge arises.
yampidaṁ manosamphassapaccayā uppajjati vedayitaṁ sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā tampi aniccato jānato passato bhikkhuno avijjā pahīyati, vijjā uppajjati. ||| And also knowing and seeing the pleasant, painful, or neutral feeling that arises dependent on mind contact as impermanent, ignorance is given up and knowledge arises.
Evaṁ kho, bhikkhu, jānato evaṁ passato bhikkhuno avijjā pahīyati, vijjā uppajjatī”ti. ||| That’s how a mendicant knows and sees so as to give up ignorance and give rise to knowledge.”
Chaṭṭhaṁ.
