Saṁyutta Nikāya 46.24 ||| Linked Discourses 46.24
3. Udāyivagga ||| 3. With Udāyī
Ayonisomanasikārasutta ||| Irrational Application of Mind
“Ayoniso, bhikkhave, manasikaroto anuppanno ceva kāmacchando uppajjati, uppanno ca kāmacchando bhiyyobhāvāya vepullāya saṁvattati; ||| “Mendicants, when you apply the mind irrationally, sensual desire,
anuppanno ceva byāpādo uppajjati, uppanno ca byāpādo bhiyyobhāvāya vepullāya saṁvattati; ||| ill will,
anuppannañceva thinamiddhaṁ uppajjati, uppannañca thinamiddhaṁ bhiyyobhāvāya vepullāya saṁvattati; ||| dullness and drowsiness,
anuppannañceva uddhaccakukkuccaṁ uppajjati, uppannañca uddhaccakukkuccaṁ bhiyyobhāvāya vepullāya saṁvattati; ||| restlessness and remorse,
anuppannā ceva vicikicchā uppajjati, uppannā ca vicikicchā bhiyyobhāvāya vepullāya saṁvattati; ||| and doubt arise, and once arisen they increase and grow.
anuppanno ceva satisambojjhaṅgo nuppajjati, uppanno ca satisambojjhaṅgo nirujjhati …pe… anuppanno ceva upekkhāsambojjhaṅgo nuppajjati, uppanno ca upekkhāsambojjhaṅgo nirujjhati. ||| And the awakening factors of mindfulness, investigation of principles, energy, rapture, tranquility, immersion, and equanimity don’t arise, or if they’ve already arisen, they cease.
Yoniso ca kho, bhikkhave, manasikaroto anuppanno ceva kāmacchando nuppajjati, uppanno ca kāmacchando pahīyati; ||| When you apply the mind rationally, sensual desire,
anuppanno ceva byāpādo nuppajjati, uppanno ca byāpādo pahīyati; ||| ill will,
anuppannañceva thinamiddhaṁ nuppajjati, uppannañca thinamiddhaṁ pahīyati; ||| dullness and drowsiness,
anuppannañceva uddhaccakukkuccaṁ nuppajjati, uppannañca uddhaccakukkuccaṁ pahīyati; ||| restlessness and remorse,
anuppannā ceva vicikicchā nuppajjati, uppannā ca vicikicchā pahīyati. ||| and doubt don’t arise, or if they’ve already arisen they’re given up.
Anuppanno ceva satisambojjhaṅgo uppajjati, uppanno ca satisambojjhaṅgo bhāvanāpāripūriṁ gacchati …pe… anuppanno ceva upekkhāsambojjhaṅgo uppajjati, uppanno ca upekkhāsambojjhaṅgo bhāvanāpāripūriṁ gacchatī”ti. ||| And the awakening factors of mindfulness, investigation of principles, energy, rapture, tranquility, immersion, and equanimity arise, and once they’ve arisen, they’re fully developed.”
Catutthaṁ.
