Saṁyutta Nikāya 15.4 ||| Linked Discourses 15.4
1. Paṭhamavagga ||| Chapter One
Khīrasutta ||| Mother’s Milk
Sāvatthiyaṁ viharati. ||| At Sāvatthī.
“Anamataggoyaṁ, bhikkhave, saṁsāro. ||| “Mendicants, this transmigration has no known beginning.
Pubbā koṭi na paññāyati avijjānīvaraṇānaṁ sattānaṁ taṇhāsaṁyojanānaṁ sandhāvataṁ saṁsarataṁ. ||| No first point is found of sentient beings roaming and transmigrating, shrouded by ignorance and fettered by craving.
Taṁ kiṁ maññatha, bhikkhave, katamaṁ nu kho bahutaraṁ, yaṁ vā vo iminā dīghena addhunā sandhāvataṁ saṁsarataṁ mātuthaññaṁ pītaṁ, yaṁ vā catūsu mahāsamuddesu udakan”ti? ||| What do you think? Which is more: the mother’s milk you’ve drunk while roaming and transmigrating for such a very long time, or the water in the four oceans?”
“Yathā kho mayaṁ, bhante, bhagavatā dhammaṁ desitaṁ ājānāma, etadeva, bhante, bahutaraṁ yaṁ no iminā dīghena addhunā sandhāvataṁ saṁsarataṁ mātuthaññaṁ pītaṁ, na tveva catūsu mahāsamuddesu udakan”ti. ||| “As we understand the Buddha’s teaching, the mother’s milk we’ve drunk while roaming and transmigrating is more than the water in the four oceans.”
“Sādhu sādhu, bhikkhave, sādhu kho me tumhe, bhikkhave, evaṁ dhammaṁ desitaṁ ājānātha. ||| “Good, good, mendicants! It’s good that you understand my teaching like this.
Etadeva, bhikkhave, bahutaraṁ yaṁ vo iminā dīghena addhunā sandhāvataṁ saṁsarataṁ mātuthaññaṁ pītaṁ, na tveva catūsu mahāsamuddesu udakaṁ. ||| The mother’s milk you’ve drunk while roaming and transmigrating for such a very long time is more than the water in the four oceans.
Taṁ kissa hetu? ||| Why is that?
Anamataggoyaṁ, bhikkhave, saṁsāro …pe… ||| This transmigration has no known beginning. …
alaṁ vimuccitun”ti. ||| This is quite enough for you to become disillusioned, dispassionate, and freed regarding all conditions.”
Catutthaṁ.
