Saṁyutta Nikāya 47.26 ||| Linked Discourses 47.26
3. Sīlaṭṭhitivagga ||| 3. Ethics and Duration
Padesasutta ||| Partly
Ekaṁ samayaṁ āyasmā ca sāriputto āyasmā ca mahāmoggallāno āyasmā ca anuruddho sākete viharanti kaṇḍakīvane. ||| At one time the venerables Sāriputta, Mahāmoggallāna, and Anuruddha were staying near Sāketa, in the Thorny Wood.
Atha kho āyasmā ca sāriputto āyasmā ca mahāmoggallāno sāyanhasamayaṁ paṭisallānā vuṭṭhitā yenāyasmā anuruddho tenupasaṅkamiṁsu; upasaṅkamitvā āyasmatā anuruddhena saddhiṁ sammodiṁsu. ||| Then in the late afternoon, Sāriputta and Mahāmoggallāna came out of retreat, went to Anuruddha, and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdiṁsu. Ekamantaṁ nisinno kho āyasmā sāriputto āyasmantaṁ anuruddhaṁ etadavoca: ||| When the greetings and polite conversation were over, they sat down to one side. Sāriputta said to Anuruddha:
“‘sekho, sekho’ti, āvuso anuruddha, vuccati. ||| “Reverend, they speak of the one called ‘a trainee’.
Kittāvatā nu kho, āvuso, sekho hotī”ti? ||| How is a trainee defined?”
“Catunnaṁ kho, āvuso, satipaṭṭhānānaṁ padesaṁ bhāvitattā sekho hoti. ||| “Reverends, a trainee is someone who has partly developed the four kinds of mindfulness meditation.
Katamesaṁ catunnaṁ? ||| What four?
Idhāvuso, bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ; ||| It’s when a mendicant meditates by observing an aspect of the body—keen, aware, and mindful, rid of covetousness and displeasure for the world.
vedanāsu …pe… ||| They meditate observing an aspect of feelings …
citte …pe… ||| mind …
dhammesu dhammānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ. ||| principles—keen, aware, and mindful, rid of covetousness and displeasure for the world.
Imesaṁ kho, āvuso, catunnaṁ satipaṭṭhānānaṁ padesaṁ bhāvitattā sekho hotī”ti. ||| A trainee is someone who has partly developed the four kinds of mindfulness meditation.”
Chaṭṭhaṁ.
