Saṁyutta Nikāya 35.147 ||| Linked Discourses 35.147
15. Navapurāṇavagga ||| 15. The Old and the New
Aniccanibbānasappāyasutta ||| The Impermanent as Conducive to Extinguishment
“Nibbānasappāyaṁ vo, bhikkhave, paṭipadaṁ desessāmi. ||| “Mendicants, I will teach you a practice that’s conducive to extinguishment.
Taṁ suṇātha …pe… ||| Listen …
katamā ca sā, bhikkhave, nibbānasappāyā paṭipadā? ||| And what is that practice that’s conducive to extinguishment?
Idha, bhikkhave, bhikkhu cakkhuṁ aniccanti passati, rūpā aniccāti passati, cakkhuviññāṇaṁ aniccanti passati, cakkhusamphasso aniccoti passati. Yampidaṁ cakkhusamphassapaccayā uppajjati vedayitaṁ sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā tampi aniccanti passati …pe… ||| It’s when a mendicant sees that the eye, sights, eye consciousness, and eye contact are impermanent. And they see that the painful, pleasant, or neutral feeling that arises dependent on eye contact is also impermanent.
jivhā aniccāti passati, rasā aniccāti passati, jivhāviññāṇaṁ aniccanti passati, jivhāsamphasso aniccoti passati, yampidaṁ jivhāsamphassapaccayā uppajjati vedayitaṁ sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā tampi aniccanti passati …pe… ||| They see that the ear … nose … tongue … body …
mano aniccoti passati, dhammā aniccāti passati, manoviññāṇaṁ aniccanti passati, manosamphasso aniccoti passati, yampidaṁ manosamphassapaccayā uppajjati vedayitaṁ sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā tampi aniccanti passati. ||| mind, ideas, mind-consciousness, and mind contact are impermanent. And they see that the painful, pleasant, or neutral feeling that arises dependent on mind contact is also impermanent.
Ayaṁ kho sā, bhikkhave, nibbānasappāyā paṭipadā”ti. ||| This is that practice that’s conducive to extinguishment.”
Dutiyaṁ.
