Saṁyutta Nikāya 22.96 ||| Linked Discourses 22.96
10. Pupphavagga ||| 10. Flowers
Gomayapiṇḍasutta ||| A Lump of Cow Dung
Sāvatthinidānaṁ. ||| At Sāvatthī.
Ekamantaṁ nisinno kho so bhikkhu bhagavantaṁ etadavoca: ||| Seated to one side, that mendicant said to the Buddha:
“atthi nu kho, bhante, kiñci rūpaṁ yaṁ rūpaṁ niccaṁ dhuvaṁ sassataṁ avipariṇāmadhammaṁ sassatisamaṁ tatheva ṭhassati? ||| “Sir, is there any form at all that’s permanent, everlasting, eternal, imperishable, and will last forever and ever?
Atthi nu kho, bhante, kāci vedanā yā vedanā niccā dhuvā sassatā avipariṇāmadhammā sassatisamaṁ tatheva ṭhassati? ||| Is there any feeling …
Atthi nu kho, bhante, kāci saññā yā saññā …pe… ||| perception …
atthi nu kho, bhante, keci saṅkhārā ye saṅkhārā niccā dhuvā sassatā avipariṇāmadhammā sassatisamaṁ tatheva ṭhassanti? ||| choices …
Atthi nu kho, bhante, kiñci viññāṇaṁ, yaṁ viññāṇaṁ niccaṁ dhuvaṁ sassataṁ avipariṇāmadhammaṁ sassatisamaṁ tatheva ṭhassatī”ti? ||| consciousness at all that’s permanent, everlasting, eternal, imperishable, and will last forever and ever?”
“Natthi kho, bhikkhu, kiñci rūpaṁ, yaṁ rūpaṁ niccaṁ dhuvaṁ sassataṁ avipariṇāmadhammaṁ sassatisamaṁ tatheva ṭhassati. ||| “Mendicant, there is no form at all that’s permanent, everlasting, eternal, imperishable, and will last forever and ever.
Natthi kho, bhikkhu, kāci vedanā … ||| There’s no feeling …
kāci saññā … ||| perception …
keci saṅkhārā … ||| choices …
kiñci viññāṇaṁ, yaṁ viññāṇaṁ niccaṁ dhuvaṁ sassataṁ avipariṇāmadhammaṁ sassatisamaṁ tatheva ṭhassatī”ti. ||| consciousness at all that’s permanent, everlasting, eternal, imperishable, and will last forever and ever.”
Atha kho bhagavā parittaṁ gomayapiṇḍaṁ pāṇinā gahetvā taṁ bhikkhuṁ etadavoca: ||| Then the Buddha, picking up a lump of cow dung, said to the mendicants:
“ettakopi kho, bhikkhu, attabhāvapaṭilābho natthi nicco dhuvo sassato avipariṇāmadhammo sassatisamaṁ tatheva ṭhassati. ||| “There’s not even this much of any incarnation that’s permanent, everlasting, eternal, imperishable, and will last forever and ever.
Ettako cepi, bhikkhu, attabhāvapaṭilābho abhavissa nicco dhuvo sassato avipariṇāmadhammo, nayidaṁ brahmacariyavāso paññāyetha sammā dukkhakkhayāya. ||| If there were, this living of the spiritual life for the complete ending of suffering would not be found.
Yasmā ca kho, bhikkhu, ettakopi attabhāvapaṭilābho natthi nicco dhuvo sassato avipariṇāmadhammo, tasmā brahmacariyavāso paññāyati sammā dukkhakkhayāya. ||| But since there isn’t, this living of the spiritual life for the complete ending of suffering is found.
Bhūtapubbāhaṁ, bhikkhu, rājā ahosiṁ khattiyo muddhāvasitto. ||| Once upon a time I was an anointed aristocratic king.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītinagarasahassāni ahesuṁ kusāvatīrājadhānippamukhāni. ||| I had 84,000 cities, with the capital Kusāvatī the foremost.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītipāsādasahassāni ahesuṁ dhammapāsādappamukhāni. ||| I had 84,000 palaces, with the Palace of Principle the foremost.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītikūṭāgārasahassāni ahesuṁ mahābyūhakūṭāgārappamukhāni. ||| I had 84,000 chambers, with the Chamber of the Grand Tower the foremost.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītipallaṅkasahassāni ahesuṁ dantamayāni sāramayāni sovaṇṇamayāni goṇakatthatāni paṭikatthatāni paṭalikatthatāni kadalimigapavarapaccattharaṇāni sauttaracchadāni ubhatolohitakūpadhānāni. ||| I had 84,000 couches made of ivory or heartwood or gold or silver, spread with woolen covers—shag-piled or embroidered with flowers—and spread with a fine deer hide, with a canopy above and red pillows at both ends.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītināgasahassāni ahesuṁ sovaṇṇālaṅkārāni sovaṇṇaddhajāni hemajālapaṭicchannāni uposathanāgarājappamukhāni. ||| I had 84,000 bull elephants with gold adornments and banners, covered with snow gold netting, with the royal bull elephant named Sabbath the foremost.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītiassasahassāni ahesuṁ sovaṇṇālaṅkārāni sovaṇṇaddhajāni hemajālapaṭicchannāni valāhakaassarājappamukhāni. ||| I had 84,000 horses with gold adornments and banners, covered with snow gold netting, with the royal steed named Thundercloud the foremost.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītirathasahassāni ahesuṁ sovaṇṇālaṅkārāni sovaṇṇaddhajāni hemajālapaṭicchannāni vejayantarathappamukhāni. ||| I had 84,000 chariots with gold adornments and banners, covered with snow gold netting, with the chariot named Triumph the foremost.
Tassa mayhaṁ, bhikkhu, rañño sato khattiyassa muddhāvasittassa caturāsītimaṇisahassāni ahesuṁ maṇiratanappamukhāni. ||| I had 84,000 jewels, with the jewel-treasure the foremost.
Tassa mayhaṁ, bhikkhu …pe… caturāsītiitthisahassāni ahesuṁ subhaddādevippamukhāni. ||| I had 84,000 women, with Queen Subhaddā the foremost.
Tassa mayhaṁ, bhikkhu …pe… caturāsītikhattiyasahassāni ahesuṁ anuyantāni pariṇāyakaratanappamukhāni. ||| I had 84,000 aristocrat vassals, with the commander-treasure the foremost.
Tassa mayhaṁ, bhikkhu …pe… caturāsītidhenusahassāni ahesuṁ dukūlasandānāni kaṁsūpadhāraṇāni. ||| I had 84,000 milk cows with muslin halter and bronze pails.
Tassa mayhaṁ, bhikkhu …pe… caturāsītivatthakoṭisahassāni ahesuṁ khomasukhumāni koseyyasukhumāni kambalasukhumāni kappāsikasukhumāni. ||| I had 8,400,000,000 delicate cloths of linen, cotton, silk, and wool.
