Saṁyutta Nikāya 48.64 ||| Linked Discourses 48.64
7. Bodhipakkhiyavagga ||| 7. On the Side of Awakening
Āsavakkhayasutta ||| Ending of Defilements
“Pañcimāni, bhikkhave, indriyāni bhāvitāni bahulīkatāni āsavānaṁ khayāya saṁvattanti. ||| “Mendicants, when these five faculties are developed and cultivated they lead to the ending of defilements.
Katamāni pañca? ||| What five?
Saddhindriyaṁ …pe… paññindriyaṁ— ||| The faculties of faith, energy, mindfulness, immersion, and wisdom.
imāni kho, bhikkhave, pañcindriyāni bhāvitāni bahulīkatāni āsavānaṁ khayāya saṁvattantīti. ||| When these five faculties are developed and cultivated they lead to the ending of defilements.”
Pañcimāni, bhikkhave, indriyāni bhāvitāni bahulīkatāni saṁyojanappahānāya saṁvattanti, anusayasamugghātāya saṁvattanti, addhānapariññāya saṁvattanti, āsavānaṁ khayāya saṁvattanti. ||| “Mendicants, when these five faculties are developed and cultivated they lead to giving up the fetters, uprooting the underlying tendencies, completely understanding the course of time, and ending the defilements.
Katamāni pañca? ||| What five?
Saddhindriyaṁ …pe… paññindriyaṁ— ||| The faculties of faith, energy, mindfulness, immersion, and wisdom.
imāni kho, bhikkhave, pañcindriyāni bhāvitāni bahulīkatāni saṁyojanappahānāya saṁvattanti, anusayasamugghātāya saṁvattanti, addhānapariññāya saṁvattanti, āsavānaṁ khayāya saṁvattantī”ti. ||| When these five faculties are developed and cultivated they lead to giving up the fetters, uprooting the underlying tendencies, completely understanding the course of time, and ending the defilements.”
Catutthaṁ.
