Saṁyutta Nikāya 47.4 ||| Linked Discourses 47.4
1. Ambapālivagga ||| 1. In Ambapālī’s Mango Grove
Sālasutta ||| At Sālā
Ekaṁ samayaṁ bhagavā kosalesu viharati sālāya brāhmaṇagāme. ||| At one time the Buddha was staying in the land of the Kosalans near the brahmin village of Sālā.
Tatra kho bhagavā bhikkhū āmantesi …pe… etadavoca: ||| There the Buddha addressed the mendicants:
“Ye te, bhikkhave, bhikkhū navā acirapabbajitā adhunāgatā imaṁ dhammavinayaṁ, te vo, bhikkhave, bhikkhū catunnaṁ satipaṭṭhānānaṁ bhāvanāya samādapetabbā nivesetabbā patiṭṭhāpetabbā. ||| “Mendicants, those mendicants who are junior—recently gone forth, newly come to this teaching and training—should be encouraged, supported, and established by you in the four kinds of mindfulness meditation.
Katamesaṁ catunnaṁ? ||| What four?
Etha tumhe, āvuso, kāye kāyānupassino viharatha ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, kāyassa yathābhūtaṁ ñāṇāya; ||| Please, reverends, meditate observing an aspect of the body—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to truly know the body.
vedanāsu vedanānupassino viharatha ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, vedanānaṁ yathābhūtaṁ ñāṇāya; ||| Meditate observing an aspect of feelings—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to truly know feelings.
citte cittānupassino viharatha ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, cittassa yathābhūtaṁ ñāṇāya; ||| Meditate observing an aspect of the mind—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to truly know the mind.
dhammesu dhammānupassino viharatha ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, dhammānaṁ yathābhūtaṁ ñāṇāya. ||| Meditate observing an aspect of principles—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to truly know principles.
Yepi te, bhikkhave, bhikkhū sekhā appattamānasā anuttaraṁ yogakkhemaṁ patthayamānā viharanti, tepi kāye kāyānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, kāyassa pariññāya; ||| Those mendicants who are trainees—who haven’t achieved their heart’s desire, but live aspiring to the supreme sanctuary from the yoke—also meditate observing an aspect of the body—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to fully understand the body.
vedanāsu vedanānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, vedanānaṁ pariññāya; ||| They meditate observing an aspect of feelings—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to fully understand feelings.
citte cittānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, cittassa pariññāya; ||| They meditate observing an aspect of the mind—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to fully understand the mind.
dhammesu dhammānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, dhammānaṁ pariññāya. ||| They meditate observing an aspect of principles—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, so as to fully understand principles.
Yepi te, bhikkhave, bhikkhū arahanto khīṇāsavā vusitavanto katakaraṇīyā ohitabhārā anuppattasadatthā parikkhīṇabhavasaṁyojanā sammadaññāvimuttā, tepi kāye kāyānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, kāyena visaṁyuttā; ||| Those mendicants who are perfected—who have ended the defilements, completed the spiritual journey, done what had to be done, laid down the burden, achieved their heart’s goal, utterly ended the fetter of continued existence, and are rightly freed through enlightenment—also meditate observing an aspect of the body—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, detached from the body.
vedanāsu vedanānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, vedanāhi visaṁyuttā; ||| They meditate observing an aspect of feelings—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, detached from feelings.
citte cittānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, cittena visaṁyuttā; ||| They meditate observing an aspect of the mind—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, detached from the mind.
dhammesu dhammānupassino viharanti ātāpino sampajānā ekodibhūtā vippasannacittā samāhitā ekaggacittā, dhammehi visaṁyuttā. ||| They meditate observing an aspect of principles—keen, aware, at one, with minds that are clear, immersed in samādhi, and unified, detached from principles.
Yepi te, bhikkhave, bhikkhū navā acirapabbajitā adhunāgatā imaṁ dhammavinayaṁ, te vo, bhikkhave, bhikkhū imesaṁ catunnaṁ satipaṭṭhānānaṁ bhāvanāya samādapetabbā nivesetabbā patiṭṭhāpetabbā”ti. ||| Those mendicants who are junior—recently gone forth, newly come to this teaching and training—should be encouraged, supported, and established by you in these four kinds of mindfulness meditation.”
Catutthaṁ.
