Saṁyutta Nikāya 12.62 ||| Linked Discourses 12.62
7. Mahāvagga ||| 7. The Great Chapter
Dutiyaassutavāsutta ||| Unlearned (2nd)
Sāvatthiyaṁ viharati. ||| At Sāvatthī.
“Assutavā, bhikkhave, puthujjano imasmiṁ cātumahābhūtikasmiṁ kāyasmiṁ nibbindeyyapi virajjeyyapi vimucceyyapi. ||| “Mendicants, an unlearned ordinary person might become disillusioned, dispassionate, and freed from this body made up of the four principal states.
Taṁ kissa hetu? ||| Why is that?
Dissati, bhikkhave, imassa cātumahābhūtikassa kāyassa ācayopi apacayopi ādānampi nikkhepanampi. ||| This body made up of the four principal states is seen to accumulate and disperse, to be taken up and laid to rest.
Tasmā tatrāssutavā puthujjano nibbindeyyapi virajjeyyapi vimucceyyapi. ||| That’s why an unlearned ordinary person might become disillusioned, dispassionate, and freed from it.
Yañca kho etaṁ, bhikkhave, vuccati cittaṁ itipi, mano itipi, viññāṇaṁ itipi, tatrāssutavā puthujjano nālaṁ nibbindituṁ nālaṁ virajjituṁ nālaṁ vimuccituṁ. ||| But an unlearned ordinary person is unable to become disillusioned, dispassionate, or freed from that which is called ‘mind’ and also ‘sentience’ and also ‘consciousness’.
Taṁ kissa hetu? ||| Why is that?
Dīgharattañhetaṁ, bhikkhave, assutavato puthujjanassa ajjhositaṁ mamāyitaṁ parāmaṭṭhaṁ: ||| Because for a long time they’ve been attached to it, thought of it as their own, and mistaken it:
‘etaṁ mama, esohamasmi, eso me attā’ti. ||| ‘This is mine, I am this, this is my self.’
Tasmā tatrāssutavā puthujjano nālaṁ nibbindituṁ nālaṁ virajjituṁ nālaṁ vimuccituṁ. ||| That’s why an unlearned ordinary person is unable to become disillusioned, dispassionate, or freed from it.
Varaṁ, bhikkhave, assutavā puthujjano imaṁ cātumahābhūtikaṁ kāyaṁ attato upagaccheyya, na tveva cittaṁ. ||| But an unlearned ordinary person would be better off taking this body made up of the four principal states to be their self, rather than the mind.
Taṁ kissa hetu? ||| Why is that?
Dissatāyaṁ, bhikkhave, cātumahābhūtiko kāyo ekampi vassaṁ tiṭṭhamāno dvepi vassāni tiṭṭhamāno tīṇipi vassāni tiṭṭhamāno cattāripi vassāni tiṭṭhamāno pañcapi vassāni tiṭṭhamāno dasapi vassāni tiṭṭhamāno vīsatipi vassāni tiṭṭhamāno tiṁsampi vassāni tiṭṭhamāno cattārīsampi vassāni tiṭṭhamāno paññāsampi vassāni tiṭṭhamāno vassasatampi tiṭṭhamāno, bhiyyopi tiṭṭhamāno. ||| This body made up of the four principal states is seen to last for a year, or for two, three, four, five, ten, twenty, thirty, forty, fifty, or a hundred years, or even longer.
