Saṁyutta Nikāya 51.7 ||| Linked Discourses 51.7
1. Cāpālavagga ||| 1. At the Cāpāla Shrine
Bhikkhusutta ||| A Mendicant
“Ye hi keci, bhikkhave, atītamaddhānaṁ bhikkhū āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihariṁsu, sabbe te catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| “Mendicants, all the mendicants in the past …
Ye hi keci, bhikkhave, anāgatamaddhānaṁ bhikkhū āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharissanti, sabbe te catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| future …
Ye hi keci, bhikkhave, etarahi bhikkhū āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharanti, sabbe te catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| present who realize the undefiled freedom of heart and freedom by wisdom in this very life, and who live having realized it with their own insight due to the ending of defilements, do so by developing and cultivating the four bases of psychic power.
Katamesaṁ catunnaṁ? ||| What four?
Idha, bhikkhave, bhikkhu chandasamādhippadhānasaṅkhārasamannāgataṁ iddhipādaṁ bhāveti, ||| It’s when a mendicant develops the basis of psychic power that has immersion due to enthusiasm …
vīriyasamādhi …pe… ||| energy …
cittasamādhi …pe… ||| mental development …
vīmaṁsāsamādhippadhānasaṅkhārasamannāgataṁ iddhipādaṁ bhāveti. ||| inquiry, and active effort.
Ye hi keci, bhikkhave, atītamaddhānaṁ bhikkhū āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihariṁsu sabbe te imesaṁyeva catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| All the mendicants in the past …
Ye hi keci, bhikkhave, anāgatamaddhānaṁ bhikkhū āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharissanti, sabbe te imesaṁyeva catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā. ||| future …
Ye hi keci, bhikkhave, etarahi bhikkhū āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharanti, sabbe te imesaṁyeva catunnaṁ iddhipādānaṁ bhāvitattā bahulīkatattā”ti. ||| present who realize the undefiled freedom of heart and freedom by wisdom in this very life, and who live having realized it with their own insight due to the ending of defilements, do so by developing and cultivating these four bases of psychic power.”
Sattamaṁ.
